wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3907,735,4642,1.02,0.19,1.21,22,8,14,4254,8,0,12403,4960,7396,47,t0000,2022-08-12
dolnośląskie,bolesławiecki,10,6,16,1.11,0.67,1.78,0,0,0,0,0,0,31,16,15,0,t0201,2022-08-12
dolnośląskie,dzierżoniowski,11,2,13,1.09,0.2,1.29,0,0,0,5,1,0,33,16,17,0,t0202,2022-08-12
dolnośląskie,głogowski,13,3,16,1.46,0.34,1.8,0,0,0,0,0,0,26,16,10,0,t0203,2022-08-12
dolnośląskie,górowski,6,0,6,1.73,0.0,1.73,0,0,0,1,0,0,9,6,3,0,t0204,2022-08-12
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,9,0,9,0,t0205,2022-08-12
dolnośląskie,jeleniogórski,6,1,7,0.95,0.16,1.1,0,0,0,5,0,0,11,7,4,0,t0206,2022-08-12
dolnośląskie,kamiennogórski,2,1,3,0.46,0.23,0.7,0,0,0,1,0,0,4,4,0,0,t0207,2022-08-12
dolnośląskie,kłodzki,9,1,10,0.57,0.06,0.64,1,0,1,7,0,0,37,12,25,0,t0208,2022-08-12
dolnośląskie,legnicki,4,0,4,0.72,0.0,0.72,0,0,0,1,0,0,8,4,4,0,t0209,2022-08-12
dolnośląskie,lubański,5,0,5,0.92,0.0,0.92,0,0,0,9,0,0,20,6,14,0,t0210,2022-08-12
dolnośląskie,lubiński,19,5,24,1.79,0.47,2.26,0,0,0,28,0,0,45,24,21,0,t0211,2022-08-12
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,2,0,0,6,3,3,0,t0212,2022-08-12
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,2,0,0,4,1,3,0,t0213,2022-08-12
dolnośląskie,oleśnicki,6,2,8,0.56,0.19,0.75,1,1,0,5,0,0,26,8,18,0,t0214,2022-08-12
dolnośląskie,oławski,7,0,7,0.91,0.0,0.91,0,0,0,3,0,0,20,7,12,1,t0215,2022-08-12
dolnośląskie,polkowicki,8,1,9,1.27,0.16,1.43,1,0,1,5,0,0,14,11,3,0,t0216,2022-08-12
dolnośląskie,strzeliński,2,0,2,0.46,0.0,0.46,0,0,0,4,0,0,10,2,8,0,t0217,2022-08-12
dolnośląskie,średzki,2,1,3,0.36,0.18,0.54,0,0,0,4,0,0,7,3,4,0,t0218,2022-08-12
dolnośląskie,świdnicki,14,1,15,0.89,0.06,0.96,0,0,0,6,0,0,32,16,16,0,t0219,2022-08-12
dolnośląskie,trzebnicki,6,2,8,0.7,0.23,0.94,0,0,0,2,0,0,26,9,17,0,t0220,2022-08-12
dolnośląskie,wałbrzyski,3,0,3,0.54,0.0,0.54,0,0,0,3,0,0,10,3,7,0,t0221,2022-08-12
dolnośląskie,wołowski,2,1,3,0.43,0.21,0.64,0,0,0,0,0,0,9,5,4,0,t0222,2022-08-12
dolnośląskie,wrocławski,8,8,16,0.52,0.52,1.04,0,0,0,18,0,0,44,16,28,0,t0223,2022-08-12
dolnośląskie,ząbkowicki,5,1,6,0.78,0.16,0.93,0,0,0,9,0,0,17,7,10,0,t0224,2022-08-12
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,3,0,0,8,1,7,0,t0225,2022-08-12
dolnośląskie,złotoryjski,3,1,4,0.69,0.23,0.92,0,0,0,2,0,0,5,4,1,0,t0226,2022-08-12
dolnośląskie,Jelenia Góra,4,1,5,0.51,0.13,0.63,0,0,0,2,0,0,31,8,23,0,t0261,2022-08-12
dolnośląskie,Legnica,9,2,11,0.91,0.2,1.11,0,0,0,4,0,0,23,11,11,1,t0262,2022-08-12
dolnośląskie,Wrocław,68,11,79,1.06,0.17,1.23,0,0,0,72,0,0,211,83,126,2,t0264,2022-08-12
dolnośląskie,Wałbrzych,5,3,8,0.45,0.27,0.72,0,0,0,10,0,0,21,9,12,0,t0265,2022-08-12
kujawsko-pomorskie,aleksandrowski,0,1,1,0.0,0.18,0.18,0,0,0,1,0,0,8,1,7,0,t0401,2022-08-12
kujawsko-pomorskie,brodnicki,3,1,4,0.38,0.13,0.51,0,0,0,4,0,0,13,4,9,0,t0402,2022-08-12
kujawsko-pomorskie,bydgoski,8,5,13,0.67,0.42,1.09,0,0,0,15,0,0,35,14,21,0,t0403,2022-08-12
kujawsko-pomorskie,chełmiński,3,0,3,0.58,0.0,0.58,0,0,0,1,0,0,4,3,1,0,t0404,2022-08-12
kujawsko-pomorskie,golubsko-dobrzyński,4,2,6,0.89,0.44,1.33,0,0,0,4,0,0,12,6,6,0,t0405,2022-08-12
kujawsko-pomorskie,grudziądzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0406,2022-08-12
kujawsko-pomorskie,inowrocławski,21,3,24,1.32,0.19,1.51,0,0,0,29,0,0,56,24,32,0,t0407,2022-08-12
kujawsko-pomorskie,lipnowski,12,1,13,1.83,0.15,1.98,0,0,0,12,0,0,16,13,3,0,t0408,2022-08-12
kujawsko-pomorskie,mogileński,3,1,4,0.66,0.22,0.88,0,0,0,0,0,0,8,6,2,0,t0409,2022-08-12
kujawsko-pomorskie,nakielski,2,1,3,0.23,0.12,0.35,0,0,0,4,0,0,10,4,6,0,t0410,2022-08-12
kujawsko-pomorskie,radziejowski,8,0,8,1.99,0.0,1.99,0,0,0,9,0,0,13,9,4,0,t0411,2022-08-12
kujawsko-pomorskie,rypiński,2,0,2,0.46,0.0,0.46,0,0,0,3,0,0,5,2,3,0,t0412,2022-08-12
kujawsko-pomorskie,sępoleński,6,0,6,1.47,0.0,1.47,0,0,0,10,0,0,24,6,18,0,t0413,2022-08-12
kujawsko-pomorskie,świecki,5,3,8,0.51,0.3,0.81,0,0,0,6,0,0,16,8,8,0,t0414,2022-08-12
kujawsko-pomorskie,toruński,6,2,8,0.55,0.18,0.73,0,0,0,11,0,0,21,8,13,0,t0415,2022-08-12
kujawsko-pomorskie,tucholski,7,1,8,1.45,0.21,1.66,0,0,0,17,0,0,26,8,18,0,t0416,2022-08-12
kujawsko-pomorskie,wąbrzeski,3,1,4,0.88,0.29,1.17,0,0,0,2,0,0,6,4,2,0,t0417,2022-08-12
kujawsko-pomorskie,włocławski,11,5,16,1.28,0.58,1.86,0,0,0,8,0,0,30,16,14,0,t0418,2022-08-12
kujawsko-pomorskie,żniński,8,1,9,1.14,0.14,1.28,0,0,0,12,0,0,23,11,12,0,t0419,2022-08-12
kujawsko-pomorskie,Bydgoszcz,43,16,59,1.24,0.46,1.7,1,0,1,44,1,0,120,61,58,1,t0461,2022-08-12
kujawsko-pomorskie,Grudziądz,15,2,17,1.59,0.21,1.81,0,0,0,9,0,0,25,17,8,0,t0462,2022-08-12
kujawsko-pomorskie,Toruń,25,4,29,1.24,0.2,1.44,0,0,0,29,0,0,54,30,24,0,t0463,2022-08-12
kujawsko-pomorskie,Włocławek,1,1,2,0.09,0.09,0.18,0,0,0,2,0,0,16,2,14,0,t0464,2022-08-12
lubelskie,bialski,9,2,11,0.81,0.18,1.0,0,0,0,12,0,0,35,11,24,0,t0601,2022-08-12
