wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
kujawsko-pomorskie,toruński,-,-,43.0,-,-,3.95,,,,53.0,66.0,1125,152,54,98,0,t0415
kujawsko-pomorskie,tucholski,-,-,11.0,-,-,2.28,1.0,,1.0,18.0,36.0,453,34,11,22,1,t0416
kujawsko-pomorskie,wąbrzeski,-,-,6.0,-,-,1.76,,,,7.0,11.0,213,28,7,20,1,t0417
kujawsko-pomorskie,włocławski,-,-,12.0,-,-,1.4,4.0,1.0,3.0,19.0,32.0,500,30,13,15,2,t0418
kujawsko-pomorskie,żniński,-,-,24.0,-,-,3.43,,,,19.0,46.0,505,50,26,20,4,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,150.0,-,-,4.33,7.0,1.0,6.0,223.0,233.0,2952,476,160,297,19,t0461
kujawsko-pomorskie,Grudziądz,-,-,37.0,-,-,3.93,1.0,1.0,,44.0,96.0,849,83,37,45,1,t0462
kujawsko-pomorskie,Toruń,-,-,108.0,-,-,5.37,1.0,,1.0,99.0,139.0,1559,274,113,159,2,t0463
kujawsko-pomorskie,Włocławek,-,-,32.0,-,-,2.93,2.0,,2.0,32.0,45.0,693,64,33,29,2,t0464
lubelskie,bialski,-,-,15.0,-,-,1.36,,,,11.0,28.0,381,58,17,39,2,t0601
lubelskie,biłgorajski,-,-,2.0,-,-,0.2,1.0,1.0,,13.0,12.0,159,18,2,16,0,t0602
lubelskie,chełmski,-,-,7.0,-,-,0.9,,,,14.0,23.0,407,47,8,37,2,t0603
lubelskie,hrubieszowski,-,-,1.0,-,-,0.16,2.0,,2.0,9.0,25.0,294,23,1,22,0,t0604
lubelskie,janowski,-,-,1.0,-,-,0.22,,,,4.0,2.0,78,17,1,16,0,t0605
lubelskie,krasnostawski,-,-,17.0,-,-,2.7,2.0,2.0,,12.0,33.0,518,34,18,15,1,t0606
lubelskie,kraśnicki,-,-,14.0,-,-,1.47,10.0,1.0,9.0,11.0,34.0,315,43,16,27,0,t0607
lubelskie,lubartowski,-,-,7.0,-,-,0.79,1.0,1.0,,10.0,18.0,379,54,7,46,1,t0608
lubelskie,lubelski,-,-,29.0,-,-,1.86,2.0,,2.0,27.0,71.0,796,95,31,63,1,t0609
lubelskie,łęczyński,-,-,14.0,-,-,2.44,,,,19.0,31.0,381,57,16,41,0,t0610
lubelskie,łukowski,-,-,21.0,-,-,1.97,,,,8.0,7.0,240,88,23,65,0,t0611
lubelskie,opolski,-,-,6.0,-,-,1.02,1.0,,1.0,19.0,19.0,298,22,7,15,0,t0612
lubelskie,parczewski,-,-,3.0,-,-,0.87,,,,1.0,5.0,107,15,3,12,0,t0613
lubelskie,puławski,-,-,22.0,-,-,1.95,,,,18.0,50.0,582,103,24,74,5,t0614
lubelskie,radzyński,-,-,1.0,-,-,0.17,1.0,,1.0,1.0,7.0,168,20,1,19,0,t0615
lubelskie,rycki,-,-,12.0,-,-,2.15,,,,28.0,11.0,192,41,13,28,0,t0616
lubelskie,świdnicki,-,-,31.0,-,-,4.32,7.0,7.0,,24.0,42.0,569,75,32,40,3,t0617
lubelskie,tomaszowski,-,-,2.0,-,-,0.24,,,,7.0,18.0,210,13,2,11,0,t0618
lubelskie,włodawski,-,-,6.0,-,-,1.57,1.0,1.0,,11.0,14.0,188,21,6,15,0,t0619
lubelskie,zamojski,-,-,6.0,-,-,0.57,,,,6.0,16.0,249,39,7,32,0,t0620
lubelskie,Biała Podlaska,-,-,15.0,-,-,2.62,1.0,,1.0,20.0,17.0,231,70,16,51,3,t0661
lubelskie,Chełm,-,-,19.0,-,-,3.09,1.0,,1.0,28.0,41.0,416,64,20,44,0,t0662
lubelskie,Lublin,-,-,94.0,-,-,2.77,10.0,2.0,8.0,100.0,155.0,1650,402,100,298,4,t0663
lubelskie,Zamość,-,-,12.0,-,-,1.9,,,,12.0,24.0,203,64,12,52,0,t0664
lubuskie,gorzowski,-,-,22.0,-,-,3.05,,,,16.0,18.0,392,56,24,32,0,t0801
lubuskie,krośnieński,-,-,26.0,-,-,4.75,,,,15.0,22.0,548,46,30,14,2,t0802
lubuskie,międzyrzecki,-,-,27.0,-,-,4.71,,,,9.0,18.0,350,73,30,41,2,t0803
lubuskie,nowosolski,-,-,16.0,-,-,1.86,1.0,1.0,,6.0,14.0,343,47,17,30,0,t0804
lubuskie,słubicki,-,-,22.0,-,-,4.69,,,,13.0,43.0,496,57,22,34,1,t0805
lubuskie,strzelecko-drezdenecki,-,-,23.0,-,-,4.71,,,,22.0,8.0,230,56,26,25,5,t0806
lubuskie,sulęciński,-,-,22.0,-,-,6.27,,,,9.0,15.0,352,59,23,36,0,t0807
lubuskie,świebodziński,-,-,18.0,-,-,3.23,,,,11.0,35.0,401,75,18,54,3,t0808
lubuskie,zielonogórski,-,-,29.0,-,-,3.83,,,,20.0,16.0,533,94,33,61,0,t0809
lubuskie,żagański,-,-,10.0,-,-,1.27,,,,7.0,15.0,276,40,10,29,1,t0810
lubuskie,żarski,-,-,25.0,-,-,2.61,,,,8.0,27.0,371,76,32,44,0,t0811
lubuskie,wschowski,-,-,5.0,-,-,1.29,,,,5.0,3.0,169,22,5,17,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,33.0,-,-,2.68,,,,44.0,40.0,599,89,40,49,0,t0861
lubuskie,Zielona Góra,-,-,73.0,-,-,5.17,,,,32.0,41.0,852,205,78,125,2,t0862
łódzkie,bełchatowski,-,-,10.0,-,-,0.89,,,,5.0,17.0,323,72,11,58,3,t1001
łódzkie,kutnowski,-,-,14.0,-,-,1.46,4.0,4.0,,25.0,23.0,480,66,16,50,0,t1002
łódzkie,łaski,-,-,17.0,-,-,3.41,,,,8.0,19.0,166,37,17,20,0,t1003
łódzkie,łęczycki,-,-,5.0,-,-,1.01,,,,8.0,24.0,339,13,6,7,0,t1004
łódzkie,łowicki,-,-,8.0,-,-,1.03,,,,10.0,9.0,303,39,8,30,1,t1005
łódzkie,łódzki wschodni,-,-,21.0,-,-,2.9,,,,30.0,26.0,372,71,21,47,3,t1006
łódzkie,opoczyński,-,-,7.0,-,-,0.92,,,,7.0,8.0,106,24,7,17,0,t1007
łódzkie,pabianicki,-,-,73.0,-,-,6.12,,,,24.0,48.0,640,186,77,103,6,t1008
łódzkie,pajęczański,-,-,6.0,-,-,1.17,,,,4.0,5.0,133,26,7,18,1,t1009
łódzkie,piotrkowski,-,-,20.0,-,-,2.19,,,,19.0,21.0,326,58,20,38,0,t1010
łódzkie,poddębicki,-,-,9.0,-,-,2.19,,,,6.0,17.0,290,46,10,34,2,t1011
łódzkie,radomszczański,-,-,19.0,-,-,1.69,,,,6.0,23.0,297,91,23,66,2,t1012
łódzkie,rawski,-,-,4.0,-,-,0.82,1.0,,1.0,7.0,7.0,293,15,4,11,0,t1013
łódzkie,sieradzki,-,-,21.0,-,-,1.79,,,,10.0,31.0,479,81,21,59,1,t1014
łódzkie,skierniewicki,-,-,4.0,-,-,1.05,,,,3.0,14.0,222,17,4,11,2,t1015
łódzkie,tomaszowski,-,-,28.0,-,-,2.41,,,,10.0,24.0,488,100,31,69,0,t1016
łódzkie,wieluński,-,-,11.0,-,-,1.45,,,,11.0,42.0,224,33,13,18,2,t1017
łódzkie,wieruszowski,-,-,5.0,-,-,1.19,,,,3.0,11.0,153,23,5,18,0,t1018
łódzkie,zduńskowolski,-,-,10.0,-,-,1.51,1.0,,1.0,6.0,8.0,241,46,11,35,0,t1019
łódzkie,zgierski,-,-,53.0,-,-,3.19,,,,47.0,67.0,1004,189,57,132,0,t1020
łódzkie,brzeziński,-,-,10.0,-,-,3.25,1.0,1.0,,2.0,15.0,137,25,10,15,0,t1021
łódzkie,Łódź,-,-,342.0,-,-,5.05,,,,262.0,308.0,3936,1212,354,829,29,t1061
łódzkie,Piotrków Trybunalski,-,-,27.0,-,-,3.71,3.0,2.0,1.0,14.0,29.0,360,63,27,35,1,t1062
łódzkie,Skierniewice,-,-,15.0,-,-,3.13,,,,8.0,23.0,291,37,15,22,0,t1063
małopolskie,bocheński,-,-,1.0,-,-,0.09,,,,6.0,24.0,166,25,1,24,0,t1201
małopolskie,brzeski,-,-,3.0,-,-,0.32,,,,4.0,9.0,123,36,3,33,0,t1202
małopolskie,chrzanowski,-,-,7.0,-,-,0.56,,,,15.0,27.0,286,52,7,45,0,t1203
małopolskie,dąbrowski,-,-,,-,-,,,,,1.0,12.0,70,12,0,9,3,t1204
małopolskie,gorlicki,-,-,1.0,-,-,0.09,,,,6.0,7.0,162,28,1,26,1,t1205
małopolskie,krakowski,-,-,25.0,-,-,0.89,,,,42.0,63.0,679,125,26,94,5,t1206
małopolskie,limanowski,-,-,7.0,-,-,0.53,1.0,,1.0,2.0,8.0,108,38,11,27,0,t1207
małopolskie,miechowski,-,-,3.0,-,-,0.62,,,,4.0,2.0,71,15,4,10,1,t1208
małopolskie,myślenicki,-,-,7.0,-,-,0.55,,,,7.0,21.0,207,36,8,28,0,t1209
małopolskie,nowosądecki,-,-,2.0,-,-,0.09,,,,7.0,16.0,167,60,2,50,8,t1210
małopolskie,nowotarski,-,-,3.0,-,-,0.16,,,,3.0,1.0,81,20,3,16,1,t1211
małopolskie,olkuski,-,-,7.0,-,-,0.63,,,,5.0,12.0,168,29,8,21,0,t1212
małopolskie,oświęcimski,-,-,17.0,-,-,1.11,,,,14.0,29.0,331,55,17,38,0,t1213
małopolskie,proszowicki,-,-,1.0,-,-,0.23,,,,3.0,2.0,56,16,1,15,0,t1214
małopolskie,suski,-,-,5.0,-,-,0.59,,,,6.0,9.0,127,23,6,16,1,t1215
małopolskie,tarnowski,-,-,6.0,-,-,0.3,,,,7.0,23.0,293,55,9,45,1,t1216
małopolskie,tatrzański,-,-,1.0,-,-,0.15,,,,1.0,6.0,128,17,1,16,0,t1217
małopolskie,wadowicki,-,-,7.0,-,-,0.44,,,,17.0,48.0,361,46,8,36,2,t1218
małopolskie,wielicki,-,-,11.0,-,-,0.85,,,,14.0,18.0,346,56,11,43,2,t1219
małopolskie,Kraków,-,-,81.0,-,-,1.04,6.0,6.0,,127.0,158.0,2071,599,81,501,17,t1261
małopolskie,Nowy Sącz,-,-,7.0,-,-,0.84,,,,5.0,4.0,67,43,8,33,2,t1262
małopolskie,Tarnów,-,-,8.0,-,-,0.74,,,,10.0,13.0,162,50,8,42,0,t1263
mazowieckie,białobrzeski,-,-,5.0,-,-,1.5,,,,4.0,7.0,187,24,6,16,2,t1401
mazowieckie,ciechanowski,-,-,11.0,-,-,1.23,,,,21.0,28.0,440,46,12,31,3,t1402
mazowieckie,garwoliński,-,-,5.0,-,-,0.46,1.0,,1.0,5.0,14.0,177,47,6,41,0,t1403
mazowieckie,gostyniński,-,-,4.0,-,-,0.89,2.0,,2.0,2.0,9.0,169,20,4,16,0,t1404
mazowieckie,grodziski,-,-,26.0,-,-,2.69,1.0,,1.0,34.0,44.0,863,79,29,50,0,t1405
mazowieckie,grójecki,-,-,43.0,-,-,4.38,,,,24.0,19.0,882,103,45,55,3,t1406
mazowieckie,kozienicki,-,-,8.0,-,-,1.34,2.0,,2.0,7.0,27.0,326,44,9,35,0,t1407
mazowieckie,legionowski,-,-,34.0,-,-,2.85,,,,40.0,66.0,811,161,38,114,9,t1408
mazowieckie,lipski,-,-,9.0,-,-,2.67,,,,2.0,10.0,101,26,9,17,0,t1409
mazowieckie,łosicki,-,-,3.0,-,-,0.98,,,,3.0,30.0,118,13,4,9,0,t1410
mazowieckie,makowski,-,-,6.0,-,-,1.34,,,,4.0,5.0,157,22,8,14,0,t1411
mazowieckie,miński,-,-,11.0,-,-,0.71,,,,33.0,31.0,543,90,13,72,5,t1412
mazowieckie,mławski,-,-,4.0,-,-,0.55,1.0,,1.0,10.0,14.0,571,17,5,12,0,t1413
mazowieckie,nowodworski,-,-,22.0,-,-,2.77,,,,9.0,30.0,372,90,25,65,0,t1414
mazowieckie,ostrołęcki,-,-,3.0,-,-,0.34,,,,8.0,7.0,259,19,3,16,0,t1415
mazowieckie,ostrowski,-,-,4.0,-,-,0.55,,,,4.0,16.0,266,35,6,28,1,t1416
mazowieckie,otwocki,-,-,31.0,-,-,2.49,,,,52.0,30.0,745,226,33,187,6,t1417
mazowieckie,piaseczyński,-,-,78.0,-,-,4.12,1.0,,1.0,74.0,89.0,1295,300,86,202,12,t1418
mazowieckie,płocki,-,-,16.0,-,-,1.44,,,,25.0,31.0,480,42,16,26,0,t1419
mazowieckie,płoński,-,-,32.0,-,-,3.68,,,,12.0,14.0,525,98,34,62,2,t1420
mazowieckie,pruszkowski,-,-,55.0,-,-,3.3,,,,65.0,74.0,1451,208,57,149,2,t1421
mazowieckie,przasnyski,-,-,1.0,-,-,0.19,,,,18.0,19.0,353,16,1,14,1,t1422
mazowieckie,przysuski,-,-,4.0,-,-,0.97,,,,2.0,11.0,73,17,4,13,0,t1423
mazowieckie,pułtuski,-,-,4.0,-,-,0.77,,,,5.0,5.0,192,37,5,32,0,t1424
mazowieckie,radomski,-,-,15.0,-,-,0.99,,,,18.0,47.0,432,57,17,38,2,t1425
mazowieckie,siedlecki,-,-,3.0,-,-,0.37,1.0,,1.0,6.0,7.0,267,24,3,19,2,t1426
mazowieckie,sierpecki,-,-,7.0,-,-,1.35,1.0,,1.0,11.0,7.0,226,13,7,6,0,t1427
mazowieckie,sochaczewski,-,-,19.0,-,-,2.24,,,,22.0,13.0,468,82,20,60,2,t1428
mazowieckie,sokołowski,-,-,4.0,-,-,0.75,,,,4.0,10.0,114,19,5,13,1,t1429
mazowieckie,szydłowiecki,-,-,1.0,-,-,0.25,,,,1.0,5.0,85,12,1,11,0,t1430
mazowieckie,warszawski zachodni,-,-,37.0,-,-,3.1,,,,43.0,37.0,961,157,44,110,3,t1432
mazowieckie,węgrowski,-,-,7.0,-,-,1.07,1.0,,1.0,5.0,14.0,264,31,8,22,1,t1433
mazowieckie,wołomiński,-,-,30.0,-,-,1.19,,,,61.0,94.0,1441,188,34,151,3,t1434
mazowieckie,wyszkowski,-,-,14.0,-,-,1.88,,,,7.0,23.0,223,28,14,14,0,t1435
mazowieckie,zwoleński,-,-,1.0,-,-,0.28,,,,1.0,9.0,192,24,2,21,1,t1436
mazowieckie,żuromiński,-,-,4.0,-,-,1.04,,,,3.0,9.0,136,13,5,8,0,t1437
mazowieckie,żyrardowski,-,-,23.0,-,-,3.04,,,,18.0,29.0,419,56,26,30,0,t1438
mazowieckie,Ostrołęka,-,-,7.0,-,-,1.35,,,,2.0,16.0,122,28,9,18,1,t1461
mazowieckie,Płock,-,-,28.0,-,-,2.35,,,,52.0,49.0,596,69,28,41,0,t1462
mazowieckie,Radom,-,-,30.0,-,-,1.42,1.0,,1.0,44.0,37.0,665,252,32,215,5,t1463
mazowieckie,Siedlce,-,-,11.0,-,-,1.41,,,,8.0,17.0,278,37,12,25,0,t1464
mazowieckie,Warszawa,-,-,506.0,-,-,2.82,8.0,,8.0,545.0,599.0,9370,2873,542,2236,95,t1465
opolskie,brzeski,-,-,18.0,-,-,2.01,,,,4.0,41.0,340,46,20,25,1,t1601
opolskie,głubczycki,-,-,77.0,-,-,17.0,,,,4.0,22.0,178,149,79,57,13,t1602
opolskie,kędzierzyńsko-kozielski,-,-,17.0,-,-,1.82,,,,9.0,40.0,401,58,19,38,1,t1603
opolskie,kluczborski,-,-,10.0,-,-,1.53,,,,6.0,11.0,243,32,11,19,2,t1604
opolskie,krapkowicki,-,-,9.0,-,-,1.42,,,,7.0,29.0,211,32,10,22,0,t1605
opolskie,namysłowski,-,-,8.0,-,-,1.87,,,,1.0,10.0,130,16,8,8,0,t1606
opolskie,nyski,-,-,18.0,-,-,1.33,,,,15.0,17.0,370,57,19,38,0,t1607
opolskie,oleski,-,-,17.0,-,-,2.65,,,,5.0,9.0,240,54,20,33,1,t1608
opolskie,opolski,-,-,19.0,-,-,1.53,,,,13.0,31.0,445,60,20,40,0,t1609
opolskie,prudnicki,-,-,10.0,-,-,1.82,1.0,,1.0,3.0,10.0,123,37,10,27,0,t1610
opolskie,strzelecki,-,-,22.0,-,-,2.97,,,,7.0,15.0,388,64,22,42,0,t1611
opolskie,Opole,-,-,33.0,-,-,2.58,1.0,,1.0,13.0,65.0,803,133,34,98,1,t1661
podkarpackie,bieszczadzki,-,-,2.0,-,-,0.93,,,,1.0,2.0,31,12,2,10,0,t1801
podkarpackie,brzozowski,-,-,3.0,-,-,0.46,,,,2.0,7.0,119,18,3,15,0,t1802
podkarpackie,dębicki,-,-,4.0,-,-,0.3,,,,1.0,9.0,169,46,4,42,0,t1803
podkarpackie,jarosławski,-,-,15.0,-,-,1.25,2.0,,2.0,1.0,13.0,306,59,18,38,3,t1804
podkarpackie,jasielski,-,-,11.0,-,-,0.97,1.0,,1.0,5.0,9.0,169,51,12,37,2,t1805
podkarpackie,kolbuszowski,-,-,2.0,-,-,0.32,,,,1.0,3.0,78,29,3,26,0,t1806
podkarpackie,krośnieński,-,-,7.0,-,-,0.62,1.0,,1.0,,13.0,130,47,7,36,4,t1807
podkarpackie,leżajski,-,-,2.0,-,-,0.29,,,,4.0,6.0,99,19,3,16,0,t1808
podkarpackie,lubaczowski,-,-,9.0,-,-,1.64,,,,4.0,14.0,246,38,10,27,1,t1809
podkarpackie,łańcucki,-,-,18.0,-,-,2.22,1.0,,1.0,5.0,24.0,239,76,19,57,0,t1810
podkarpackie,mielecki,-,-,9.0,-,-,0.66,,,,3.0,13.0,173,70,9,61,0,t1811
podkarpackie,niżański,-,-,6.0,-,-,0.9,,,,3.0,8.0,211,13,6,7,0,t1812
podkarpackie,przemyski,-,-,18.0,-,-,2.43,,,,4.0,4.0,238,56,20,36,0,t1813
podkarpackie,przeworski,-,-,3.0,-,-,0.38,,,,8.0,3.0,130,25,6,19,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,2.0,-,-,0.27,,,,1.0,4.0,80,28,3,24,1,t1815
podkarpackie,rzeszowski,-,-,22.0,-,-,1.29,,,,7.0,23.0,405,99,22,75,2,t1816
podkarpackie,sanocki,-,-,2.0,-,-,0.21,,,,2.0,8.0,96,33,5,28,0,t1817
podkarpackie,stalowowolski,-,-,7.0,-,-,0.66,9.0,1.0,8.0,7.0,37.0,360,26,9,17,0,t1818
podkarpackie,strzyżowski,-,-,7.0,-,-,1.14,1.0,,1.0,1.0,10.0,134,22,7,15,0,t1819
podkarpackie,tarnobrzeski,-,-,8.0,-,-,1.51,,,,5.0,20.0,141,25,10,15,0,t1820
podkarpackie,leski,-,-,,-,-,,2.0,2.0,,1.0,2.0,50,7,0,6,1,t1821
podkarpackie,Krosno,-,-,4.0,-,-,0.87,,,,3.0,3.0,80,68,4,63,1,t1861
podkarpackie,Przemyśl,-,-,9.0,-,-,1.49,,,,5.0,9.0,170,52,11,41,0,t1862
podkarpackie,Rzeszów,-,-,33.0,-,-,1.68,,,,20.0,34.0,461,182,35,145,2,t1863
podkarpackie,Tarnobrzeg,-,-,9.0,-,-,1.93,,,,5.0,8.0,122,57,11,46,0,t1864
podlaskie,augustowski,-,-,24.0,-,-,4.14,,,,7.0,12.0,195,39,25,13,1,t2001
podlaskie,białostocki,-,-,23.0,-,-,1.53,,,,26.0,40.0,556,111,28,80,3,t2002
podlaskie,bielski,-,-,14.0,-,-,2.59,,,,7.0,11.0,200,33,14,18,1,t2003
podlaskie,grajewski,-,-,15.0,-,-,3.19,,,,5.0,11.0,111,39,15,24,0,t2004
podlaskie,hajnowski,-,-,15.0,-,-,3.55,,,,7.0,19.0,182,23,15,8,0,t2005
podlaskie,kolneński,-,-,2.0,-,-,0.53,1.0,1.0,,3.0,4.0,106,11,2,9,0,t2006
podlaskie,łomżyński,-,-,11.0,-,-,2.16,,,,4.0,6.0,198,18,12,6,0,t2007
podlaskie,moniecki,-,-,7.0,-,-,1.74,,,,4.0,9.0,129,21,7,14,0,t2008
podlaskie,sejneński,-,-,4.0,-,-,2.02,,,,,,40,10,4,6,0,t2009
podlaskie,siemiatycki,-,-,2.0,-,-,0.46,,,,5.0,13.0,142,12,3,9,0,t2010
podlaskie,sokólski,-,-,2.0,-,-,0.3,,,,17.0,32.0,399,12,2,10,0,t2011
podlaskie,suwalski,-,-,5.0,-,-,1.4,,,,5.0,2.0,130,13,5,8,0,t2012
podlaskie,wysokomazowiecki,-,-,4.0,-,-,0.71,,,,2.0,11.0,187,21,5,16,0,t2013
podlaskie,zambrowski,-,-,14.0,-,-,3.23,,,,7.0,20.0,262,29,14,15,0,t2014
podlaskie,Białystok,-,-,64.0,-,-,2.15,,,,81.0,127.0,1251,251,71,168,12,t2061
podlaskie,Łomża,-,-,23.0,-,-,3.66,4.0,,4.0,13.0,35.0,351,49,25,20,4,t2062
podlaskie,Suwałki,-,-,13.0,-,-,1.86,1.0,,1.0,6.0,26.0,392,35,13,21,1,t2063
pomorskie,bytowski,-,-,6.0,-,-,0.76,,,,7.0,10.0,308,33,7,24,2,t2201
pomorskie,chojnicki,-,-,10.0,-,-,1.02,,,,13.0,10.0,346,34,11,23,0,t2202
pomorskie,człuchowski,-,-,1.0,-,-,0.18,1.0,,1.0,8.0,27.0,364,11,1,10,0,t2203
pomorskie,gdański,-,-,54.0,-,-,4.52,,,,38.0,68.0,1277,200,57,139,4,t2204
pomorskie,kartuski,-,-,28.0,-,-,1.99,,,,21.0,40.0,723,114,30,84,0,t2205
