wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3235,699,3934,0.84,0.18,1.03,23,3,20,3975,0,0,11034,4179,6817,38,t0000,2022-08-26
dolnośląskie,bolesławiecki,9,5,14,1.0,0.56,1.56,0,0,0,3,0,0,25,14,11,0,t0201,2022-08-26
dolnośląskie,dzierżoniowski,13,2,15,1.29,0.2,1.49,1,0,1,11,0,0,29,16,13,0,t0202,2022-08-26
dolnośląskie,głogowski,6,3,9,0.68,0.34,1.01,1,0,1,4,0,0,21,9,12,0,t0203,2022-08-26
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,5,0,0,6,2,4,0,t0204,2022-08-26
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2022-08-26
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,2,0,0,10,3,7,0,t0206,2022-08-26
dolnośląskie,kamiennogórski,5,0,5,1.16,0.0,1.16,0,0,0,0,0,0,5,5,0,0,t0207,2022-08-26
dolnośląskie,kłodzki,7,4,11,0.45,0.25,0.7,0,0,0,4,0,0,29,13,16,0,t0208,2022-08-26
dolnośląskie,legnicki,5,0,5,0.91,0.0,0.91,0,0,0,2,0,0,9,5,4,0,t0209,2022-08-26
dolnośląskie,lubański,3,1,4,0.55,0.18,0.74,0,0,0,8,0,0,11,5,6,0,t0210,2022-08-26
dolnośląskie,lubiński,6,3,9,0.57,0.28,0.85,0,0,0,13,0,0,16,9,7,0,t0211,2022-08-26
dolnośląskie,lwówecki,1,1,2,0.22,0.22,0.44,0,0,0,0,0,0,10,4,6,0,t0212,2022-08-26
dolnośląskie,milicki,2,0,2,0.54,0.0,0.54,0,0,0,2,0,0,5,2,3,0,t0213,2022-08-26
dolnośląskie,oleśnicki,5,1,6,0.47,0.09,0.56,0,0,0,7,0,0,18,7,11,0,t0214,2022-08-26
dolnośląskie,oławski,7,0,7,0.91,0.0,0.91,0,0,0,5,0,0,10,7,3,0,t0215,2022-08-26
dolnośląskie,polkowicki,7,1,8,1.11,0.16,1.27,0,0,0,5,0,0,18,9,9,0,t0216,2022-08-26
dolnośląskie,strzeliński,1,0,1,0.23,0.0,0.23,0,0,0,1,0,0,2,1,1,0,t0217,2022-08-26
dolnośląskie,średzki,6,1,7,1.08,0.18,1.26,0,0,0,8,0,0,10,7,3,0,t0218,2022-08-26
dolnośląskie,świdnicki,4,1,5,0.26,0.06,0.32,0,0,0,1,0,0,24,6,18,0,t0219,2022-08-26
dolnośląskie,trzebnicki,4,1,5,0.47,0.12,0.59,0,0,0,4,0,0,8,5,3,0,t0220,2022-08-26
dolnośląskie,wałbrzyski,5,2,7,0.9,0.36,1.26,0,0,0,7,0,0,13,7,6,0,t0221,2022-08-26
dolnośląskie,wołowski,2,0,2,0.43,0.0,0.43,0,0,0,0,0,0,4,2,2,0,t0222,2022-08-26
dolnośląskie,wrocławski,7,3,10,0.45,0.19,0.65,0,0,0,15,0,0,28,10,18,0,t0223,2022-08-26
dolnośląskie,ząbkowicki,9,2,11,1.4,0.31,1.71,0,0,0,16,0,0,29,11,18,0,t0224,2022-08-26
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,2,0,0,8,1,7,0,t0225,2022-08-26
dolnośląskie,złotoryjski,6,1,7,1.39,0.23,1.62,0,0,0,6,0,0,10,8,2,0,t0226,2022-08-26
dolnośląskie,Jelenia Góra,11,2,13,1.4,0.25,1.65,0,0,0,8,0,0,27,13,14,0,t0261,2022-08-26
dolnośląskie,Legnica,5,1,6,0.5,0.1,0.61,0,0,0,3,0,0,11,6,5,0,t0262,2022-08-26
dolnośląskie,Wrocław,45,7,52,0.7,0.11,0.81,0,0,0,61,0,0,157,54,102,1,t0264,2022-08-26
dolnośląskie,Wałbrzych,9,0,9,0.81,0.0,0.81,0,0,0,7,0,0,21,10,11,0,t0265,2022-08-26
kujawsko-pomorskie,aleksandrowski,1,1,2,0.18,0.18,0.36,0,0,0,3,0,0,10,2,8,0,t0401,2022-08-26
kujawsko-pomorskie,brodnicki,1,1,2,0.13,0.13,0.25,0,0,0,5,0,0,7,2,5,0,t0402,2022-08-26
kujawsko-pomorskie,bydgoski,12,4,16,1.0,0.33,1.34,0,0,0,16,0,0,37,18,19,0,t0403,2022-08-26
kujawsko-pomorskie,chełmiński,2,0,2,0.39,0.0,0.39,0,0,0,2,0,0,3,2,1,0,t0404,2022-08-26
kujawsko-pomorskie,golubsko-dobrzyński,7,1,8,1.56,0.22,1.78,0,0,0,11,0,0,12,8,4,0,t0405,2022-08-26
kujawsko-pomorskie,grudziądzki,3,0,3,0.75,0.0,0.75,0,0,0,5,0,0,8,3,5,0,t0406,2022-08-26
