wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,366,-,-,0.1,13,5,8,2440,147,52777,40879,454,40373,52,t0000,2021-08-31
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,9,0,127,121,0,121,0,t0201,2021-08-31
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,3,0,71,94,0,94,0,t0202,2021-08-31
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,6,0,107,81,0,81,0,t0203,2021-08-31
dolnośląskie,górowski,-,-,1,-,-,0.29,0,0,0,2,2,38,29,1,28,0,t0204,2021-08-31
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,1,0,30,38,0,38,0,t0205,2021-08-31
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,3,0,70,54,0,54,0,t0206,2021-08-31
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,5,0,55,44,0,44,0,t0207,2021-08-31
dolnośląskie,kłodzki,-,-,1,-,-,0.06,0,0,0,11,0,108,86,1,85,0,t0208,2021-08-31
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,2,0,68,41,0,41,0,t0209,2021-08-31
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,9,0,42,27,0,27,0,t0210,2021-08-31
dolnośląskie,lubiński,-,-,0,-,-,0.0,0,0,0,7,1,80,117,0,117,0,t0211,2021-08-31
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,6,0,26,47,0,47,0,t0212,2021-08-31
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,1,0,36,29,0,29,0,t0213,2021-08-31
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,9,0,108,60,0,60,0,t0214,2021-08-31
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,6,0,201,52,1,51,0,t0215,2021-08-31
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,1,0,37,59,0,59,0,t0216,2021-08-31
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,5,0,34,31,0,31,0,t0217,2021-08-31
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,7,0,86,38,0,38,0,t0218,2021-08-31
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,4,0,289,109,0,109,0,t0219,2021-08-31
dolnośląskie,trzebnicki,-,-,2,-,-,0.23,0,0,0,5,0,172,72,2,70,0,t0220,2021-08-31
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,0,0,24,41,0,41,0,t0221,2021-08-31
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,1,0,34,38,1,36,1,t0222,2021-08-31
dolnośląskie,wrocławski,-,-,2,-,-,0.13,0,0,0,15,0,439,157,2,155,0,t0223,2021-08-31
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,3,1,31,53,0,53,0,t0224,2021-08-31
