wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,16896,-,-,4.41,429,122,307,24637,18059,261636,103702,19668,82804,1230,t0000,2022-01-14
dolnośląskie,bolesławiecki,-,-,29,-,-,3.22,0,0,0,52,53,544,187,35,150,2,t0201,2022-01-14
dolnośląskie,dzierżoniowski,-,-,72,-,-,7.16,5,0,5,39,46,598,246,81,162,3,t0202,2022-01-14
dolnośląskie,głogowski,-,-,24,-,-,2.7,0,0,0,40,28,394,171,25,145,1,t0203,2022-01-14
dolnośląskie,górowski,-,-,3,-,-,0.86,1,1,0,13,9,92,42,3,39,0,t0204,2022-01-14
dolnośląskie,jaworski,-,-,8,-,-,1.6,0,0,0,21,21,229,55,8,47,0,t0205,2022-01-14
dolnośląskie,jeleniogórski,-,-,12,-,-,1.89,0,0,0,26,46,262,112,13,99,0,t0206,2022-01-14
dolnośląskie,kamiennogórski,-,-,13,-,-,3.02,0,0,0,15,30,123,65,14,50,1,t0207,2022-01-14
dolnośląskie,kłodzki,-,-,40,-,-,2.54,43,0,43,82,64,908,243,45,196,2,t0208,2022-01-14
dolnośląskie,legnicki,-,-,6,-,-,1.09,0,0,0,25,26,245,90,8,82,0,t0209,2022-01-14
dolnośląskie,lubański,-,-,11,-,-,2.03,1,1,0,28,26,332,77,15,61,1,t0210,2022-01-14
dolnośląskie,lubiński,-,-,29,-,-,2.73,0,0,0,54,45,614,211,32,175,4,t0211,2022-01-14
dolnośląskie,lwówecki,-,-,14,-,-,3.06,1,1,0,51,24,261,123,17,105,1,t0212,2022-01-14
dolnośląskie,milicki,-,-,27,-,-,7.31,1,1,0,34,10,573,71,30,41,0,t0213,2022-01-14
dolnośląskie,oleśnicki,-,-,38,-,-,3.54,0,0,0,62,47,962,190,42,147,1,t0214,2022-01-14
dolnośląskie,oławski,-,-,29,-,-,3.77,0,0,0,46,58,718,147,34,112,1,t0215,2022-01-14
dolnośląskie,polkowicki,-,-,6,-,-,0.95,0,0,0,26,11,411,73,7,66,0,t0216,2022-01-14
dolnośląskie,strzeliński,-,-,20,-,-,4.6,0,0,0,37,25,450,82,24,56,2,t0217,2022-01-14
dolnośląskie,średzki,-,-,63,-,-,11.38,1,1,0,54,49,673,194,70,122,2,t0218,2022-01-14
dolnośląskie,świdnicki,-,-,79,-,-,5.05,3,0,3,81,69,1192,320,86,233,1,t0219,2022-01-14
dolnośląskie,trzebnicki,-,-,14,-,-,1.64,0,0,0,41,42,627,116,20,95,1,t0220,2022-01-14
dolnośląskie,wałbrzyski,-,-,21,-,-,3.79,6,1,5,31,26,295,113,22,91,0,t0221,2022-01-14
dolnośląskie,wołowski,-,-,29,-,-,6.21,0,0,0,18,25,306,102,36,66,0,t0222,2022-01-14
dolnośląskie,wrocławski,-,-,119,-,-,7.73,0,0,0,150,108,1887,482,133,339,10,t0223,2022-01-14
dolnośląskie,ząbkowicki,-,-,40,-,-,6.2,9,0,9,28,28,274,132,42,89,1,t0224,2022-01-14
dolnośląskie,zgorzelecki,-,-,30,-,-,3.38,0,0,0,28,34,611,118,33,84,1,t0225,2022-01-14
dolnośląskie,złotoryjski,-,-,11,-,-,2.54,0,0,0,9,16,186,61,11,49,1,t0226,2022-01-14
dolnośląskie,Jelenia Góra,-,-,22,-,-,2.79,0,0,0,40,52,420,107,28,77,2,t0261,2022-01-14
dolnośląskie,Legnica,-,-,49,-,-,4.95,0,0,0,51,64,508,208,55,150,3,t0262,2022-01-14
dolnośląskie,Wrocław,-,-,485,-,-,7.53,3,2,1,502,587,5894,2036,546,1466,24,t0264,2022-01-14
dolnośląskie,Wałbrzych,-,-,26,-,-,2.35,7,3,4,64,49,602,261,34,226,1,t0265,2022-01-14
kujawsko-pomorskie,aleksandrowski,-,-,6,-,-,1.09,1,0,1,24,22,198,95,9,85,1,t0401,2022-01-14
kujawsko-pomorskie,brodnicki,-,-,15,-,-,1.9,0,0,0,41,22,371,126,16,109,1,t0402,2022-01-14
kujawsko-pomorskie,bydgoski,-,-,61,-,-,5.11,1,0,1,119,59,836,510,71,436,3,t0403,2022-01-14
