wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,15571,-,-,4.06,794,227,567,26843,9881,216020,101582,17269,82963,1350,t0000,2021-12-28
dolnośląskie,bolesławiecki,-,-,49,-,-,5.44,1,0,1,85,17,528,264,57,202,5,t0201,2021-12-28
dolnośląskie,dzierżoniowski,-,-,38,-,-,3.78,2,0,2,57,8,567,181,40,140,1,t0202,2021-12-28
dolnośląskie,głogowski,-,-,20,-,-,2.25,3,0,3,48,21,437,169,22,147,0,t0203,2021-12-28
dolnośląskie,górowski,-,-,10,-,-,2.88,1,1,0,37,4,231,89,11,78,0,t0204,2021-12-28
dolnośląskie,jaworski,-,-,11,-,-,2.2,1,1,0,34,17,325,72,12,56,4,t0205,2021-12-28
dolnośląskie,jeleniogórski,-,-,27,-,-,4.26,0,0,0,32,7,339,134,29,104,1,t0206,2021-12-28
dolnośląskie,kamiennogórski,-,-,3,-,-,0.7,0,0,0,22,5,167,68,5,62,1,t0207,2021-12-28
dolnośląskie,kłodzki,-,-,28,-,-,1.78,4,1,3,82,54,753,243,34,208,1,t0208,2021-12-28
dolnośląskie,legnicki,-,-,5,-,-,0.91,0,0,0,23,6,373,82,6,76,0,t0209,2021-12-28
dolnośląskie,lubański,-,-,23,-,-,4.25,8,8,0,24,20,248,70,23,46,1,t0210,2021-12-28
dolnośląskie,lubiński,-,-,68,-,-,6.41,0,0,0,96,34,602,331,71,248,12,t0211,2021-12-28
dolnośląskie,lwówecki,-,-,12,-,-,2.62,0,0,0,26,16,167,92,13,79,0,t0212,2021-12-28
dolnośląskie,milicki,-,-,15,-,-,4.06,1,1,0,21,18,279,49,15,34,0,t0213,2021-12-28
dolnośląskie,oleśnicki,-,-,70,-,-,6.52,2,2,0,67,47,729,284,74,204,6,t0214,2021-12-28
dolnośląskie,oławski,-,-,26,-,-,3.38,0,0,0,71,41,676,167,30,136,1,t0215,2021-12-28
dolnośląskie,polkowicki,-,-,37,-,-,5.87,2,2,0,44,13,402,167,40,122,5,t0216,2021-12-28
dolnośląskie,strzeliński,-,-,21,-,-,4.83,1,1,0,35,15,303,91,24,67,0,t0217,2021-12-28
dolnośląskie,średzki,-,-,53,-,-,9.57,0,0,0,58,18,493,176,57,108,11,t0218,2021-12-28
dolnośląskie,świdnicki,-,-,46,-,-,2.94,0,0,0,68,44,947,306,47,258,1,t0219,2021-12-28
dolnośląskie,trzebnicki,-,-,29,-,-,3.4,0,0,0,46,20,578,172,33,139,0,t0220,2021-12-28
dolnośląskie,wałbrzyski,-,-,15,-,-,2.71,0,0,0,38,5,232,123,20,102,1,t0221,2021-12-28
dolnośląskie,wołowski,-,-,18,-,-,3.85,0,0,0,35,13,319,90,19,67,4,t0222,2021-12-28
dolnośląskie,wrocławski,-,-,101,-,-,6.56,1,1,0,111,82,1211,517,111,398,8,t0223,2021-12-28
dolnośląskie,ząbkowicki,-,-,13,-,-,2.02,0,0,0,26,8,265,82,13,68,1,t0224,2021-12-28
dolnośląskie,zgorzelecki,-,-,17,-,-,1.92,3,3,0,57,32,601,105,18,83,4,t0225,2021-12-28
dolnośląskie,złotoryjski,-,-,11,-,-,2.54,0,0,0,22,10,236,61,12,47,2,t0226,2021-12-28
dolnośląskie,Jelenia Góra,-,-,50,-,-,6.35,8,0,8,47,19,374,217,59,156,2,t0261,2021-12-28
dolnośląskie,Legnica,-,-,18,-,-,1.82,4,4,0,66,19,713,180,18,162,0,t0262,2021-12-28
dolnośląskie,Wrocław,-,-,485,-,-,7.53,15,12,3,507,291,4557,2332,549,1751,32,t0264,2021-12-28
dolnośląskie,Wałbrzych,-,-,27,-,-,2.44,4,4,0,85,26,461,221,31,189,1,t0265,2021-12-28
kujawsko-pomorskie,aleksandrowski,-,-,7,-,-,1.27,0,0,0,42,9,203,94,7,85,2,t0401,2021-12-28
kujawsko-pomorskie,brodnicki,-,-,22,-,-,2.78,3,2,1,37,9,323,144,22,121,1,t0402,2021-12-28
kujawsko-pomorskie,bydgoski,-,-,59,-,-,4.94,3,0,3,113,27,802,324,63,252,9,t0403,2021-12-28
kujawsko-pomorskie,chełmiński,-,-,11,-,-,2.12,2,2,0,49,8,263,102,12,90,0,t0404,2021-12-28
kujawsko-pomorskie,golubsko-dobrzyński,-,-,11,-,-,2.45,0,0,0,38,8,197,86,12,74,0,t0405,2021-12-28
kujawsko-pomorskie,grudziądzki,-,-,13,-,-,3.23,0,0,0,36,14,284,141,14,125,2,t0406,2021-12-28
kujawsko-pomorskie,inowrocławski,-,-,73,-,-,4.58,1,0,1,171,37,881,432,76,353,3,t0407,2021-12-28
kujawsko-pomorskie,lipnowski,-,-,11,-,-,1.68,4,1,3,19,4,233,132,11,121,0,t0408,2021-12-28
kujawsko-pomorskie,mogileński,-,-,20,-,-,4.39,4,1,3,28,11,283,96,20,76,0,t0409,2021-12-28
kujawsko-pomorskie,nakielski,-,-,44,-,-,5.1,0,0,0,77,15,555,186,44,140,2,t0410,2021-12-28
kujawsko-pomorskie,radziejowski,-,-,17,-,-,4.23,0,0,0,31,9,175,84,17,67,0,t0411,2021-12-28
kujawsko-pomorskie,rypiński,-,-,8,-,-,1.84,0,0,0,27,2,140,61,9,52,0,t0412,2021-12-28
kujawsko-pomorskie,sępoleński,-,-,18,-,-,4.4,0,0,0,36,6,231,98,21,75,2,t0413,2021-12-28
kujawsko-pomorskie,świecki,-,-,36,-,-,3.64,1,0,1,57,40,636,228,41,184,3,t0414,2021-12-28
kujawsko-pomorskie,toruński,-,-,41,-,-,3.76,0,0,0,79,14,594,247,42,203,2,t0415,2021-12-28
kujawsko-pomorskie,tucholski,-,-,13,-,-,2.69,1,0,1,38,20,369,75,14,59,2,t0416,2021-12-28
kujawsko-pomorskie,wąbrzeski,-,-,13,-,-,3.81,0,0,0,20,5,180,66,14,52,0,t0417,2021-12-28
kujawsko-pomorskie,włocławski,-,-,35,-,-,4.07,1,0,1,58,6,450,159,36,115,8,t0418,2021-12-28
kujawsko-pomorskie,żniński,-,-,12,-,-,1.71,2,0,2,55,21,366,236,13,220,3,t0419,2021-12-28
kujawsko-pomorskie,Bydgoszcz,-,-,152,-,-,4.38,7,0,7,301,92,1948,959,165,776,18,t0461,2021-12-28
kujawsko-pomorskie,Grudziądz,-,-,30,-,-,3.19,3,2,1,84,27,506,277,32,243,2,t0462,2021-12-28
kujawsko-pomorskie,Toruń,-,-,89,-,-,4.43,4,1,3,214,42,1011,575,93,475,7,t0463,2021-12-28
kujawsko-pomorskie,Włocławek,-,-,40,-,-,3.66,5,0,5,58,9,448,239,42,194,3,t0464,2021-12-28
lubelskie,bialski,-,-,13,-,-,1.18,2,0,2,35,4,267,201,17,184,0,t0601,2021-12-28
lubelskie,biłgorajski,-,-,12,-,-,1.19,4,0,4,37,7,288,178,15,163,0,t0602,2021-12-28
lubelskie,chełmski,-,-,20,-,-,2.57,0,0,0,25,6,272,151,22,126,3,t0603,2021-12-28
lubelskie,hrubieszowski,-,-,20,-,-,3.2,4,0,4,28,7,206,111,21,90,0,t0604,2021-12-28
lubelskie,janowski,-,-,4,-,-,0.88,1,0,1,37,2,153,133,5,127,1,t0605,2021-12-28
lubelskie,krasnostawski,-,-,13,-,-,2.07,1,0,1,33,3,188,134,14,117,3,t0606,2021-12-28
lubelskie,kraśnicki,-,-,17,-,-,1.79,0,0,0,40,2,176,156,19,136,1,t0607,2021-12-28
lubelskie,lubartowski,-,-,9,-,-,1.02,9,9,0,40,4,240,114,10,102,2,t0608,2021-12-28
lubelskie,lubelski,-,-,50,-,-,3.21,2,0,2,131,24,778,363,53,310,0,t0609,2021-12-28
lubelskie,łęczyński,-,-,20,-,-,3.49,0,0,0,51,4,239,117,20,96,1,t0610,2021-12-28
lubelskie,łukowski,-,-,20,-,-,1.88,1,0,1,55,9,280,157,22,135,0,t0611,2021-12-28
lubelskie,opolski,-,-,17,-,-,2.88,0,0,0,24,2,119,82,18,64,0,t0612,2021-12-28
lubelskie,parczewski,-,-,3,-,-,0.87,1,0,1,10,3,83,98,3,95,0,t0613,2021-12-28
lubelskie,puławski,-,-,23,-,-,2.04,1,1,0,94,15,401,244,25,218,1,t0614,2021-12-28
lubelskie,radzyński,-,-,1,-,-,0.17,3,1,2,8,9,119,73,1,72,0,t0615,2021-12-28
lubelskie,rycki,-,-,13,-,-,2.33,0,0,0,55,7,250,140,14,125,1,t0616,2021-12-28
lubelskie,świdnicki,-,-,25,-,-,3.48,0,0,0,73,5,274,184,28,155,1,t0617,2021-12-28
lubelskie,tomaszowski,-,-,17,-,-,2.06,4,1,3,43,7,252,132,19,113,0,t0618,2021-12-28
lubelskie,włodawski,-,-,6,-,-,1.57,0,0,0,10,1,53,80,7,73,0,t0619,2021-12-28
lubelskie,zamojski,-,-,25,-,-,2.36,3,1,2,62,7,390,228,29,196,3,t0620,2021-12-28
lubelskie,Biała Podlaska,-,-,9,-,-,1.57,0,0,0,26,5,144,137,9,128,0,t0661,2021-12-28
lubelskie,Chełm,-,-,17,-,-,2.76,0,0,0,51,6,273,138,20,118,0,t0662,2021-12-28
lubelskie,Lublin,-,-,105,-,-,3.09,9,0,9,311,56,1370,1038,115,921,2,t0663,2021-12-28
lubelskie,Zamość,-,-,24,-,-,3.8,1,0,1,44,6,233,143,28,115,0,t0664,2021-12-28
lubuskie,gorzowski,-,-,19,-,-,2.64,0,0,0,31,17,485,126,19,104,3,t0801,2021-12-28
lubuskie,krośnieński,-,-,19,-,-,3.47,0,0,0,25,3,460,96,20,76,0,t0802,2021-12-28
lubuskie,międzyrzecki,-,-,24,-,-,4.18,0,0,0,60,21,423,104,25,78,1,t0803,2021-12-28
lubuskie,nowosolski,-,-,33,-,-,3.84,0,0,0,52,25,647,248,39,208,1,t0804,2021-12-28
lubuskie,słubicki,-,-,15,-,-,3.2,0,0,0,43,18,348,85,18,67,0,t0805,2021-12-28
lubuskie,strzelecko-drezdenecki,-,-,13,-,-,2.66,2,2,0,28,12,268,102,14,88,0,t0806,2021-12-28
