wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1181,295,1476,0.31,0.08,0.38,21,6,15,3639,0,0,11266,1642,9601,23,t0000,2022-10-24
dolnośląskie,bolesławiecki,5,0,5,0.56,0.0,0.56,0,0,0,9,0,0,25,6,19,0,t0201,2022-10-24
dolnośląskie,dzierżoniowski,3,0,3,0.3,0.0,0.3,0,0,0,9,0,0,15,3,12,0,t0202,2022-10-24
dolnośląskie,głogowski,2,1,3,0.23,0.11,0.34,0,0,0,1,0,0,22,3,19,0,t0203,2022-10-24
dolnośląskie,górowski,4,0,4,1.15,0.0,1.15,0,0,0,12,0,0,16,4,12,0,t0204,2022-10-24
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,1,6,0,t0205,2022-10-24
dolnośląskie,jeleniogórski,2,1,3,0.32,0.16,0.47,0,0,0,6,0,0,25,3,22,0,t0206,2022-10-24
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,0,0,0,2,0,0,6,2,4,0,t0207,2022-10-24
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,0,0,0,3,0,0,17,3,14,0,t0208,2022-10-24
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,3,0,0,12,5,7,0,t0209,2022-10-24
dolnośląskie,lubański,3,0,3,0.55,0.0,0.55,0,0,0,5,0,0,9,3,6,0,t0210,2022-10-24
dolnośląskie,lubiński,7,3,10,0.66,0.28,0.94,0,0,0,12,0,0,30,10,19,1,t0211,2022-10-24
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,2,0,0,4,3,1,0,t0212,2022-10-24
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,0,0,0,3,1,2,0,t0213,2022-10-24
dolnośląskie,oleśnicki,3,0,3,0.28,0.0,0.28,0,0,0,8,0,0,14,3,11,0,t0214,2022-10-24
dolnośląskie,oławski,2,0,2,0.26,0.0,0.26,0,0,0,0,0,0,11,2,9,0,t0215,2022-10-24
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,5,1,4,0,t0216,2022-10-24
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0217,2022-10-24
dolnośląskie,średzki,1,2,3,0.18,0.36,0.54,0,0,0,7,0,0,17,3,14,0,t0218,2022-10-24
dolnośląskie,świdnicki,7,1,8,0.45,0.06,0.51,0,0,0,3,0,0,22,8,14,0,t0219,2022-10-24
dolnośląskie,trzebnicki,4,0,4,0.47,0.0,0.47,0,0,0,7,0,0,29,4,25,0,t0220,2022-10-24
dolnośląskie,wałbrzyski,2,1,3,0.36,0.18,0.54,0,0,0,5,0,0,9,3,6,0,t0221,2022-10-24
dolnośląskie,wołowski,1,0,1,0.21,0.0,0.21,0,0,0,0,0,0,5,1,4,0,t0222,2022-10-24
