wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,13601,-,-,3.55,638,233,405,23891,18587,213742,92923,15228,76504,1191,t0000,2021-12-30
dolnośląskie,bolesławiecki,-,-,30,-,-,3.33,3,0,3,58,41,518,239,36,200,3,t0201,2021-12-30
dolnośląskie,dzierżoniowski,-,-,35,-,-,3.48,0,0,0,44,69,535,186,39,146,1,t0202,2021-12-30
dolnośląskie,głogowski,-,-,16,-,-,1.8,1,0,1,28,33,424,180,16,164,0,t0203,2021-12-30
dolnośląskie,górowski,-,-,5,-,-,1.44,0,0,0,38,19,211,71,7,64,0,t0204,2021-12-30
dolnośląskie,jaworski,-,-,11,-,-,2.2,2,1,1,33,8,312,84,13,69,2,t0205,2021-12-30
dolnośląskie,jeleniogórski,-,-,25,-,-,3.94,1,0,1,25,20,343,152,27,123,2,t0206,2021-12-30
dolnośląskie,kamiennogórski,-,-,11,-,-,2.55,0,0,0,11,7,175,93,14,79,0,t0207,2021-12-30
dolnośląskie,kłodzki,-,-,30,-,-,1.91,0,0,0,70,45,788,233,35,196,2,t0208,2021-12-30
dolnośląskie,legnicki,-,-,19,-,-,3.44,0,0,0,40,13,408,93,19,71,3,t0209,2021-12-30
dolnośląskie,lubański,-,-,26,-,-,4.81,0,0,0,34,5,277,88,28,59,1,t0210,2021-12-30
dolnośląskie,lubiński,-,-,16,-,-,1.51,1,0,1,61,94,547,177,19,156,2,t0211,2021-12-30
dolnośląskie,lwówecki,-,-,3,-,-,0.66,1,1,0,17,3,162,70,3,66,1,t0212,2021-12-30
dolnośląskie,milicki,-,-,23,-,-,6.23,1,1,0,29,15,264,60,25,34,1,t0213,2021-12-30
dolnośląskie,oleśnicki,-,-,66,-,-,6.15,2,2,0,57,59,687,222,75,145,2,t0214,2021-12-30
dolnośląskie,oławski,-,-,25,-,-,3.25,0,0,0,47,67,619,131,30,100,1,t0215,2021-12-30
dolnośląskie,polkowicki,-,-,22,-,-,3.49,0,0,0,32,33,454,135,23,110,2,t0216,2021-12-30
dolnośląskie,strzeliński,-,-,15,-,-,3.45,1,1,0,26,28,310,89,17,71,1,t0217,2021-12-30
dolnośląskie,średzki,-,-,24,-,-,4.34,0,0,0,43,58,534,129,24,103,2,t0218,2021-12-30
dolnośląskie,świdnicki,-,-,38,-,-,2.43,0,0,0,86,82,918,230,42,188,0,t0219,2021-12-30
dolnośląskie,trzebnicki,-,-,38,-,-,4.45,0,0,0,40,59,578,152,42,108,2,t0220,2021-12-30
dolnośląskie,wałbrzyski,-,-,19,-,-,3.43,1,1,0,41,17,244,109,22,87,0,t0221,2021-12-30
dolnośląskie,wołowski,-,-,26,-,-,5.56,0,0,0,33,33,301,115,27,87,1,t0222,2021-12-30
dolnośląskie,wrocławski,-,-,51,-,-,3.31,3,2,1,113,117,1197,376,58,313,5,t0223,2021-12-30
dolnośląskie,ząbkowicki,-,-,4,-,-,0.62,0,0,0,31,14,237,67,5,62,0,t0224,2021-12-30
dolnośląskie,zgorzelecki,-,-,21,-,-,2.37,1,1,0,46,37,616,108,32,75,1,t0225,2021-12-30
dolnośląskie,złotoryjski,-,-,14,-,-,3.24,0,0,0,16,10,225,62,15,46,1,t0226,2021-12-30
dolnośląskie,Jelenia Góra,-,-,24,-,-,3.05,1,0,1,51,19,407,249,28,220,1,t0261,2021-12-30
dolnośląskie,Legnica,-,-,32,-,-,3.23,1,1,0,40,28,722,189,38,150,1,t0262,2021-12-30
dolnośląskie,Wrocław,-,-,332,-,-,5.16,0,0,0,402,565,4501,1887,372,1484,31,t0264,2021-12-30
dolnośląskie,Wałbrzych,-,-,36,-,-,3.25,5,5,0,70,48,458,260,38,221,1,t0265,2021-12-30
