wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,909,166,1075,0.24,0.04,0.28,2,1,1,1190,6,0,6039,1125,4905,9,t0000,2022-07-04
dolnośląskie,bolesławiecki,1,1,2,0.11,0.11,0.22,0,0,0,3,0,0,7,2,5,0,t0201,2022-07-04
dolnośląskie,dzierżoniowski,6,1,7,0.6,0.1,0.7,0,0,0,7,0,0,15,7,8,0,t0202,2022-07-04
dolnośląskie,głogowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,5,0,5,0,t0203,2022-07-04
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0204,2022-07-04
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2022-07-04
dolnośląskie,jeleniogórski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,3,0,3,0,t0206,2022-07-04
dolnośląskie,kamiennogórski,2,0,2,0.46,0.0,0.46,0,0,0,0,0,0,5,2,3,0,t0207,2022-07-04
dolnośląskie,kłodzki,2,2,4,0.13,0.13,0.25,0,0,0,4,0,0,8,4,4,0,t0208,2022-07-04
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0209,2022-07-04
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2022-07-04
dolnośląskie,lubiński,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,5,0,5,0,t0211,2022-07-04
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,2,0,2,0,t0212,2022-07-04
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2022-07-04
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,1,0,0,11,1,10,0,t0214,2022-07-04
dolnośląskie,oławski,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,6,1,5,0,t0215,2022-07-04
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0216,2022-07-04
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,4,0,4,0,t0217,2022-07-04
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,t0218,2022-07-04
dolnośląskie,świdnicki,2,1,3,0.13,0.06,0.19,0,0,0,0,0,0,7,3,4,0,t0219,2022-07-04
dolnośląskie,trzebnicki,3,0,3,0.35,0.0,0.35,0,0,0,1,0,0,15,3,12,0,t0220,2022-07-04
dolnośląskie,wałbrzyski,2,2,4,0.36,0.36,0.72,0,0,0,2,0,0,6,4,2,0,t0221,2022-07-04
dolnośląskie,wołowski,1,0,1,0.21,0.0,0.21,0,0,0,1,0,0,4,1,3,0,t0222,2022-07-04
dolnośląskie,wrocławski,7,1,8,0.45,0.06,0.52,0,0,0,7,0,0,29,8,21,0,t0223,2022-07-04
dolnośląskie,ząbkowicki,4,0,4,0.62,0.0,0.62,0,0,0,4,0,0,5,4,1,0,t0224,2022-07-04
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,1,0,0,4,1,3,0,t0225,2022-07-04
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0226,2022-07-04
