wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,5079,1405,6484,1.32,0.37,1.69,25,11,14,9038,0,0,20991,6818,14111,62,t0000,2022-09-26
dolnośląskie,bolesławiecki,11,9,20,1.22,1.0,2.22,0,0,0,18,0,0,43,20,23,0,t0201,2022-09-26
dolnośląskie,dzierżoniowski,5,6,11,0.5,0.6,1.09,0,0,0,11,0,0,21,11,10,0,t0202,2022-09-26
dolnośląskie,głogowski,3,1,4,0.34,0.11,0.45,0,0,0,4,0,0,20,4,16,0,t0203,2022-09-26
dolnośląskie,górowski,3,0,3,0.86,0.0,0.86,0,0,0,3,0,0,6,3,3,0,t0204,2022-09-26
dolnośląskie,jaworski,3,0,3,0.6,0.0,0.6,0,0,0,5,0,0,10,3,7,0,t0205,2022-09-26
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,4,0,0,12,2,10,0,t0206,2022-09-26
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,0,0,0,3,0,0,3,2,1,0,t0207,2022-09-26
dolnośląskie,kłodzki,2,6,8,0.13,0.38,0.51,0,0,0,8,0,0,23,8,15,0,t0208,2022-09-26
dolnośląskie,legnicki,2,2,4,0.36,0.36,0.72,0,0,0,2,0,0,13,4,9,0,t0209,2022-09-26
dolnośląskie,lubański,3,1,4,0.55,0.18,0.74,0,0,0,12,0,0,19,4,15,0,t0210,2022-09-26
dolnośląskie,lubiński,6,3,9,0.57,0.28,0.85,0,0,0,22,0,0,33,9,24,0,t0211,2022-09-26
dolnośląskie,lwówecki,2,0,2,0.44,0.0,0.44,0,0,0,0,0,0,4,2,2,0,t0212,2022-09-26
dolnośląskie,milicki,0,1,1,0.0,0.27,0.27,0,0,0,1,0,0,7,1,6,0,t0213,2022-09-26
dolnośląskie,oleśnicki,1,2,3,0.09,0.19,0.28,0,0,0,10,0,0,26,3,23,0,t0214,2022-09-26
dolnośląskie,oławski,1,0,1,0.13,0.0,0.13,0,0,0,2,0,0,14,1,13,0,t0215,2022-09-26
dolnośląskie,polkowicki,3,0,3,0.48,0.0,0.48,0,0,0,5,0,0,15,3,12,0,t0216,2022-09-26
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,8,0,8,0,t0217,2022-09-26
dolnośląskie,średzki,4,0,4,0.72,0.0,0.72,0,0,0,6,0,0,13,4,9,0,t0218,2022-09-26
dolnośląskie,świdnicki,8,2,10,0.51,0.13,0.64,0,0,0,10,0,0,30,11,19,0,t0219,2022-09-26
dolnośląskie,trzebnicki,3,0,3,0.35,0.0,0.35,0,0,0,9,0,0,23,3,20,0,t0220,2022-09-26
dolnośląskie,wałbrzyski,2,0,2,0.36,0.0,0.36,0,0,0,4,0,0,12,2,10,0,t0221,2022-09-26
dolnośląskie,wołowski,2,2,4,0.43,0.43,0.86,0,0,0,3,0,0,13,4,9,0,t0222,2022-09-26
