wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1411,160,1571,0.37,0.04,0.41,77,12,65,2543,78,12,21197,1955,19132,110,t0000,2022-04-05
dolnośląskie,bolesławiecki,3,0,3,0.33,0.0,0.33,0,0,0,6,0,0,70,6,63,1,t0201,2022-04-05
dolnośląskie,dzierżoniowski,1,0,1,0.1,0.0,0.1,0,0,0,0,0,0,33,2,31,0,t0202,2022-04-05
dolnośląskie,głogowski,2,1,3,0.23,0.11,0.34,0,0,0,2,0,0,44,3,41,0,t0203,2022-04-05
dolnośląskie,górowski,1,2,3,0.29,0.58,0.86,0,0,0,13,0,0,18,3,15,0,t0204,2022-04-05
dolnośląskie,jaworski,3,1,4,0.6,0.2,0.8,0,0,0,3,0,0,24,5,19,0,t0205,2022-04-05
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,3,0,0,19,3,16,0,t0206,2022-04-05
dolnośląskie,kamiennogórski,1,0,1,0.23,0.0,0.23,0,0,0,0,0,0,6,1,5,0,t0207,2022-04-05
dolnośląskie,kłodzki,8,2,10,0.51,0.13,0.64,1,0,1,7,0,0,315,21,294,0,t0208,2022-04-05
dolnośląskie,legnicki,2,0,2,0.36,0.0,0.36,1,1,0,3,0,0,35,2,33,0,t0209,2022-04-05
dolnośląskie,lubański,5,0,5,0.92,0.0,0.92,0,0,0,5,0,0,19,7,12,0,t0210,2022-04-05
dolnośląskie,lubiński,4,1,5,0.38,0.09,0.47,1,0,1,6,1,0,28,5,23,0,t0211,2022-04-05
dolnośląskie,lwówecki,4,0,4,0.87,0.0,0.87,0,0,0,1,0,0,18,6,12,0,t0212,2022-04-05
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,2,0,0,11,5,6,0,t0213,2022-04-05
dolnośląskie,oleśnicki,3,0,3,0.28,0.0,0.28,0,0,0,8,0,0,78,8,70,0,t0214,2022-04-05
dolnośląskie,oławski,2,0,2,0.26,0.0,0.26,0,0,0,0,0,0,42,3,39,0,t0215,2022-04-05
dolnośląskie,polkowicki,5,0,5,0.79,0.0,0.79,0,0,0,2,0,0,21,5,16,0,t0216,2022-04-05
dolnośląskie,strzeliński,1,0,1,0.23,0.0,0.23,0,0,0,0,0,0,24,3,21,0,t0217,2022-04-05
dolnośląskie,średzki,2,0,2,0.36,0.0,0.36,0,0,0,8,0,0,26,2,23,1,t0218,2022-04-05
dolnośląskie,świdnicki,3,0,3,0.19,0.0,0.19,0,0,0,4,0,0,63,3,60,0,t0219,2022-04-05
dolnośląskie,trzebnicki,1,0,1,0.12,0.0,0.12,0,0,0,3,0,0,29,2,27,0,t0220,2022-04-05
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0221,2022-04-05
dolnośląskie,wołowski,1,0,1,0.21,0.0,0.21,0,0,0,0,0,0,5,1,4,0,t0222,2022-04-05
dolnośląskie,wrocławski,9,2,11,0.58,0.13,0.71,1,0,1,33,0,0,145,14,129,2,t0223,2022-04-05
dolnośląskie,ząbkowicki,2,0,2,0.31,0.0,0.31,1,0,1,0,0,0,41,3,38,0,t0224,2022-04-05
dolnośląskie,zgorzelecki,0,0,0,0.0,0.0,0.0,0,0,0,9,0,0,32,1,31,0,t0225,2022-04-05
dolnośląskie,złotoryjski,4,0,4,0.92,0.0,0.92,0,0,0,3,0,0,11,5,6,0,t0226,2022-04-05
dolnośląskie,Jelenia Góra,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,27,0,27,0,t0261,2022-04-05
dolnośląskie,Legnica,10,2,12,1.01,0.2,1.21,0,0,0,4,0,0,70,12,57,1,t0262,2022-04-05
dolnośląskie,Wrocław,57,3,60,0.89,0.05,0.93,0,0,0,79,0,0,557,71,480,6,t0264,2022-04-05
dolnośląskie,Wałbrzych,7,0,7,0.63,0.0,0.63,0,0,0,8,0,0,27,7,20,0,t0265,2022-04-05
kujawsko-pomorskie,aleksandrowski,3,0,3,0.55,0.0,0.55,0,0,0,5,0,0,19,3,16,0,t0401,2022-04-05
kujawsko-pomorskie,brodnicki,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,29,0,29,0,t0402,2022-04-05
kujawsko-pomorskie,bydgoski,4,0,4,0.33,0.0,0.33,0,0,0,8,0,1,61,4,57,0,t0403,2022-04-05
kujawsko-pomorskie,chełmiński,1,0,1,0.19,0.0,0.19,0,0,0,5,0,0,26,2,24,0,t0404,2022-04-05
kujawsko-pomorskie,golubsko-dobrzyński,2,0,2,0.44,0.0,0.44,0,0,0,9,0,0,16,2,14,0,t0405,2022-04-05
kujawsko-pomorskie,grudziądzki,0,1,1,0.0,0.25,0.25,0,0,0,7,0,0,18,1,16,1,t0406,2022-04-05
kujawsko-pomorskie,inowrocławski,5,0,5,0.31,0.0,0.31,1,0,1,10,0,0,66,7,59,0,t0407,2022-04-05
kujawsko-pomorskie,lipnowski,0,0,0,0.0,0.0,0.0,0,0,0,8,0,0,25,1,24,0,t0408,2022-04-05
kujawsko-pomorskie,mogileński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,14,0,t0409,2022-04-05
kujawsko-pomorskie,nakielski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,23,0,t0410,2022-04-05
kujawsko-pomorskie,radziejowski,2,0,2,0.5,0.0,0.5,0,0,0,3,7,0,7,2,5,0,t0411,2022-04-05
kujawsko-pomorskie,rypiński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,11,0,11,0,t0412,2022-04-05
kujawsko-pomorskie,sępoleński,1,1,2,0.24,0.24,0.49,0,0,0,0,0,0,16,2,14,0,t0413,2022-04-05
kujawsko-pomorskie,świecki,5,1,6,0.51,0.1,0.61,0,0,0,11,0,0,107,6,100,1,t0414,2022-04-05
kujawsko-pomorskie,toruński,5,0,5,0.46,0.0,0.46,0,0,0,9,0,0,87,6,81,0,t0415,2022-04-05
kujawsko-pomorskie,tucholski,0,0,0,0.0,0.0,0.0,0,0,0,2,1,0,12,0,12,0,t0416,2022-04-05
kujawsko-pomorskie,wąbrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,14,0,t0417,2022-04-05
kujawsko-pomorskie,włocławski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,25,0,25,0,t0418,2022-04-05
kujawsko-pomorskie,żniński,0,0,0,0.0,0.0,0.0,1,0,1,3,0,0,23,0,23,0,t0419,2022-04-05
kujawsko-pomorskie,Bydgoszcz,7,0,7,0.2,0.0,0.2,2,0,2,37,3,0,175,9,165,1,t0461,2022-04-05
kujawsko-pomorskie,Grudziądz,4,1,5,0.43,0.11,0.53,0,0,0,13,0,1,50,5,45,0,t0462,2022-04-05
kujawsko-pomorskie,Toruń,9,1,10,0.45,0.05,0.5,2,0,2,33,2,0,129,12,116,1,t0463,2022-04-05
kujawsko-pomorskie,Włocławek,2,0,2,0.18,0.0,0.18,0,0,0,3,0,0,28,2,26,0,t0464,2022-04-05
lubelskie,bialski,2,0,2,0.18,0.0,0.18,3,0,3,4,0,0,45,2,43,0,t0601,2022-04-05
lubelskie,biłgorajski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,35,0,35,0,t0602,2022-04-05
lubelskie,chełmski,2,0,2,0.26,0.0,0.26,0,0,0,2,0,0,26,2,24,0,t0603,2022-04-05
lubelskie,hrubieszowski,3,0,3,0.48,0.0,0.48,0,0,0,3,0,0,21,5,16,0,t0604,2022-04-05
lubelskie,janowski,3,0,3,0.66,0.0,0.66,0,0,0,6,0,0,37,4,33,0,t0605,2022-04-05
lubelskie,krasnostawski,2,1,3,0.32,0.16,0.48,0,0,0,2,0,0,42,5,37,0,t0606,2022-04-05
lubelskie,kraśnicki,4,0,4,0.42,0.0,0.42,0,0,0,4,0,0,52,5,47,0,t0607,2022-04-05
lubelskie,lubartowski,3,0,3,0.34,0.0,0.34,0,0,0,2,0,1,48,3,45,0,t0608,2022-04-05
lubelskie,lubelski,8,1,9,0.51,0.06,0.58,0,0,0,8,0,0,122,10,112,0,t0609,2022-04-05
lubelskie,łęczyński,1,0,1,0.17,0.0,0.17,0,0,0,1,0,0,31,2,29,0,t0610,2022-04-05
lubelskie,łukowski,0,0,0,0.0,0.0,0.0,0,0,0,11,0,0,59,2,57,0,t0611,2022-04-05
lubelskie,opolski,3,0,3,0.51,0.0,0.51,0,0,0,4,0,0,47,6,41,0,t0612,2022-04-05
lubelskie,parczewski,1,0,1,0.29,0.0,0.29,1,0,1,0,0,0,15,1,14,0,t0613,2022-04-05
lubelskie,puławski,6,0,6,0.53,0.0,0.53,0,0,0,19,0,0,86,7,79,0,t0614,2022-04-05
lubelskie,radzyński,3,0,3,0.51,0.0,0.51,0,0,0,0,0,0,29,3,26,0,t0615,2022-04-05
lubelskie,rycki,6,0,6,1.07,0.0,1.07,0,0,0,20,0,0,38,7,31,0,t0616,2022-04-05
lubelskie,świdnicki,4,0,4,0.56,0.0,0.56,0,0,0,4,0,0,39,5,34,0,t0617,2022-04-05
lubelskie,tomaszowski,1,0,1,0.12,0.0,0.12,0,0,0,0,1,0,41,1,40,0,t0618,2022-04-05
lubelskie,włodawski,1,0,1,0.26,0.0,0.26,0,0,0,0,0,0,26,1,25,0,t0619,2022-04-05
lubelskie,zamojski,3,1,4,0.28,0.09,0.38,0,0,0,4,0,0,33,4,29,0,t0620,2022-04-05
lubelskie,Biała Podlaska,5,0,5,0.87,0.0,0.87,0,0,0,3,0,0,23,5,18,0,t0661,2022-04-05
lubelskie,Chełm,2,0,2,0.32,0.0,0.32,0,0,0,5,0,0,33,3,30,0,t0662,2022-04-05
lubelskie,Lublin,22,3,25,0.65,0.09,0.74,0,0,0,27,11,0,328,29,299,0,t0663,2022-04-05
lubelskie,Zamość,6,1,7,0.95,0.16,1.11,0,0,0,9,0,0,25,7,18,0,t0664,2022-04-05
lubuskie,gorzowski,1,0,1,0.14,0.0,0.14,1,0,1,1,0,0,20,3,17,0,t0801,2022-04-05
lubuskie,krośnieński,2,0,2,0.37,0.0,0.37,0,0,0,2,0,0,21,2,19,0,t0802,2022-04-05
lubuskie,międzyrzecki,1,0,1,0.17,0.0,0.17,0,0,0,4,0,0,26,2,24,0,t0803,2022-04-05
lubuskie,nowosolski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,37,1,36,0,t0804,2022-04-05
lubuskie,słubicki,3,1,4,0.64,0.21,0.85,0,0,0,6,0,0,21,5,16,0,t0805,2022-04-05
lubuskie,strzelecko-drezdenecki,2,0,2,0.41,0.0,0.41,1,1,0,6,0,0,37,7,30,0,t0806,2022-04-05
lubuskie,sulęciński,1,0,1,0.28,0.0,0.28,0,0,0,7,0,0,23,1,22,0,t0807,2022-04-05
lubuskie,świebodziński,1,0,1,0.18,0.0,0.18,0,0,0,4,0,0,56,1,55,0,t0808,2022-04-05
lubuskie,zielonogórski,6,2,8,0.79,0.26,1.06,0,0,0,7,0,0,145,45,97,3,t0809,2022-04-05
lubuskie,żagański,2,0,2,0.25,0.0,0.25,0,0,0,7,0,0,27,2,25,0,t0810,2022-04-05
