wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
kujawsko-pomorskie,sępoleński,-,-,11,-,-,2.69,4,4,0,22,6,312,59,11,46,2,t0413
kujawsko-pomorskie,świecki,-,-,29,-,-,2.93,1,0,1,43,14,622,166,35,128,3,t0414
kujawsko-pomorskie,toruński,-,-,45,-,-,4.13,0,0,0,71,12,661,139,47,90,2,t0415
kujawsko-pomorskie,tucholski,-,-,15,-,-,3.1,0,0,0,20,6,259,81,15,66,0,t0416
kujawsko-pomorskie,wąbrzeski,-,-,7,-,-,2.05,2,2,0,16,5,193,34,7,26,1,t0417
kujawsko-pomorskie,włocławski,-,-,19,-,-,2.21,5,0,5,19,10,333,83,21,62,0,t0418
kujawsko-pomorskie,żniński,-,-,28,-,-,4.0,1,0,1,46,15,405,174,37,134,3,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,115,-,-,3.32,16,0,16,244,66,2733,588,133,445,10,t0461
kujawsko-pomorskie,Grudziądz,-,-,52,-,-,5.53,3,1,2,54,17,584,243,52,185,6,t0462
kujawsko-pomorskie,Toruń,-,-,64,-,-,3.18,3,0,3,108,23,1059,356,69,284,3,t0463
kujawsko-pomorskie,Włocławek,-,-,20,-,-,1.83,3,0,3,22,16,403,119,21,97,1,t0464
lubelskie,bialski,-,-,13,-,-,1.18,2,0,2,9,2,350,88,14,72,2,t0601
lubelskie,biłgorajski,-,-,20,-,-,1.99,1,1,0,11,3,313,100,20,72,8,t0602
lubelskie,chełmski,-,-,4,-,-,0.51,0,0,0,11,4,228,50,4,46,0,t0603
lubelskie,hrubieszowski,-,-,8,-,-,1.28,2,0,2,18,1,200,83,9,71,3,t0604
lubelskie,janowski,-,-,7,-,-,1.54,0,0,0,10,0,68,40,7,32,1,t0605
lubelskie,krasnostawski,-,-,3,-,-,0.48,3,0,3,23,8,287,54,4,50,0,t0606
lubelskie,kraśnicki,-,-,10,-,-,1.05,0,0,0,24,1,227,87,10,76,1,t0607
lubelskie,lubartowski,-,-,14,-,-,1.59,0,0,0,10,4,231,65,15,50,0,t0608
lubelskie,lubelski,-,-,27,-,-,1.73,1,0,1,39,10,649,154,27,127,0,t0609
lubelskie,łęczyński,-,-,7,-,-,1.22,0,0,0,9,5,272,50,8,42,0,t0610
lubelskie,łukowski,-,-,5,-,-,0.47,2,0,2,9,3,236,68,5,61,2,t0611
lubelskie,opolski,-,-,6,-,-,1.02,0,0,0,8,2,250,43,8,35,0,t0612
lubelskie,parczewski,-,-,4,-,-,1.16,0,0,0,2,1,64,38,4,34,0,t0613
lubelskie,puławski,-,-,29,-,-,2.57,1,0,1,30,8,481,119,31,83,5,t0614
lubelskie,radzyński,-,-,2,-,-,0.34,0,0,0,9,3,122,70,2,68,0,t0615
lubelskie,rycki,-,-,8,-,-,1.43,1,1,0,14,0,211,55,9,45,1,t0616
lubelskie,świdnicki,-,-,18,-,-,2.51,1,0,1,32,6,318,69,20,46,3,t0617
lubelskie,tomaszowski,-,-,30,-,-,3.64,0,0,0,25,5,369,99,32,66,1,t0618
lubelskie,włodawski,-,-,11,-,-,2.88,1,0,1,12,6,251,42,12,30,0,t0619
lubelskie,zamojski,-,-,11,-,-,1.04,0,0,0,5,3,200,88,13,75,0,t0620
lubelskie,Biała Podlaska,-,-,20,-,-,3.5,0,0,0,17,5,206,99,20,76,3,t0661
lubelskie,Chełm,-,-,10,-,-,1.62,0,0,0,12,5,253,60,10,49,1,t0662
lubelskie,Lublin,-,-,78,-,-,2.3,6,0,6,128,30,1628,502,86,403,13,t0663
lubelskie,Zamość,-,-,13,-,-,2.06,1,0,1,11,7,195,100,13,86,1,t0664
lubuskie,gorzowski,-,-,19,-,-,2.64,0,0,0,23,9,401,89,19,69,1,t0801
lubuskie,krośnieński,-,-,3,-,-,0.55,0,0,0,9,3,293,31,3,28,0,t0802
lubuskie,międzyrzecki,-,-,3,-,-,0.52,0,0,0,17,8,333,53,3,50,0,t0803
lubuskie,nowosolski,-,-,8,-,-,0.93,0,0,0,14,4,376,80,11,69,0,t0804
lubuskie,słubicki,-,-,2,-,-,0.43,0,0,0,8,2,195,38,2,35,1,t0805
lubuskie,strzelecko-drezdenecki,-,-,2,-,-,0.41,0,0,0,13,12,256,67,2,64,1,t0806
lubuskie,sulęciński,-,-,7,-,-,1.99,0,0,0,22,1,214,50,7,42,1,t0807
lubuskie,świebodziński,-,-,9,-,-,1.62,1,1,0,12,6,340,70,10,60,0,t0808
lubuskie,zielonogórski,-,-,15,-,-,1.98,0,0,0,20,8,321,102,16,86,0,t0809
lubuskie,żagański,-,-,12,-,-,1.53,0,0,0,18,0,226,72,12,58,2,t0810
lubuskie,żarski,-,-,26,-,-,2.71,3,3,0,23,4,432,109,29,79,1,t0811
lubuskie,wschowski,-,-,2,-,-,0.52,0,0,0,5,0,86,44,2,42,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,45,-,-,3.65,5,5,0,61,7,637,216,45,171,0,t0861
lubuskie,Zielona Góra,-,-,21,-,-,1.49,0,0,0,52,11,750,216,22,189,5,t0862
łódzkie,bełchatowski,-,-,12,-,-,1.06,0,0,0,19,3,366,84,14,70,0,t1001
łódzkie,kutnowski,-,-,18,-,-,1.87,0,0,0,25,7,372,120,19,98,3,t1002
łódzkie,łaski,-,-,8,-,-,1.61,0,0,0,9,0,139,56,10,45,1,t1003
łódzkie,łęczycki,-,-,21,-,-,4.24,0,0,0,19,3,398,97,22,74,1,t1004
łódzkie,łowicki,-,-,15,-,-,1.93,1,0,1,23,3,388,105,15,90,0,t1005
łódzkie,łódzki wschodni,-,-,13,-,-,1.8,1,0,1,29,6,399,81,14,65,2,t1006
łódzkie,opoczyński,-,-,2,-,-,0.26,3,3,0,12,1,144,74,3,71,0,t1007
łódzkie,pabianicki,-,-,22,-,-,1.85,1,1,0,61,6,561,205,24,180,1,t1008
łódzkie,pajęczański,-,-,5,-,-,0.98,0,0,0,5,2,191,28,5,23,0,t1009
łódzkie,piotrkowski,-,-,11,-,-,1.2,0,0,0,20,8,290,112,11,101,0,t1010
łódzkie,poddębicki,-,-,3,-,-,0.73,1,0,1,10,1,172,53,4,46,3,t1011
łódzkie,radomszczański,-,-,26,-,-,2.32,0,0,0,20,3,389,155,36,117,2,t1012
łódzkie,rawski,-,-,8,-,-,1.65,0,0,0,10,2,376,45,8,34,3,t1013
łódzkie,sieradzki,-,-,20,-,-,1.7,0,0,0,20,9,425,151,23,127,1,t1014
łódzkie,skierniewicki,-,-,10,-,-,2.62,0,0,0,8,2,214,52,11,39,2,t1015
łódzkie,tomaszowski,-,-,14,-,-,1.21,0,0,0,17,3,385,139,14,121,4,t1016
łódzkie,wieluński,-,-,3,-,-,0.39,1,1,0,7,5,271,57,4,51,2,t1017
łódzkie,wieruszowski,-,-,2,-,-,0.48,0,0,0,3,1,121,19,2,17,0,t1018
łódzkie,zduńskowolski,-,-,6,-,-,0.91,1,0,1,13,3,135,84,7,77,0,t1019
łódzkie,zgierski,-,-,25,-,-,1.5,4,0,4,44,4,798,267,28,232,7,t1020
łódzkie,brzeziński,-,-,1,-,-,0.32,1,1,0,8,2,127,37,1,36,0,t1021
łódzkie,Łódź,-,-,130,-,-,1.92,16,0,16,265,51,4038,1200,143,1024,33,t1061
łódzkie,Piotrków Trybunalski,-,-,10,-,-,1.37,2,2,0,24,5,394,97,10,85,2,t1062
łódzkie,Skierniewice,-,-,7,-,-,1.46,0,0,0,16,3,206,49,7,40,2,t1063
małopolskie,bocheński,-,-,2,-,-,0.19,0,0,0,13,0,274,78,4,73,1,t1201
małopolskie,brzeski,-,-,7,-,-,0.75,0,0,0,11,1,215,85,7,78,0,t1202
małopolskie,chrzanowski,-,-,12,-,-,0.97,0,0,0,21,7,266,90,12,78,0,t1203
małopolskie,dąbrowski,-,-,0,-,-,0.0,1,1,0,5,0,65,32,1,31,0,t1204
małopolskie,gorlicki,-,-,7,-,-,0.64,2,0,2,8,3,189,79,7,69,3,t1205
małopolskie,krakowski,-,-,60,-,-,2.14,4,4,0,51,10,871,296,65,219,12,t1206
małopolskie,limanowski,-,-,3,-,-,0.23,1,0,1,8,1,180,70,4,66,0,t1207
małopolskie,miechowski,-,-,7,-,-,1.44,0,0,0,10,1,81,37,7,29,1,t1208
małopolskie,myślenicki,-,-,10,-,-,0.78,0,0,0,11,9,377,88,10,76,2,t1209
małopolskie,nowosądecki,-,-,8,-,-,0.37,1,0,1,11,2,271,169,9,156,4,t1210
małopolskie,nowotarski,-,-,3,-,-,0.16,1,0,1,3,1,243,108,3,105,0,t1211
małopolskie,olkuski,-,-,14,-,-,1.26,0,0,0,21,5,222,66,14,51,1,t1212
małopolskie,oświęcimski,-,-,13,-,-,0.85,2,0,2,26,8,439,108,13,95,0,t1213
małopolskie,proszowicki,-,-,5,-,-,1.16,0,0,0,7,0,76,48,8,39,1,t1214
małopolskie,suski,-,-,5,-,-,0.59,0,0,0,14,3,182,61,7,54,0,t1215
małopolskie,tarnowski,-,-,8,-,-,0.4,3,1,2,17,0,276,122,9,112,1,t1216
małopolskie,tatrzański,-,-,5,-,-,0.73,0,0,0,1,2,129,56,6,50,0,t1217
małopolskie,wadowicki,-,-,27,-,-,1.69,1,0,1,24,5,358,92,27,64,1,t1218
małopolskie,wielicki,-,-,27,-,-,2.08,0,0,0,32,7,483,142,28,113,1,t1219
małopolskie,Kraków,-,-,128,-,-,1.64,16,16,0,193,43,3178,866,136,722,8,t1261
małopolskie,Nowy Sącz,-,-,4,-,-,0.48,0,0,0,6,2,159,72,5,66,1,t1262
małopolskie,Tarnów,-,-,4,-,-,0.37,0,0,0,8,2,206,68,4,64,0,t1263
mazowieckie,białobrzeski,-,-,0,-,-,0.0,0,0,0,4,10,261,19,2,17,0,t1401
mazowieckie,ciechanowski,-,-,18,-,-,2.02,0,0,0,39,4,415,107,19,83,5,t1402
mazowieckie,garwoliński,-,-,8,-,-,0.73,0,0,0,13,2,302,104,10,92,2,t1403
mazowieckie,gostyniński,-,-,4,-,-,0.89,0,0,0,8,0,108,45,5,39,1,t1404
mazowieckie,grodziski,-,-,29,-,-,3.0,3,0,3,51,13,829,134,31,100,3,t1405
mazowieckie,grójecki,-,-,11,-,-,1.12,3,0,3,42,65,1897,120,28,87,5,t1406
mazowieckie,kozienicki,-,-,11,-,-,1.84,1,0,1,22,11,395,87,13,73,1,t1407
mazowieckie,legionowski,-,-,28,-,-,2.35,3,3,0,63,15,790,185,48,132,5,t1408
mazowieckie,lipski,-,-,2,-,-,0.59,0,0,0,4,1,111,31,3,28,0,t1409
mazowieckie,łosicki,-,-,1,-,-,0.33,1,0,1,6,1,110,15,1,14,0,t1410
mazowieckie,makowski,-,-,1,-,-,0.22,0,0,0,6,4,164,24,1,23,0,t1411
mazowieckie,miński,-,-,28,-,-,1.81,0,0,0,36,15,656,196,31,155,10,t1412
mazowieckie,mławski,-,-,15,-,-,2.07,0,0,0,38,5,451,62,15,44,3,t1413
mazowieckie,nowodworski,-,-,10,-,-,1.26,0,0,0,9,6,428,83,11,70,2,t1414
mazowieckie,ostrołęcki,-,-,19,-,-,2.14,0,0,0,16,3,237,68,19,48,1,t1415
mazowieckie,ostrowski,-,-,14,-,-,1.94,2,0,2,20,1,310,52,15,37,0,t1416
mazowieckie,otwocki,-,-,22,-,-,1.77,1,0,1,50,6,817,137,24,108,5,t1417
mazowieckie,piaseczyński,-,-,25,-,-,1.32,4,0,4,90,14,1921,238,30,201,7,t1418
mazowieckie,płocki,-,-,10,-,-,0.9,0,0,0,38,7,419,114,11,100,3,t1419
mazowieckie,płoński,-,-,7,-,-,0.81,0,0,0,22,9,565,65,7,58,0,t1420
mazowieckie,pruszkowski,-,-,28,-,-,1.68,4,0,4,83,33,1654,193,33,155,5,t1421
mazowieckie,przasnyski,-,-,8,-,-,1.53,1,0,1,19,8,262,47,10,37,0,t1422
mazowieckie,przysuski,-,-,6,-,-,1.45,0,0,0,11,3,155,26,7,19,0,t1423
mazowieckie,pułtuski,-,-,20,-,-,3.86,0,0,0,22,2,265,71,20,49,2,t1424
mazowieckie,radomski,-,-,22,-,-,1.45,0,0,0,39,11,531,157,23,131,3,t1425
mazowieckie,siedlecki,-,-,13,-,-,1.6,0,0,0,14,4,406,72,14,57,1,t1426
mazowieckie,sierpecki,-,-,1,-,-,0.19,1,0,1,10,1,215,44,2,42,0,t1427
mazowieckie,sochaczewski,-,-,15,-,-,1.76,1,0,1,43,10,769,86,17,66,3,t1428
mazowieckie,sokołowski,-,-,3,-,-,0.56,1,0,1,5,0,160,43,3,38,2,t1429
mazowieckie,szydłowiecki,-,-,2,-,-,0.51,0,0,0,3,2,104,32,2,30,0,t1430
mazowieckie,warszawski zachodni,-,-,26,-,-,2.18,0,0,0,67,15,1275,133,27,104,2,t1432
mazowieckie,węgrowski,-,-,19,-,-,2.89,0,0,0,43,5,160,82,20,58,4,t1433
mazowieckie,wołomiński,-,-,59,-,-,2.35,0,0,0,84,22,1636,339,63,266,10,t1434
mazowieckie,wyszkowski,-,-,11,-,-,1.48,1,0,1,20,2,237,55,11,40,4,t1435
mazowieckie,zwoleński,-,-,8,-,-,2.22,0,0,0,15,3,190,35,8,23,4,t1436
mazowieckie,żuromiński,-,-,4,-,-,1.04,0,0,0,7,0,64,23,4,18,1,t1437
mazowieckie,żyrardowski,-,-,19,-,-,2.51,0,0,0,22,4,576,89,20,68,1,t1438
mazowieckie,Ostrołęka,-,-,3,-,-,0.58,1,0,1,13,1,172,30,4,24,2,t1461
mazowieckie,Płock,-,-,17,-,-,1.43,4,2,2,44,11,472,105,17,85,3,t1462
mazowieckie,Radom,-,-,28,-,-,1.33,1,1,0,50,9,692,326,31,290,5,t1463
mazowieckie,Siedlce,-,-,23,-,-,2.94,1,0,1,28,5,309,131,26,101,4,t1464
mazowieckie,Warszawa,-,-,336,-,-,1.87,16,0,16,750,172,14744,2762,399,2293,70,t1465
opolskie,brzeski,-,-,14,-,-,1.56,0,0,0,25,6,329,58,14,42,2,t1601
opolskie,głubczycki,-,-,8,-,-,1.77,0,0,0,12,1,214,43,8,34,1,t1602
opolskie,kędzierzyńsko-kozielski,-,-,11,-,-,1.18,0,0,0,28,8,341,96,11,85,0,t1603
opolskie,kluczborski,-,-,3,-,-,0.46,0,0,0,10,2,199,48,3,43,2,t1604
opolskie,krapkowicki,-,-,3,-,-,0.47,0,0,0,6,5,221,40,3,37,0,t1605
opolskie,namysłowski,-,-,2,-,-,0.47,0,0,0,10,1,121,30,2,27,1,t1606
opolskie,nyski,-,-,5,-,-,0.37,1,0,1,28,19,387,112,7,105,0,t1607
opolskie,oleski,-,-,9,-,-,1.4,0,0,0,6,0,180,75,9,66,0,t1608
opolskie,opolski,-,-,19,-,-,1.53,0,0,0,18,7,561,99,19,79,1,t1609
opolskie,prudnicki,-,-,2,-,-,0.36,0,0,0,4,2,96,39,2,36,1,t1610
opolskie,strzelecki,-,-,7,-,-,0.94,0,0,0,20,7,305,72,7,65,0,t1611
opolskie,Opole,-,-,22,-,-,1.72,0,0,0,54,19,1059,151,29,120,2,t1661
podkarpackie,bieszczadzki,-,-,5,-,-,2.32,0,0,0,0,0,61,24,5,19,0,t1801
podkarpackie,brzozowski,-,-,13,-,-,1.98,0,0,0,2,1,161,87,13,74,0,t1802
podkarpackie,dębicki,-,-,2,-,-,0.15,0,0,0,15,2,290,75,4,71,0,t1803
podkarpackie,jarosławski,-,-,4,-,-,0.33,1,1,0,12,1,381,85,5,78,2,t1804
podkarpackie,jasielski,-,-,11,-,-,0.97,0,0,0,16,2,191,120,12,108,0,t1805
podkarpackie,kolbuszowski,-,-,2,-,-,0.32,0,0,0,6,1,100,55,4,50,1,t1806
podkarpackie,krośnieński,-,-,9,-,-,0.8,0,0,0,10,1,149,88,13,74,1,t1807
podkarpackie,leżajski,-,-,7,-,-,1.01,1,0,1,9,10,173,64,7,54,3,t1808
podkarpackie,lubaczowski,-,-,3,-,-,0.55,2,2,0,6,6,280,59,4,55,0,t1809
podkarpackie,łańcucki,-,-,5,-,-,0.62,3,0,3,15,1,289,64,5,58,1,t1810
podkarpackie,mielecki,-,-,15,-,-,1.1,0,0,0,10,2,200,97,17,80,0,t1811
podkarpackie,niżański,-,-,5,-,-,0.75,0,0,0,11,8,193,61,6,55,0,t1812
podkarpackie,przemyski,-,-,13,-,-,1.76,0,0,0,16,3,210,75,14,60,1,t1813
podkarpackie,przeworski,-,-,5,-,-,0.64,0,0,0,9,1,104,45,5,40,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,7,-,-,0.94,0,0,0,8,2,139,41,8,33,0,t1815
podkarpackie,rzeszowski,-,-,7,-,-,0.41,0,0,0,25,8,519,176,10,163,3,t1816
podkarpackie,sanocki,-,-,6,-,-,0.64,1,0,1,13,4,228,101,7,93,1,t1817
podkarpackie,stalowowolski,-,-,12,-,-,1.13,0,0,0,11,4,291,114,17,97,0,t1818
podkarpackie,strzyżowski,-,-,2,-,-,0.33,0,0,0,5,2,89,51,3,48,0,t1819
podkarpackie,tarnobrzeski,-,-,3,-,-,0.57,0,0,0,8,0,141,32,3,29,0,t1820
podkarpackie,leski,-,-,1,-,-,0.38,0,0,0,10,0,81,23,1,21,1,t1821
podkarpackie,Krosno,-,-,2,-,-,0.43,1,0,1,11,2,71,40,7,33,0,t1861
podkarpackie,Przemyśl,-,-,6,-,-,0.99,0,0,0,17,2,179,72,6,66,0,t1862
podkarpackie,Rzeszów,-,-,31,-,-,1.58,1,0,1,44,15,673,242,35,203,4,t1863
podkarpackie,Tarnobrzeg,-,-,6,-,-,1.29,0,0,0,6,1,94,79,8,71,0,t1864
podlaskie,augustowski,-,-,8,-,-,1.38,1,0,1,16,2,195,51,10,37,4,t2001
podlaskie,białostocki,-,-,56,-,-,3.73,2,0,2,49,21,846,274,59,215,0,t2002
podlaskie,bielski,-,-,12,-,-,2.22,1,0,1,13,4,239,67,13,54,0,t2003
podlaskie,grajewski,-,-,10,-,-,2.13,0,0,0,4,3,120,64,10,53,1,t2004
podlaskie,hajnowski,-,-,20,-,-,4.73,7,0,7,11,10,272,67,20,45,2,t2005
podlaskie,kolneński,-,-,9,-,-,2.37,0,0,0,6,2,106,51,12,37,2,t2006
podlaskie,łomżyński,-,-,8,-,-,1.57,0,0,0,4,4,193,28,8,18,2,t2007
podlaskie,moniecki,-,-,8,-,-,1.99,1,0,1,3,0,100,34,8,26,0,t2008
podlaskie,sejneński,-,-,3,-,-,1.51,0,0,0,3,0,47,11,4,7,0,t2009
podlaskie,siemiatycki,-,-,5,-,-,1.14,0,0,0,3,0,112,36,5,30,1,t2010
podlaskie,sokólski,-,-,28,-,-,4.22,0,0,0,21,4,321,76,30,46,0,t2011
podlaskie,suwalski,-,-,6,-,-,1.69,0,0,0,6,4,163,24,7,17,0,t2012
podlaskie,wysokomazowiecki,-,-,9,-,-,1.59,0,0,0,6,2,174,85,11,74,0,t2013
podlaskie,zambrowski,-,-,7,-,-,1.61,1,0,1,8,3,241,39,7,32,0,t2014
podlaskie,Białystok,-,-,92,-,-,3.09,2,0,2,136,37,1469,389,98,287,4,t2061
podlaskie,Łomża,-,-,16,-,-,2.55,1,0,1,25,1,277,61,18,43,0,t2062
podlaskie,Suwałki,-,-,20,-,-,2.87,0,0,0,18,4,473,57,22,34,1,t2063
pomorskie,bytowski,-,-,9,-,-,1.14,1,0,1,16,5,295,121,10,109,2,t2201
pomorskie,chojnicki,-,-,23,-,-,2.35,0,0,0,31,12,403,90,23,67,0,t2202
pomorskie,człuchowski,-,-,12,-,-,2.15,1,1,0,14,8,227,58,13,44,1,t2203
pomorskie,gdański,-,-,32,-,-,2.68,1,1,0,64,24,1090,152,32,118,2,t2204
pomorskie,kartuski,-,-,15,-,-,1.07,5,0,5,49,34,1044,153,16,130,7,t2205
pomorskie,kościerski,-,-,16,-,-,2.2,0,0,0,21,4,308,91,17,72,2,t2206
pomorskie,kwidzyński,-,-,13,-,-,1.57,0,0,0,31,24,445,85,15,68,2,t2207
pomorskie,lęborski,-,-,10,-,-,1.51,0,0,0,23,6,322,102,10,91,1,t2208
pomorskie,malborski,-,-,26,-,-,4.1,2,2,0,31,13,450,115,27,84,4,t2209
pomorskie,nowodworski,-,-,9,-,-,2.54,0,0,0,14,6,253,41,10,31,0,t2210
pomorskie,pucki,-,-,29,-,-,3.33,3,0,3,24,24,734,111,34,75,2,t2211
pomorskie,słupski,-,-,26,-,-,2.63,0,0,0,36,15,686,160,28,131,1,t2212
pomorskie,starogardzki,-,-,34,-,-,2.65,0,0,0,30,36,757,111,34,71,6,t2213
pomorskie,tczewski,-,-,24,-,-,2.08,0,0,0,51,21,751,108,28,69,11,t2214
pomorskie,wejherowski,-,-,58,-,-,2.65,8,0,8,91,41,1208,259,64,179,16,t2215
pomorskie,sztumski,-,-,24,-,-,5.83,0,0,0,17,17,279,67,24,43,0,t2216
pomorskie,Gdańsk,-,-,154,-,-,3.27,2,0,2,195,88,3814,866,162,687,17,t2261
pomorskie,Gdynia,-,-,72,-,-,2.93,7,0,7,129,31,1352,360,75,276,9,t2262
pomorskie,Słupsk,-,-,40,-,-,4.43,0,0,0,41,12,606,226,45,181,0,t2263
pomorskie,Sopot,-,-,9,-,-,2.53,1,0,1,16,4,183,63,10,53,0,t2264
śląskie,będziński,-,-,32,-,-,2.16,1,0,1,38,14,579,199,38,158,3,t2401
śląskie,bielski,-,-,15,-,-,0.9,0,0,0,41,5,514,135,17,116,2,t2402
śląskie,cieszyński,-,-,19,-,-,1.07,3,0,3,24,4,568,90,19,70,1,t2403
śląskie,częstochowski,-,-,20,-,-,1.49,5,0,5,26,2,338,123,22,100,1,t2404
śląskie,gliwicki,-,-,12,-,-,1.04,0,0,0,49,7,403,113,13,99,1,t2405
śląskie,kłobucki,-,-,14,-,-,1.66,0,0,0,17,5,244,66,14,50,2,t2406
śląskie,lubliniecki,-,-,9,-,-,1.18,2,0,2,9,10,291,82,10,70,2,t2407
śląskie,mikołowski,-,-,26,-,-,2.62,1,0,1,37,3,326,109,27,82,0,t2408
