wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,17260,-,-,4.5,398,89,309,31682,5263,250598,68383,18372,48920,1091,t0000,2021-03-09
dolnośląskie,bolesławiecki,-,-,13,-,-,1.44,0,0,0,33,2,176,115,13,100,2,t0201,2021-03-09
dolnośląskie,dzierżoniowski,-,-,11,-,-,1.09,0,0,0,53,12,389,88,13,75,0,t0202,2021-03-09
dolnośląskie,głogowski,-,-,17,-,-,1.91,0,0,0,48,15,451,135,17,118,0,t0203,2021-03-09
dolnośląskie,górowski,-,-,6,-,-,1.73,0,0,0,13,0,66,34,6,27,1,t0204,2021-03-09
dolnośląskie,jaworski,-,-,5,-,-,1.0,0,0,0,19,1,133,45,5,36,4,t0205,2021-03-09
dolnośląskie,jeleniogórski,-,-,12,-,-,1.89,0,0,0,25,4,229,76,15,61,0,t0206,2021-03-09
dolnośląskie,kamiennogórski,-,-,21,-,-,4.88,3,3,0,69,6,609,74,24,48,2,t0207,2021-03-09
dolnośląskie,kłodzki,-,-,71,-,-,4.52,5,0,5,202,63,1794,218,85,130,3,t0208,2021-03-09
dolnośląskie,legnicki,-,-,14,-,-,2.54,1,1,0,25,3,275,83,14,65,4,t0209,2021-03-09
dolnośląskie,lubański,-,-,8,-,-,1.48,0,0,0,24,9,169,53,9,42,2,t0210,2021-03-09
dolnośląskie,lubiński,-,-,31,-,-,2.92,0,0,0,65,7,349,173,34,136,3,t0211,2021-03-09
dolnośląskie,lwówecki,-,-,10,-,-,2.18,1,1,0,29,2,81,82,11,70,1,t0212,2021-03-09
dolnośląskie,milicki,-,-,8,-,-,2.17,0,0,0,31,2,196,23,9,14,0,t0213,2021-03-09
dolnośląskie,oleśnicki,-,-,24,-,-,2.24,1,1,0,76,6,573,169,27,141,1,t0214,2021-03-09
dolnośląskie,oławski,-,-,18,-,-,2.34,0,0,0,62,1,491,84,22,61,1,t0215,2021-03-09
dolnośląskie,polkowicki,-,-,29,-,-,4.6,2,1,1,23,1,207,107,30,75,2,t0216,2021-03-09
dolnośląskie,strzeliński,-,-,51,-,-,11.74,1,1,0,64,3,491,84,52,28,4,t0217,2021-03-09
dolnośląskie,średzki,-,-,32,-,-,5.78,0,0,0,56,3,361,92,33,56,3,t0218,2021-03-09
dolnośląskie,świdnicki,-,-,59,-,-,3.77,1,0,1,106,20,950,193,61,131,1,t0219,2021-03-09
dolnośląskie,trzebnicki,-,-,35,-,-,4.1,2,2,0,69,6,624,116,37,78,1,t0220,2021-03-09
dolnośląskie,wałbrzyski,-,-,33,-,-,5.96,1,1,0,61,4,483,93,37,55,1,t0221,2021-03-09
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,16,1,140,23,1,22,0,t0222,2021-03-09
dolnośląskie,wrocławski,-,-,83,-,-,5.39,2,0,2,226,29,1366,249,85,163,1,t0223,2021-03-09
dolnośląskie,ząbkowicki,-,-,19,-,-,2.95,0,0,0,42,2,291,77,20,56,1,t0224,2021-03-09
dolnośląskie,zgorzelecki,-,-,22,-,-,2.48,0,0,0,26,7,357,84,25,58,1,t0225,2021-03-09
dolnośląskie,złotoryjski,-,-,9,-,-,2.08,1,1,0,11,1,85,44,11,33,0,t0226,2021-03-09
dolnośląskie,Jelenia Góra,-,-,31,-,-,3.94,0,0,0,64,17,366,114,31,80,3,t0261,2021-03-09
dolnośląskie,Legnica,-,-,27,-,-,2.73,0,0,0,59,5,418,178,33,138,7,t0262,2021-03-09
dolnośląskie,Wrocław,-,-,298,-,-,4.63,5,4,1,704,102,4093,1096,327,754,15,t0264,2021-03-09
dolnośląskie,Wałbrzych,-,-,46,-,-,4.16,3,3,0,77,21,521,215,51,162,2,t0265,2021-03-09
kujawsko-pomorskie,aleksandrowski,-,-,38,-,-,6.91,0,0,0,48,7,263,97,39,58,0,t0401,2021-03-09
kujawsko-pomorskie,brodnicki,-,-,39,-,-,4.93,0,0,0,41,3,339,106,40,64,2,t0402,2021-03-09
kujawsko-pomorskie,bydgoski,-,-,64,-,-,5.36,1,0,1,175,25,1100,247,68,176,3,t0403,2021-03-09
kujawsko-pomorskie,chełmiński,-,-,16,-,-,3.09,0,0,0,63,10,435,84,17,65,2,t0404,2021-03-09
kujawsko-pomorskie,golubsko-dobrzyński,-,-,30,-,-,6.67,2,0,2,71,14,590,84,31,52,1,t0405,2021-03-09
kujawsko-pomorskie,grudziądzki,-,-,24,-,-,5.97,0,0,0,34,3,299,81,27,52,2,t0406,2021-03-09
kujawsko-pomorskie,inowrocławski,-,-,93,-,-,5.84,4,0,4,183,31,1221,239,95,140,4,t0407,2021-03-09
kujawsko-pomorskie,lipnowski,-,-,19,-,-,2.9,0,0,0,24,19,233,110,19,89,2,t0408,2021-03-09
kujawsko-pomorskie,mogileński,-,-,11,-,-,2.42,0,0,0,24,7,276,51,11,35,5,t0409,2021-03-09
kujawsko-pomorskie,nakielski,-,-,24,-,-,2.78,0,0,0,70,4,436,133,25,107,1,t0410,2021-03-09
kujawsko-pomorskie,radziejowski,-,-,9,-,-,2.24,1,0,1,20,5,139,36,9,27,0,t0411,2021-03-09
kujawsko-pomorskie,rypiński,-,-,18,-,-,4.15,0,0,0,35,1,236,81,23,57,1,t0412,2021-03-09
kujawsko-pomorskie,sępoleński,-,-,11,-,-,2.69,0,0,0,19,2,210,89,12,73,4,t0413,2021-03-09
