wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3966,979,4945,1.03,0.26,1.29,21,8,13,6610,0,0,16452,5250,11138,64,t0000,2022-09-21
dolnośląskie,bolesławiecki,18,4,22,2.0,0.44,2.44,0,0,0,19,0,0,60,22,38,0,t0201,2022-09-21
dolnośląskie,dzierżoniowski,6,2,8,0.6,0.2,0.8,0,0,0,7,0,0,25,8,17,0,t0202,2022-09-21
dolnośląskie,głogowski,8,1,9,0.9,0.11,1.01,0,0,0,1,0,0,30,10,20,0,t0203,2022-09-21
dolnośląskie,górowski,4,0,4,1.15,0.0,1.15,0,0,0,7,0,0,9,4,5,0,t0204,2022-09-21
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,1,5,0,t0205,2022-09-21
dolnośląskie,jeleniogórski,5,1,6,0.79,0.16,0.95,0,0,0,5,0,0,21,7,14,0,t0206,2022-09-21
dolnośląskie,kamiennogórski,2,0,2,0.46,0.0,0.46,0,0,0,1,0,0,2,2,0,0,t0207,2022-09-21
dolnośląskie,kłodzki,10,0,10,0.64,0.0,0.64,0,0,0,15,0,0,50,10,40,0,t0208,2022-09-21
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,8,0,8,0,t0209,2022-09-21
dolnośląskie,lubański,2,3,5,0.37,0.55,0.92,0,0,0,7,0,0,8,5,3,0,t0210,2022-09-21
dolnośląskie,lubiński,9,2,11,0.85,0.19,1.04,0,0,0,15,0,0,33,11,22,0,t0211,2022-09-21
dolnośląskie,lwówecki,6,1,7,1.31,0.22,1.53,0,0,0,7,0,0,11,7,4,0,t0212,2022-09-21
dolnośląskie,milicki,5,0,5,1.35,0.0,1.35,0,0,0,3,0,0,9,5,4,0,t0213,2022-09-21
dolnośląskie,oleśnicki,5,1,6,0.47,0.09,0.56,0,0,0,7,0,0,20,6,14,0,t0214,2022-09-21
dolnośląskie,oławski,5,1,6,0.65,0.13,0.78,0,0,0,6,0,0,16,6,10,0,t0215,2022-09-21
dolnośląskie,polkowicki,4,0,4,0.63,0.0,0.63,0,0,0,0,0,0,14,4,10,0,t0216,2022-09-21
dolnośląskie,strzeliński,2,1,3,0.46,0.23,0.69,0,0,0,1,0,0,6,3,3,0,t0217,2022-09-21
dolnośląskie,średzki,2,1,3,0.36,0.18,0.54,0,0,0,2,0,0,9,3,6,0,t0218,2022-09-21
dolnośląskie,świdnicki,6,1,7,0.38,0.06,0.45,0,0,0,3,0,0,35,7,28,0,t0219,2022-09-21
dolnośląskie,trzebnicki,7,1,8,0.82,0.12,0.94,0,0,0,12,0,0,33,8,25,0,t0220,2022-09-21
dolnośląskie,wałbrzyski,6,1,7,1.08,0.18,1.26,0,0,0,9,0,0,17,7,10,0,t0221,2022-09-21
dolnośląskie,wołowski,3,0,3,0.64,0.0,0.64,0,0,0,1,0,0,10,3,7,0,t0222,2022-09-21
