wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,21703,-,-,5.66,245,74,171,1408,28642,394193,91870,22865,67331,1674,t0000,2021-04-10
dolnośląskie,bolesławiecki,-,-,28,-,-,3.11,0,0,0,0,86,799,126,32,93,1,t0201,2021-04-10
dolnośląskie,dzierżoniowski,-,-,70,-,-,6.96,0,0,0,0,77,959,271,72,196,3,t0202,2021-04-10
dolnośląskie,głogowski,-,-,61,-,-,6.87,0,0,0,0,100,1227,197,62,133,2,t0203,2021-04-10
dolnośląskie,górowski,-,-,14,-,-,4.03,0,0,0,0,22,319,80,15,64,1,t0204,2021-04-10
dolnośląskie,jaworski,-,-,42,-,-,8.41,0,0,0,2,13,512,100,43,56,1,t0205,2021-04-10
dolnośląskie,jeleniogórski,-,-,30,-,-,4.73,0,0,0,1,38,747,164,30,133,1,t0206,2021-04-10
dolnośląskie,kamiennogórski,-,-,13,-,-,3.02,0,0,0,0,33,431,63,13,50,0,t0207,2021-04-10
dolnośląskie,kłodzki,-,-,58,-,-,3.69,0,0,0,5,78,1097,174,58,116,0,t0208,2021-04-10
dolnośląskie,legnicki,-,-,34,-,-,6.16,0,0,0,2,49,615,80,34,43,3,t0209,2021-04-10
dolnośląskie,lubański,-,-,24,-,-,4.44,0,0,0,2,42,501,69,25,43,1,t0210,2021-04-10
dolnośląskie,lubiński,-,-,88,-,-,8.29,1,0,1,8,131,1292,234,90,143,1,t0211,2021-04-10
dolnośląskie,lwówecki,-,-,11,-,-,2.4,0,0,0,4,40,318,87,12,74,1,t0212,2021-04-10
dolnośląskie,milicki,-,-,24,-,-,6.5,0,0,0,3,42,533,76,24,52,0,t0213,2021-04-10
dolnośląskie,oleśnicki,-,-,83,-,-,7.73,0,0,0,4,140,1222,210,85,124,1,t0214,2021-04-10
dolnośląskie,oławski,-,-,68,-,-,8.85,0,0,0,2,28,1189,186,69,116,1,t0215,2021-04-10
dolnośląskie,polkowicki,-,-,48,-,-,7.61,0,0,0,3,60,970,136,48,86,2,t0216,2021-04-10
dolnośląskie,strzeliński,-,-,11,-,-,2.53,0,0,0,0,80,783,58,14,44,0,t0217,2021-04-10
dolnośląskie,średzki,-,-,43,-,-,7.77,0,0,0,0,87,836,128,44,83,1,t0218,2021-04-10
dolnośląskie,świdnicki,-,-,67,-,-,4.28,1,0,1,4,222,2168,240,69,167,4,t0219,2021-04-10
dolnośląskie,trzebnicki,-,-,42,-,-,4.92,0,0,0,2,89,1216,157,46,108,3,t0220,2021-04-10
dolnośląskie,wałbrzyski,-,-,36,-,-,6.5,0,0,0,2,89,725,110,37,72,1,t0221,2021-04-10
dolnośląskie,wołowski,-,-,33,-,-,7.06,0,0,0,0,12,503,86,33,53,0,t0222,2021-04-10
dolnośląskie,wrocławski,-,-,147,-,-,9.55,0,0,0,3,212,2784,458,150,301,7,t0223,2021-04-10
dolnośląskie,ząbkowicki,-,-,29,-,-,4.5,0,0,0,7,54,653,117,29,85,3,t0224,2021-04-10
dolnośląskie,zgorzelecki,-,-,41,-,-,4.62,0,0,0,0,58,768,123,45,75,3,t0225,2021-04-10
dolnośląskie,złotoryjski,-,-,17,-,-,3.93,0,0,0,0,23,501,57,18,39,0,t0226,2021-04-10
dolnośląskie,Jelenia Góra,-,-,54,-,-,6.85,0,0,0,1,87,956,209,60,149,0,t0261,2021-04-10
dolnośląskie,Legnica,-,-,77,-,-,7.77,0,0,0,1,78,1142,216,78,127,11,t0262,2021-04-10
dolnośląskie,Wrocław,-,-,457,-,-,7.1,0,0,0,13,733,8155,1804,492,1283,29,t0264,2021-04-10
dolnośląskie,Wałbrzych,-,-,68,-,-,6.15,1,1,0,0,181,1516,211,70,141,0,t0265,2021-04-10
kujawsko-pomorskie,aleksandrowski,-,-,23,-,-,4.18,0,0,0,10,28,427,77,26,51,0,t0401,2021-04-10
kujawsko-pomorskie,brodnicki,-,-,42,-,-,5.31,0,0,0,1,31,515,116,46,69,1,t0402,2021-04-10
kujawsko-pomorskie,bydgoski,-,-,79,-,-,6.61,0,0,0,7,106,1437,291,81,206,4,t0403,2021-04-10
kujawsko-pomorskie,chełmiński,-,-,17,-,-,3.28,0,0,0,5,37,490,76,17,58,1,t0404,2021-04-10
kujawsko-pomorskie,golubsko-dobrzyński,-,-,17,-,-,3.78,0,0,0,0,31,353,86,17,67,2,t0405,2021-04-10
kujawsko-pomorskie,grudziądzki,-,-,12,-,-,2.98,0,0,0,1,23,358,68,12,55,1,t0406,2021-04-10
kujawsko-pomorskie,inowrocławski,-,-,70,-,-,4.39,3,1,2,3,113,1342,277,73,194,10,t0407,2021-04-10
kujawsko-pomorskie,lipnowski,-,-,30,-,-,4.57,0,0,0,3,24,509,157,31,123,3,t0408,2021-04-10
kujawsko-pomorskie,mogileński,-,-,19,-,-,4.17,0,0,0,1,49,471,53,19,34,0,t0409,2021-04-10
kujawsko-pomorskie,nakielski,-,-,37,-,-,4.29,1,0,1,4,61,824,189,40,146,3,t0410,2021-04-10
kujawsko-pomorskie,radziejowski,-,-,19,-,-,4.73,0,0,0,0,25,248,57,19,38,0,t0411,2021-04-10
kujawsko-pomorskie,rypiński,-,-,37,-,-,8.52,0,0,0,0,54,507,96,37,59,0,t0412,2021-04-10
kujawsko-pomorskie,sępoleński,-,-,7,-,-,1.71,0,0,0,4,9,200,73,7,66,0,t0413,2021-04-10
