wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,86,-,-,0.02,7,3,4,1953,113,98715,45531,179,45245,107,t0000,2021-07-09
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,7,0,253,127,0,127,0,t0201,2021-07-09
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,9,0,177,139,0,139,0,t0202,2021-07-09
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,4,0,128,77,0,77,0,t0203,2021-07-09
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,2,0,40,32,0,32,0,t0204,2021-07-09
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,66,40,0,40,0,t0205,2021-07-09
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,1,0,192,81,0,81,0,t0206,2021-07-09
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,2,0,80,24,0,24,0,t0207,2021-07-09
dolnośląskie,kłodzki,-,-,1,-,-,0.06,0,0,0,8,1,232,139,1,138,0,t0208,2021-07-09
dolnośląskie,legnicki,-,-,0,-,-,0.0,1,1,0,3,0,157,48,1,46,1,t0209,2021-07-09
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,7,1,89,24,0,24,0,t0210,2021-07-09
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,3,0,137,121,3,118,0,t0211,2021-07-09
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,12,0,65,50,1,49,0,t0212,2021-07-09
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,2,0,70,20,0,20,0,t0213,2021-07-09
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,2,1,244,99,1,98,0,t0214,2021-07-09
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,3,0,293,88,2,85,1,t0215,2021-07-09
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,4,0,109,76,4,72,0,t0216,2021-07-09
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,61,40,0,40,0,t0217,2021-07-09
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,2,0,163,52,1,50,1,t0218,2021-07-09
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,8,0,510,112,0,112,0,t0219,2021-07-09
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,2,0,273,84,0,84,0,t0220,2021-07-09
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,4,0,63,42,0,42,0,t0221,2021-07-09
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,109,50,2,48,0,t0222,2021-07-09
dolnośląskie,wrocławski,-,-,0,-,-,0.0,0,0,0,23,1,704,223,0,223,0,t0223,2021-07-09
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,8,0,102,40,0,40,0,t0224,2021-07-09
dolnośląskie,zgorzelecki,-,-,0,-,-,0.0,0,0,0,2,0,155,39,0,39,0,t0225,2021-07-09
