wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,4038,789,4827,1.05,0.21,1.26,21,2,19,4356,18,0,12682,5139,7485,58,t0000,2022-08-19
dolnośląskie,bolesławiecki,8,4,12,0.89,0.44,1.33,0,0,0,6,0,0,29,12,17,0,t0201,2022-08-19
dolnośląskie,dzierżoniowski,11,2,13,1.09,0.2,1.29,0,0,0,6,0,0,26,15,11,0,t0202,2022-08-19
dolnośląskie,głogowski,11,1,12,1.24,0.11,1.35,0,0,0,0,0,0,22,12,10,0,t0203,2022-08-19
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,0,0,0,1,1,0,0,t0204,2022-08-19
dolnośląskie,jaworski,1,1,2,0.2,0.2,0.4,0,0,0,3,0,0,6,2,4,0,t0205,2022-08-19
dolnośląskie,jeleniogórski,8,0,8,1.26,0.0,1.26,0,0,0,3,0,0,15,10,5,0,t0206,2022-08-19
dolnośląskie,kamiennogórski,4,1,5,0.93,0.23,1.16,0,0,0,3,0,0,6,5,1,0,t0207,2022-08-19
dolnośląskie,kłodzki,11,5,16,0.7,0.32,1.02,0,0,0,7,0,0,31,18,11,2,t0208,2022-08-19
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,0,0,0,3,3,0,0,t0209,2022-08-19
dolnośląskie,lubański,5,3,8,0.92,0.55,1.48,0,0,0,5,0,0,13,8,5,0,t0210,2022-08-19
dolnośląskie,lubiński,12,3,15,1.13,0.28,1.41,0,0,0,10,0,0,26,15,11,0,t0211,2022-08-19
dolnośląskie,lwówecki,9,0,9,1.97,0.0,1.97,0,0,0,7,0,0,11,9,2,0,t0212,2022-08-19
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,1,0,0,5,3,2,0,t0213,2022-08-19
dolnośląskie,oleśnicki,4,1,5,0.37,0.09,0.47,0,0,0,5,0,0,17,5,12,0,t0214,2022-08-19
dolnośląskie,oławski,2,1,3,0.26,0.13,0.39,0,0,0,1,0,0,11,5,6,0,t0215,2022-08-19
dolnośląskie,polkowicki,7,3,10,1.11,0.48,1.59,0,0,0,0,0,0,15,10,5,0,t0216,2022-08-19
dolnośląskie,strzeliński,4,0,4,0.92,0.0,0.92,0,0,0,2,0,0,10,4,6,0,t0217,2022-08-19
dolnośląskie,średzki,6,1,7,1.08,0.18,1.26,0,0,0,10,0,0,12,7,5,0,t0218,2022-08-19
