wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
dolnośląskie,trzebnicki,-,-,12,-,-,1.41,2,2,0,23,10,426,134,13,120,1,t0220
dolnośląskie,wałbrzyski,-,-,6,-,-,1.08,0,0,0,8,3,151,58,6,52,0,t0221
dolnośląskie,wołowski,-,-,8,-,-,1.71,0,0,0,21,6,249,44,8,36,0,t0222
dolnośląskie,wrocławski,-,-,32,-,-,2.08,0,0,0,68,27,1265,194,33,160,1,t0223
dolnośląskie,ząbkowicki,-,-,13,-,-,2.02,0,0,0,14,9,268,75,17,58,0,t0224
dolnośląskie,zgorzelecki,-,-,11,-,-,1.24,1,1,0,18,7,366,102,13,88,1,t0225
dolnośląskie,złotoryjski,-,-,2,-,-,0.46,0,0,0,10,1,146,34,3,31,0,t0226
dolnośląskie,Jelenia Góra,-,-,12,-,-,1.52,0,0,0,10,7,307,107,14,93,0,t0261
dolnośląskie,Legnica,-,-,28,-,-,2.83,1,1,0,22,6,611,115,34,74,7,t0262
dolnośląskie,Wrocław,-,-,139,-,-,2.16,2,2,0,170,93,4044,1103,155,930,18,t0264
dolnośląskie,Wałbrzych,-,-,17,-,-,1.54,1,1,0,13,8,309,177,18,157,2,t0265
kujawsko-pomorskie,aleksandrowski,-,-,21,-,-,3.82,3,0,3,17,8,184,125,33,92,0,t0401
kujawsko-pomorskie,brodnicki,-,-,17,-,-,2.15,0,0,0,19,12,406,56,18,38,0,t0402
kujawsko-pomorskie,bydgoski,-,-,54,-,-,4.52,0,0,0,67,56,1182,186,54,131,1,t0403
kujawsko-pomorskie,chełmiński,-,-,38,-,-,7.33,2,0,2,38,15,586,94,38,52,4,t0404
kujawsko-pomorskie,golubsko-dobrzyński,-,-,17,-,-,3.78,1,0,1,31,10,256,74,18,55,1,t0405
kujawsko-pomorskie,grudziądzki,-,-,16,-,-,3.98,0,0,0,14,10,354,80,17,59,4,t0406
kujawsko-pomorskie,inowrocławski,-,-,45,-,-,2.82,3,0,3,46,17,848,188,48,138,2,t0407
kujawsko-pomorskie,lipnowski,-,-,5,-,-,0.76,0,0,0,13,8,283,67,5,61,1,t0408
kujawsko-pomorskie,mogileński,-,-,6,-,-,1.32,1,0,1,4,6,196,40,6,34,0,t0409
kujawsko-pomorskie,nakielski,-,-,28,-,-,3.25,2,0,2,64,14,727,93,31,62,0,t0410
kujawsko-pomorskie,radziejowski,-,-,5,-,-,1.24,0,0,0,4,11,184,34,7,27,0,t0411
kujawsko-pomorskie,rypiński,-,-,5,-,-,1.15,0,0,0,5,4,160,38,5,33,0,t0412
kujawsko-pomorskie,sępoleński,-,-,21,-,-,5.13,0,0,0,23,19,254,69,22,47,0,t0413
kujawsko-pomorskie,świecki,-,-,26,-,-,2.63,2,0,2,43,17,727,125,28,95,2,t0414
kujawsko-pomorskie,toruński,-,-,31,-,-,2.85,1,0,1,35,40,816,131,31,99,1,t0415
kujawsko-pomorskie,tucholski,-,-,18,-,-,3.72,1,0,1,22,13,294,70,18,50,2,t0416
kujawsko-pomorskie,wąbrzeski,-,-,5,-,-,1.47,2,1,1,14,21,255,28,5,23,0,t0417
kujawsko-pomorskie,włocławski,-,-,10,-,-,1.16,4,0,4,19,6,359,63,11,52,0,t0418
kujawsko-pomorskie,żniński,-,-,27,-,-,3.85,3,1,2,37,20,481,95,31,62,2,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,187,-,-,5.39,12,0,12,237,153,2837,659,210,438,11,t0461
kujawsko-pomorskie,Grudziądz,-,-,24,-,-,2.55,5,2,3,48,43,676,222,26,189,7,t0462
kujawsko-pomorskie,Toruń,-,-,114,-,-,5.67,0,0,0,92,73,1169,477,117,355,5,t0463
kujawsko-pomorskie,Włocławek,-,-,9,-,-,0.82,2,0,2,30,10,490,88,11,77,0,t0464
lubelskie,bialski,-,-,17,-,-,1.54,0,0,0,28,13,435,100,19,80,1,t0601
lubelskie,biłgorajski,-,-,15,-,-,1.49,2,0,2,21,6,247,78,16,58,4,t0602
lubelskie,chełmski,-,-,17,-,-,2.19,1,0,1,23,11,330,73,18,55,0,t0603
lubelskie,hrubieszowski,-,-,0,-,-,0.0,2,0,2,9,17,222,61,1,59,1,t0604
lubelskie,janowski,-,-,5,-,-,1.1,0,0,0,14,10,96,27,5,22,0,t0605
lubelskie,krasnostawski,-,-,14,-,-,2.22,1,0,1,20,11,367,59,15,44,0,t0606
lubelskie,kraśnicki,-,-,12,-,-,1.26,0,0,0,19,24,273,94,15,78,1,t0607
lubelskie,lubartowski,-,-,6,-,-,0.68,0,0,0,14,2,266,49,7,41,1,t0608
lubelskie,lubelski,-,-,16,-,-,1.03,1,0,1,41,25,708,199,21,175,3,t0609
lubelskie,łęczyński,-,-,15,-,-,2.62,0,0,0,12,10,325,47,16,31,0,t0610
lubelskie,łukowski,-,-,7,-,-,0.66,1,0,1,8,4,262,71,8,62,1,t0611
lubelskie,opolski,-,-,14,-,-,2.37,1,0,1,23,8,257,44,14,30,0,t0612
lubelskie,parczewski,-,-,5,-,-,1.45,0,0,0,2,14,84,25,8,17,0,t0613
lubelskie,puławski,-,-,7,-,-,0.62,0,0,0,25,20,599,111,11,99,1,t0614
lubelskie,radzyński,-,-,7,-,-,1.19,1,0,1,16,2,146,44,7,37,0,t0615
lubelskie,rycki,-,-,4,-,-,0.72,2,2,0,11,9,298,49,5,43,1,t0616
lubelskie,świdnicki,-,-,12,-,-,1.67,0,0,0,26,17,261,86,14,70,2,t0617
lubelskie,tomaszowski,-,-,10,-,-,1.21,0,0,0,10,17,311,63,12,49,2,t0618
lubelskie,włodawski,-,-,10,-,-,2.62,0,0,0,17,28,283,33,11,21,1,t0619
lubelskie,zamojski,-,-,8,-,-,0.76,0,0,0,7,8,204,75,11,63,1,t0620
lubelskie,Biała Podlaska,-,-,18,-,-,3.15,2,2,0,28,9,235,94,21,73,0,t0661
lubelskie,Chełm,-,-,10,-,-,1.62,2,0,2,23,9,260,50,11,37,2,t0662
lubelskie,Lublin,-,-,83,-,-,2.44,7,0,7,142,109,1651,516,88,417,11,t0663
lubelskie,Zamość,-,-,11,-,-,1.74,1,0,1,6,9,154,74,11,63,0,t0664
lubuskie,gorzowski,-,-,14,-,-,1.94,1,1,0,21,21,513,83,15,68,0,t0801
lubuskie,krośnieński,-,-,12,-,-,2.19,0,0,0,14,1,357,51,12,37,2,t0802
lubuskie,międzyrzecki,-,-,12,-,-,2.09,1,1,0,16,15,286,55,12,42,1,t0803
lubuskie,nowosolski,-,-,24,-,-,2.79,3,3,0,30,11,443,88,25,63,0,t0804
lubuskie,słubicki,-,-,2,-,-,0.43,0,0,0,17,4,256,40,2,37,1,t0805
lubuskie,strzelecko-drezdenecki,-,-,25,-,-,5.12,2,2,0,54,16,334,89,26,63,0,t0806
lubuskie,sulęciński,-,-,7,-,-,1.99,0,0,0,18,4,239,55,7,47,1,t0807
lubuskie,świebodziński,-,-,7,-,-,1.26,0,0,0,18,11,371,47,7,39,1,t0808
lubuskie,zielonogórski,-,-,12,-,-,1.59,8,0,8,20,8,352,80,18,61,1,t0809
lubuskie,żagański,-,-,15,-,-,1.91,0,0,0,10,14,223,96,15,81,0,t0810
lubuskie,żarski,-,-,18,-,-,1.88,0,0,0,34,9,488,121,21,99,1,t0811
lubuskie,wschowski,-,-,4,-,-,1.03,0,0,0,3,1,95,47,4,43,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,33,-,-,2.68,0,0,0,49,41,631,148,37,107,4,t0861
lubuskie,Zielona Góra,-,-,32,-,-,2.27,8,1,7,51,12,796,194,33,159,2,t0862
łódzkie,bełchatowski,-,-,14,-,-,1.24,5,0,5,17,11,365,110,15,94,1,t1001
łódzkie,kutnowski,-,-,15,-,-,1.56,2,1,1,21,13,409,120,18,102,0,t1002
łódzkie,łaski,-,-,6,-,-,1.2,1,1,0,11,5,153,47,6,41,0,t1003
łódzkie,łęczycki,-,-,11,-,-,2.22,0,0,0,18,15,257,61,13,45,3,t1004
łódzkie,łowicki,-,-,19,-,-,2.44,1,0,1,20,13,324,94,21,70,3,t1005
łódzkie,łódzki wschodni,-,-,16,-,-,2.21,1,0,1,24,22,443,82,18,64,0,t1006
łódzkie,opoczyński,-,-,0,-,-,0.0,0,0,0,11,4,159,70,1,64,5,t1007
łódzkie,pabianicki,-,-,32,-,-,2.68,0,0,0,43,22,636,210,35,170,5,t1008
łódzkie,pajęczański,-,-,7,-,-,1.37,3,0,3,11,3,208,44,7,36,1,t1009
łódzkie,piotrkowski,-,-,10,-,-,1.09,0,0,0,12,7,322,101,11,90,0,t1010
łódzkie,poddębicki,-,-,6,-,-,1.46,2,0,2,17,8,189,157,12,145,0,t1011
łódzkie,radomszczański,-,-,25,-,-,2.23,3,0,3,28,7,419,139,29,109,1,t1012
łódzkie,rawski,-,-,8,-,-,1.65,0,0,0,15,1,292,61,9,52,0,t1013
łódzkie,sieradzki,-,-,9,-,-,0.77,3,0,3,14,22,455,158,15,140,3,t1014
łódzkie,skierniewicki,-,-,8,-,-,2.1,1,0,1,13,7,256,33,8,24,1,t1015
łódzkie,tomaszowski,-,-,10,-,-,0.86,0,0,0,23,13,528,121,12,109,0,t1016
łódzkie,wieluński,-,-,13,-,-,1.71,0,0,0,11,10,240,167,17,147,3,t1017
łódzkie,wieruszowski,-,-,3,-,-,0.71,0,0,0,6,4,163,18,4,14,0,t1018
łódzkie,zduńskowolski,-,-,4,-,-,0.6,2,0,2,13,36,210,51,9,41,1,t1019
łódzkie,zgierski,-,-,36,-,-,2.17,5,0,5,47,26,894,255,37,213,5,t1020
łódzkie,brzeziński,-,-,5,-,-,1.62,0,0,0,7,1,123,44,6,37,1,t1021
łódzkie,Łódź,-,-,137,-,-,2.02,13,0,13,256,174,4360,1189,155,990,44,t1061
łódzkie,Piotrków Trybunalski,-,-,11,-,-,1.51,1,1,0,15,14,371,116,11,105,0,t1062
łódzkie,Skierniewice,-,-,5,-,-,1.04,1,1,0,16,14,260,54,5,48,1,t1063
małopolskie,bocheński,-,-,5,-,-,0.47,0,0,0,15,6,250,71,6,65,0,t1201
małopolskie,brzeski,-,-,10,-,-,1.07,1,1,0,15,2,191,107,10,97,0,t1202
małopolskie,chrzanowski,-,-,11,-,-,0.89,0,0,0,26,12,361,86,12,73,1,t1203
małopolskie,dąbrowski,-,-,3,-,-,0.51,0,0,0,8,6,90,36,4,32,0,t1204
małopolskie,gorlicki,-,-,2,-,-,0.18,0,0,0,10,2,183,58,4,52,2,t1205
małopolskie,krakowski,-,-,47,-,-,1.68,1,1,0,77,26,999,219,49,168,2,t1206
małopolskie,limanowski,-,-,6,-,-,0.45,0,0,0,17,8,187,92,6,85,1,t1207
małopolskie,miechowski,-,-,5,-,-,1.03,0,0,0,9,3,128,39,7,31,1,t1208
małopolskie,myślenicki,-,-,3,-,-,0.23,0,0,0,15,20,338,57,4,51,2,t1209
małopolskie,nowosądecki,-,-,4,-,-,0.18,0,0,0,9,6,317,158,7,146,5,t1210
małopolskie,nowotarski,-,-,12,-,-,0.63,1,0,1,10,7,267,184,12,167,5,t1211
małopolskie,olkuski,-,-,10,-,-,0.9,0,0,0,19,4,242,89,10,75,4,t1212
małopolskie,oświęcimski,-,-,23,-,-,1.5,2,2,0,22,13,494,109,25,84,0,t1213
małopolskie,proszowicki,-,-,4,-,-,0.93,0,0,0,7,4,88,30,6,23,1,t1214
małopolskie,suski,-,-,6,-,-,0.71,1,0,1,10,11,215,62,6,54,2,t1215
małopolskie,tarnowski,-,-,13,-,-,0.65,2,0,2,25,5,355,118,13,104,1,t1216
małopolskie,tatrzański,-,-,5,-,-,0.73,0,0,0,4,1,139,60,6,54,0,t1217
małopolskie,wadowicki,-,-,15,-,-,0.94,0,0,0,20,8,394,97,15,81,1,t1218
małopolskie,wielicki,-,-,8,-,-,0.62,0,0,0,26,17,457,79,8,71,0,t1219
małopolskie,Kraków,-,-,113,-,-,1.45,3,3,0,173,89,3537,807,120,678,9,t1261
małopolskie,Nowy Sącz,-,-,6,-,-,0.72,1,0,1,3,3,154,75,8,64,3,t1262
małopolskie,Tarnów,-,-,4,-,-,0.37,1,1,0,10,5,202,59,5,52,2,t1263
mazowieckie,białobrzeski,-,-,7,-,-,2.1,0,0,0,2,5,229,32,8,23,1,t1401
mazowieckie,ciechanowski,-,-,12,-,-,1.35,7,0,7,31,4,337,94,14,76,4,t1402
mazowieckie,garwoliński,-,-,0,-,-,0.0,0,0,0,13,5,304,78,0,77,1,t1403
mazowieckie,gostyniński,-,-,6,-,-,1.34,1,0,1,9,3,150,46,6,40,0,t1404
mazowieckie,grodziski,-,-,29,-,-,3.0,1,0,1,31,46,851,125,34,90,1,t1405
mazowieckie,grójecki,-,-,29,-,-,2.95,5,0,5,41,39,1687,163,42,116,5,t1406
mazowieckie,kozienicki,-,-,7,-,-,1.17,0,0,0,16,6,461,91,9,82,0,t1407
mazowieckie,legionowski,-,-,15,-,-,1.26,0,0,0,41,31,734,95,17,76,2,t1408
mazowieckie,lipski,-,-,2,-,-,0.59,1,1,0,5,2,150,36,4,31,1,t1409
mazowieckie,łosicki,-,-,1,-,-,0.33,1,0,1,2,1,134,15,1,14,0,t1410
mazowieckie,makowski,-,-,4,-,-,0.9,0,0,0,7,5,160,36,4,30,2,t1411
mazowieckie,miński,-,-,15,-,-,0.97,1,1,0,55,24,719,181,17,157,7,t1412
mazowieckie,mławski,-,-,4,-,-,0.55,1,0,1,21,12,438,76,4,72,0,t1413
mazowieckie,nowodworski,-,-,9,-,-,1.13,3,0,3,19,7,521,79,11,68,0,t1414
mazowieckie,ostrołęcki,-,-,7,-,-,0.79,3,0,3,12,4,251,45,8,36,1,t1415
mazowieckie,ostrowski,-,-,6,-,-,0.83,2,0,2,9,5,232,34,6,28,0,t1416
mazowieckie,otwocki,-,-,16,-,-,1.29,2,1,1,35,17,937,164,21,140,3,t1417
mazowieckie,piaseczyński,-,-,22,-,-,1.16,4,0,4,87,43,1976,224,24,193,7,t1418
mazowieckie,płocki,-,-,17,-,-,1.53,0,0,0,33,6,484,89,17,71,1,t1419
mazowieckie,płoński,-,-,4,-,-,0.46,0,0,0,17,7,522,66,4,62,0,t1420
mazowieckie,pruszkowski,-,-,45,-,-,2.7,1,0,1,136,24,1669,201,52,142,7,t1421
mazowieckie,przasnyski,-,-,5,-,-,0.96,3,1,2,13,16,271,47,6,41,0,t1422
mazowieckie,przysuski,-,-,2,-,-,0.48,0,0,0,8,2,154,25,2,23,0,t1423
mazowieckie,pułtuski,-,-,5,-,-,0.96,4,0,4,19,1,282,52,6,46,0,t1424
mazowieckie,radomski,-,-,18,-,-,1.18,0,0,0,31,10,581,138,21,114,3,t1425
mazowieckie,siedlecki,-,-,12,-,-,1.47,4,0,4,16,7,353,71,12,58,1,t1426
mazowieckie,sierpecki,-,-,12,-,-,2.32,0,0,0,16,8,244,52,16,36,0,t1427
mazowieckie,sochaczewski,-,-,29,-,-,3.41,4,0,4,31,17,856,137,30,106,1,t1428
mazowieckie,sokołowski,-,-,1,-,-,0.19,0,0,0,2,4,190,39,3,36,0,t1429
mazowieckie,szydłowiecki,-,-,1,-,-,0.25,0,0,0,2,1,89,28,2,26,0,t1430
mazowieckie,warszawski zachodni,-,-,20,-,-,1.67,0,0,0,40,28,1205,132,25,102,5,t1432
mazowieckie,węgrowski,-,-,5,-,-,0.76,0,0,0,14,4,217,48,6,40,2,t1433
mazowieckie,wołomiński,-,-,47,-,-,1.87,0,0,0,67,46,1773,310,50,252,8,t1434
mazowieckie,wyszkowski,-,-,11,-,-,1.48,2,0,2,17,0,217,54,12,40,2,t1435
mazowieckie,zwoleński,-,-,5,-,-,1.39,0,0,0,10,8,121,32,5,27,0,t1436
mazowieckie,żuromiński,-,-,4,-,-,1.04,1,0,1,5,1,80,33,4,29,0,t1437
mazowieckie,żyrardowski,-,-,17,-,-,2.25,0,0,0,40,15,579,95,17,73,5,t1438
mazowieckie,Ostrołęka,-,-,6,-,-,1.16,2,0,2,8,5,196,31,6,23,2,t1461
mazowieckie,Płock,-,-,10,-,-,0.84,0,0,0,30,20,502,98,11,84,3,t1462
mazowieckie,Radom,-,-,33,-,-,1.57,2,2,0,59,22,686,262,36,222,4,t1463
mazowieckie,Siedlce,-,-,13,-,-,1.66,1,0,1,32,15,293,106,13,90,3,t1464
mazowieckie,Warszawa,-,-,361,-,-,2.01,7,1,6,678,325,14658,2585,400,2124,61,t1465
opolskie,brzeski,-,-,13,-,-,1.45,0,0,0,25,14,448,72,14,55,3,t1601
opolskie,głubczycki,-,-,11,-,-,2.43,0,0,0,16,10,212,62,12,50,0,t1602
opolskie,kędzierzyńsko-kozielski,-,-,11,-,-,1.18,0,0,0,11,13,377,116,11,105,0,t1603
opolskie,kluczborski,-,-,9,-,-,1.38,0,0,0,12,3,200,56,10,46,0,t1604
opolskie,krapkowicki,-,-,16,-,-,2.52,0,0,0,11,4,270,77,18,57,2,t1605
opolskie,namysłowski,-,-,4,-,-,0.94,0,0,0,4,5,111,42,5,36,1,t1606
opolskie,nyski,-,-,16,-,-,1.18,0,0,0,22,14,445,132,18,110,4,t1607
opolskie,oleski,-,-,7,-,-,1.09,2,0,2,11,2,216,79,8,69,2,t1608
opolskie,opolski,-,-,14,-,-,1.13,1,0,1,20,28,601,148,21,121,6,t1609
opolskie,prudnicki,-,-,1,-,-,0.18,1,0,1,6,5,136,52,2,49,1,t1610
opolskie,strzelecki,-,-,14,-,-,1.89,1,0,1,13,11,310,109,22,86,1,t1611
opolskie,Opole,-,-,27,-,-,2.11,2,0,2,30,36,1137,267,33,231,3,t1661
podkarpackie,bieszczadzki,-,-,5,-,-,2.32,0,0,0,5,1,70,28,5,23,0,t1801
podkarpackie,brzozowski,-,-,7,-,-,1.07,0,0,0,4,3,128,79,7,72,0,t1802
podkarpackie,dębicki,-,-,8,-,-,0.59,0,0,0,9,7,243,93,9,84,0,t1803
podkarpackie,jarosławski,-,-,13,-,-,1.08,0,0,0,15,4,418,65,14,51,0,t1804
podkarpackie,jasielski,-,-,6,-,-,0.53,3,0,3,8,3,182,66,6,60,0,t1805
podkarpackie,kolbuszowski,-,-,3,-,-,0.48,0,0,0,4,2,107,42,3,39,0,t1806
podkarpackie,krośnieński,-,-,7,-,-,0.62,0,0,0,7,5,118,64,8,56,0,t1807
podkarpackie,leżajski,-,-,13,-,-,1.88,0,0,0,16,0,209,74,15,59,0,t1808
podkarpackie,lubaczowski,-,-,5,-,-,0.91,0,0,0,7,9,385,48,7,39,2,t1809
podkarpackie,łańcucki,-,-,6,-,-,0.74,0,0,0,16,8,274,63,11,51,1,t1810
podkarpackie,mielecki,-,-,7,-,-,0.51,0,0,0,16,10,314,103,7,96,0,t1811
podkarpackie,niżański,-,-,13,-,-,1.96,1,0,1,11,7,192,62,13,49,0,t1812
podkarpackie,przemyski,-,-,9,-,-,1.22,0,0,0,6,7,251,73,11,62,0,t1813
podkarpackie,przeworski,-,-,6,-,-,0.77,0,0,0,5,4,157,43,7,36,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,9,-,-,1.21,0,0,0,4,6,127,50,10,38,2,t1815
podkarpackie,rzeszowski,-,-,15,-,-,0.88,1,0,1,28,10,572,166,16,149,1,t1816
podkarpackie,sanocki,-,-,4,-,-,0.42,0,0,0,7,7,175,79,4,75,0,t1817
podkarpackie,stalowowolski,-,-,22,-,-,2.08,0,0,0,10,9,296,118,24,94,0,t1818
podkarpackie,strzyżowski,-,-,4,-,-,0.65,0,0,0,9,2,101,42,5,37,0,t1819
podkarpackie,tarnobrzeski,-,-,3,-,-,0.57,5,0,5,7,3,170,51,3,48,0,t1820
podkarpackie,leski,-,-,10,-,-,3.79,0,0,0,12,1,97,31,10,21,0,t1821
podkarpackie,Krosno,-,-,4,-,-,0.87,0,0,0,3,2,59,30,4,26,0,t1861
podkarpackie,Przemyśl,-,-,5,-,-,0.83,2,0,2,19,2,205,61,5,55,1,t1862
podkarpackie,Rzeszów,-,-,26,-,-,1.32,2,0,2,48,13,760,237,27,209,1,t1863
podkarpackie,Tarnobrzeg,-,-,6,-,-,1.29,1,0,1,5,11,115,46,7,39,0,t1864
podlaskie,augustowski,-,-,5,-,-,0.86,0,0,0,11,5,180,48,5,41,2,t2001
podlaskie,białostocki,-,-,35,-,-,2.33,1,0,1,46,16,796,117,39,77,1,t2002
podlaskie,bielski,-,-,9,-,-,1.66,0,0,0,14,7,168,42,9,33,0,t2003
podlaskie,grajewski,-,-,1,-,-,0.21,0,0,0,4,8,137,34,3,31,0,t2004
podlaskie,hajnowski,-,-,12,-,-,2.84,1,0,1,22,2,399,49,13,36,0,t2005
podlaskie,kolneński,-,-,2,-,-,0.53,0,0,0,5,2,112,23,2,21,0,t2006
podlaskie,łomżyński,-,-,14,-,-,2.75,0,0,0,12,6,210,48,16,28,4,t2007
podlaskie,moniecki,-,-,9,-,-,2.24,1,0,1,4,5,147,41,9,32,0,t2008
podlaskie,sejneński,-,-,2,-,-,1.01,0,0,0,0,1,64,13,2,11,0,t2009
podlaskie,siemiatycki,-,-,3,-,-,0.68,0,0,0,10,4,127,29,3,26,0,t2010
podlaskie,sokólski,-,-,14,-,-,2.11,0,0,0,20,21,338,50,17,33,0,t2011
podlaskie,suwalski,-,-,5,-,-,1.4,0,0,0,7,1,124,25,5,20,0,t2012
podlaskie,wysokomazowiecki,-,-,4,-,-,0.71,0,0,0,8,3,166,39,4,35,0,t2013
podlaskie,zambrowski,-,-,5,-,-,1.15,0,0,0,11,3,246,30,5,25,0,t2014
podlaskie,Białystok,-,-,74,-,-,2.49,0,0,0,127,40,1618,271,77,192,2,t2061
podlaskie,Łomża,-,-,23,-,-,3.66,0,0,0,22,22,268,65,24,41,0,t2062
podlaskie,Suwałki,-,-,9,-,-,1.29,0,0,0,23,9,327,57,9,47,1,t2063
pomorskie,bytowski,-,-,22,-,-,2.78,1,1,0,21,3,336,115,24,89,2,t2201
pomorskie,chojnicki,-,-,23,-,-,2.35,1,0,1,29,15,403,86,24,62,0,t2202
pomorskie,człuchowski,-,-,11,-,-,1.97,1,1,0,16,13,357,59,12,47,0,t2203
pomorskie,gdański,-,-,46,-,-,3.85,1,0,1,58,31,1161,158,46,109,3,t2204
pomorskie,kartuski,-,-,25,-,-,1.78,0,0,0,60,22,1061,138,29,105,4,t2205
pomorskie,kościerski,-,-,9,-,-,1.24,1,1,0,15,11,312,68,12,55,1,t2206
pomorskie,kwidzyński,-,-,23,-,-,2.77,0,0,0,25,15,580,121,23,98,0,t2207
pomorskie,lęborski,-,-,25,-,-,3.78,0,0,0,13,4,259,114,25,87,2,t2208
pomorskie,malborski,-,-,19,-,-,3.0,0,0,0,15,25,560,90,20,69,1,t2209
pomorskie,nowodworski,-,-,7,-,-,1.97,0,0,0,20,3,225,43,8,35,0,t2210
pomorskie,pucki,-,-,38,-,-,4.36,1,0,1,41,23,815,130,40,89,1,t2211
pomorskie,słupski,-,-,66,-,-,6.68,0,0,0,34,35,796,262,74,178,10,t2212
pomorskie,starogardzki,-,-,32,-,-,2.49,1,0,1,49,26,741,117,33,82,2,t2213
pomorskie,tczewski,-,-,33,-,-,2.85,2,0,2,44,37,768,148,35,111,2,t2214
pomorskie,wejherowski,-,-,58,-,-,2.65,5,0,5,70,36,1356,252,61,189,2,t2215
pomorskie,sztumski,-,-,20,-,-,4.86,0,0,0,15,14,334,81,21,58,2,t2216
pomorskie,Gdańsk,-,-,141,-,-,2.99,13,2,11,237,174,4006,618,152,450,16,t2261
pomorskie,Gdynia,-,-,85,-,-,3.46,3,0,3,115,98,1805,382,86,289,7,t2262
pomorskie,Słupsk,-,-,43,-,-,4.76,0,0,0,42,33,699,219,44,166,9,t2263
pomorskie,Sopot,-,-,12,-,-,3.37,1,0,1,15,8,182,79,12,63,4,t2264
śląskie,będziński,-,-,20,-,-,1.35,1,0,1,38,28,638,148,26,121,1,t2401
śląskie,bielski,-,-,19,-,-,1.14,0,0,0,37,20,495,128,21,105,2,t2402
śląskie,cieszyński,-,-,23,-,-,1.29,1,0,1,15,16,587,305,30,268,7,t2403
śląskie,częstochowski,-,-,7,-,-,0.52,4,1,3,18,12,397,77,9,68,0,t2404
śląskie,gliwicki,-,-,16,-,-,1.38,0,0,0,42,22,380,139,21,113,5,t2405
śląskie,kłobucki,-,-,3,-,-,0.36,1,0,1,12,3,208,33,4,29,0,t2406
śląskie,lubliniecki,-,-,20,-,-,2.62,0,0,0,22,8,330,117,23,93,1,t2407
śląskie,mikołowski,-,-,20,-,-,2.02,1,0,1,18,4,304,99,20,78,1,t2408
