wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,538,61,599,0.14,0.02,0.16,0,0,0,22,4,0,2712,660,2042,10,t0000,2022-08-07
dolnośląskie,bolesławiecki,2,0,2,0.22,0.0,0.22,0,0,0,0,0,0,5,2,3,0,t0201,2022-08-07
dolnośląskie,dzierżoniowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0202,2022-08-07
dolnośląskie,głogowski,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,3,1,2,0,t0203,2022-08-07
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2022-08-07
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2022-08-07
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,1,1,0,0,t0206,2022-08-07
dolnośląskie,kamiennogórski,2,0,2,0.46,0.0,0.46,0,0,0,0,0,0,2,2,0,0,t0207,2022-08-07
dolnośląskie,kłodzki,4,1,5,0.25,0.06,0.32,0,0,0,0,0,0,16,5,11,0,t0208,2022-08-07
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0209,2022-08-07
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0210,2022-08-07
dolnośląskie,lubiński,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,8,2,6,0,t0211,2022-08-07
dolnośląskie,lwówecki,1,0,1,0.22,0.0,0.22,0,0,0,0,0,0,2,1,1,0,t0212,2022-08-07
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2022-08-07
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0214,2022-08-07
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0215,2022-08-07
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0216,2022-08-07
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0217,2022-08-07
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0218,2022-08-07
dolnośląskie,świdnicki,3,0,3,0.19,0.0,0.19,0,0,0,0,0,0,6,3,3,0,t0219,2022-08-07
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,5,1,t0220,2022-08-07
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,1,1,0,0,t0221,2022-08-07
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0222,2022-08-07
dolnośląskie,wrocławski,2,0,2,0.13,0.0,0.13,0,0,0,0,0,0,10,2,8,0,t0223,2022-08-07
dolnośląskie,ząbkowicki,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,5,1,4,0,t0224,2022-08-07
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,3,1,2,0,t0225,2022-08-07
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0226,2022-08-07
dolnośląskie,Jelenia Góra,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,3,1,2,0,t0261,2022-08-07
dolnośląskie,Legnica,3,0,3,0.3,0.0,0.3,0,0,0,0,0,0,7,3,4,0,t0262,2022-08-07
dolnośląskie,Wrocław,10,1,11,0.16,0.02,0.17,0,0,0,0,0,0,32,11,21,0,t0264,2022-08-07
dolnośląskie,Wałbrzych,2,0,2,0.18,0.0,0.18,0,0,0,0,0,0,5,2,3,0,t0265,2022-08-07
kujawsko-pomorskie,aleksandrowski,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,4,1,3,0,t0401,2022-08-07
kujawsko-pomorskie,brodnicki,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,2,1,1,0,t0402,2022-08-07
kujawsko-pomorskie,bydgoski,5,1,6,0.42,0.08,0.5,0,0,0,0,0,0,15,6,9,0,t0403,2022-08-07
kujawsko-pomorskie,chełmiński,1,0,1,0.19,0.0,0.19,0,0,0,0,0,0,2,1,1,0,t0404,2022-08-07
kujawsko-pomorskie,golubsko-dobrzyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0405,2022-08-07
kujawsko-pomorskie,grudziądzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0406,2022-08-07
kujawsko-pomorskie,inowrocławski,1,0,1,0.06,0.0,0.06,0,0,0,0,0,0,3,1,2,0,t0407,2022-08-07
kujawsko-pomorskie,lipnowski,3,0,3,0.46,0.0,0.46,0,0,0,0,0,0,4,3,1,0,t0408,2022-08-07
kujawsko-pomorskie,mogileński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0409,2022-08-07
kujawsko-pomorskie,nakielski,0,2,2,0.0,0.23,0.23,0,0,0,0,0,0,3,2,1,0,t0410,2022-08-07
kujawsko-pomorskie,radziejowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0411,2022-08-07
kujawsko-pomorskie,rypiński,2,0,2,0.46,0.0,0.46,0,0,0,0,0,0,8,3,5,0,t0412,2022-08-07
kujawsko-pomorskie,sępoleński,2,1,3,0.49,0.24,0.73,0,0,0,0,0,0,4,3,1,0,t0413,2022-08-07
kujawsko-pomorskie,świecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0414,2022-08-07
kujawsko-pomorskie,toruński,3,1,4,0.28,0.09,0.37,0,0,0,0,0,0,6,4,2,0,t0415,2022-08-07
kujawsko-pomorskie,tucholski,0,1,1,0.0,0.21,0.21,0,0,0,0,0,0,6,1,5,0,t0416,2022-08-07
kujawsko-pomorskie,wąbrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0417,2022-08-07
kujawsko-pomorskie,włocławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0418,2022-08-07
kujawsko-pomorskie,żniński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0419,2022-08-07
kujawsko-pomorskie,Bydgoszcz,1,0,1,0.03,0.0,0.03,0,0,0,0,0,0,5,1,4,0,t0461,2022-08-07
kujawsko-pomorskie,Grudziądz,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,4,1,3,0,t0462,2022-08-07
kujawsko-pomorskie,Toruń,1,0,1,0.05,0.0,0.05,0,0,0,0,0,0,8,1,7,0,t0463,2022-08-07
kujawsko-pomorskie,Włocławek,0,1,1,0.0,0.09,0.09,0,0,0,0,0,0,5,1,4,0,t0464,2022-08-07
lubelskie,bialski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0601,2022-08-07
lubelskie,biłgorajski,1,0,1,0.1,0.0,0.1,0,0,0,0,0,0,5,1,4,0,t0602,2022-08-07
lubelskie,chełmski,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,3,1,2,0,t0603,2022-08-07
lubelskie,hrubieszowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,5,1,t0604,2022-08-07
lubelskie,janowski,1,1,2,0.22,0.22,0.44,0,0,0,0,0,0,3,3,0,0,t0605,2022-08-07
lubelskie,krasnostawski,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,8,1,7,0,t0606,2022-08-07
lubelskie,kraśnicki,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,18,1,17,0,t0607,2022-08-07
lubelskie,lubartowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0608,2022-08-07
lubelskie,lubelski,4,0,4,0.26,0.0,0.26,0,0,0,0,0,0,10,4,6,0,t0609,2022-08-07
lubelskie,łęczyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t0610,2022-08-07
lubelskie,łukowski,15,4,19,1.41,0.38,1.78,0,0,0,0,0,0,22,19,3,0,t0611,2022-08-07
lubelskie,opolski,2,0,2,0.34,0.0,0.34,0,0,0,0,0,0,4,2,2,0,t0612,2022-08-07
lubelskie,parczewski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0613,2022-08-07
