wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,14667,-,-,3.82,35,19,16,1147,12312,263467,72940,16791,55197,952,t0000,2022-01-15
dolnośląskie,bolesławiecki,-,-,14,-,-,1.56,0,0,0,0,10,531,110,20,87,3,t0201,2022-01-15
dolnośląskie,dzierżoniowski,-,-,37,-,-,3.68,0,0,0,1,6,541,104,39,65,0,t0202,2022-01-15
dolnośląskie,głogowski,-,-,35,-,-,3.94,0,0,0,0,11,355,129,40,89,0,t0203,2022-01-15
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,3,82,28,0,28,0,t0204,2022-01-15
dolnośląskie,jaworski,-,-,12,-,-,2.4,0,0,0,0,10,183,49,13,34,2,t0205,2022-01-15
dolnośląskie,jeleniogórski,-,-,13,-,-,2.05,0,0,0,1,16,254,72,19,52,1,t0206,2022-01-15
dolnośląskie,kamiennogórski,-,-,10,-,-,2.32,0,0,0,0,4,151,43,16,26,1,t0207,2022-01-15
dolnośląskie,kłodzki,-,-,45,-,-,2.86,0,0,0,1,77,846,177,49,128,0,t0208,2022-01-15
dolnośląskie,legnicki,-,-,14,-,-,2.54,0,0,0,0,10,224,43,17,25,1,t0209,2022-01-15
dolnośląskie,lubański,-,-,10,-,-,1.85,0,0,0,0,33,308,58,11,46,1,t0210,2022-01-15
dolnośląskie,lubiński,-,-,29,-,-,2.73,0,0,0,0,52,589,158,30,126,2,t0211,2022-01-15
dolnośląskie,lwówecki,-,-,6,-,-,1.31,0,0,0,2,5,260,45,9,36,0,t0212,2022-01-15
dolnośląskie,milicki,-,-,26,-,-,7.04,0,0,0,17,9,644,82,27,55,0,t0213,2022-01-15
dolnośląskie,oleśnicki,-,-,46,-,-,4.29,0,0,0,4,54,969,155,55,100,0,t0214,2022-01-15
dolnośląskie,oławski,-,-,33,-,-,4.3,0,0,0,1,17,843,157,41,116,0,t0215,2022-01-15
dolnośląskie,polkowicki,-,-,19,-,-,3.01,0,0,0,0,21,396,101,22,78,1,t0216,2022-01-15
