wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1913,190,2103,0.5,0.05,0.55,96,28,68,3090,3068,3983,26210,2508,23512,190,t0000,2022-04-01
dolnośląskie,bolesławiecki,11,4,15,1.22,0.44,1.67,0,0,0,6,5,3,64,21,38,5,t0201,2022-04-01
dolnośląskie,dzierżoniowski,2,0,2,0.2,0.0,0.2,0,0,0,7,13,9,69,3,66,0,t0202,2022-04-01
dolnośląskie,głogowski,3,1,4,0.34,0.11,0.45,0,0,0,4,7,9,55,4,51,0,t0203,2022-04-01
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,2,0,1,16,1,15,0,t0204,2022-04-01
dolnośląskie,jaworski,7,0,7,1.4,0.0,1.4,0,0,0,4,2,5,28,7,21,0,t0205,2022-04-01
dolnośląskie,jeleniogórski,3,0,3,0.47,0.0,0.47,0,0,0,3,3,4,63,3,60,0,t0206,2022-04-01
dolnośląskie,kamiennogórski,1,0,1,0.23,0.0,0.23,0,0,0,1,0,3,23,1,22,0,t0207,2022-04-01
dolnośląskie,kłodzki,5,0,5,0.32,0.0,0.32,1,0,1,7,5,14,93,7,86,0,t0208,2022-04-01
dolnośląskie,legnicki,3,1,4,0.54,0.18,0.72,0,0,0,5,4,6,30,4,26,0,t0209,2022-04-01
dolnośląskie,lubański,4,1,5,0.74,0.18,0.92,0,0,0,3,1,3,31,7,22,2,t0210,2022-04-01
dolnośląskie,lubiński,2,0,2,0.19,0.0,0.19,0,0,0,3,14,20,52,2,49,1,t0211,2022-04-01
