wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,846,243,1089,0.22,0.06,0.28,7,3,4,2526,0,0,10528,1176,9327,25,t0000,2022-12-12
dolnośląskie,bolesławiecki,3,2,5,0.33,0.22,0.56,0,0,0,7,0,0,36,5,31,0,t0201,2022-12-12
dolnośląskie,dzierżoniowski,3,0,3,0.3,0.0,0.3,0,0,0,1,0,0,12,4,8,0,t0202,2022-12-12
dolnośląskie,głogowski,11,1,12,1.24,0.11,1.35,0,0,0,0,0,0,61,13,48,0,t0203,2022-12-12
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,5,0,5,0,t0204,2022-12-12
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0205,2022-12-12
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,2,0,0,8,2,6,0,t0206,2022-12-12
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0207,2022-12-12
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,2,2,0,4,0,0,18,3,15,0,t0208,2022-12-12
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,12,1,11,0,t0209,2022-12-12
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,t0210,2022-12-12
dolnośląskie,lubiński,2,1,3,0.19,0.09,0.28,0,0,0,3,0,0,17,3,14,0,t0211,2022-12-12
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,12,0,t0212,2022-12-12
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,1,t0213,2022-12-12
dolnośląskie,oleśnicki,1,1,2,0.09,0.09,0.19,0,0,0,2,0,0,18,2,16,0,t0214,2022-12-12
dolnośląskie,oławski,1,1,2,0.13,0.13,0.26,0,0,0,0,0,0,13,2,11,0,t0215,2022-12-12
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,1,0,0,13,1,12,0,t0216,2022-12-12
dolnośląskie,strzeliński,4,0,4,0.92,0.0,0.92,0,0,0,4,0,0,10,4,6,0,t0217,2022-12-12
dolnośląskie,średzki,1,1,2,0.18,0.18,0.36,0,0,0,3,0,0,12,2,10,0,t0218,2022-12-12
dolnośląskie,świdnicki,2,1,3,0.13,0.06,0.19,0,0,0,0,0,0,24,3,21,0,t0219,2022-12-12
dolnośląskie,trzebnicki,1,0,1,0.12,0.0,0.12,0,0,0,3,0,0,14,1,13,0,t0220,2022-12-12
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,6,0,0,10,0,10,0,t0221,2022-12-12
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,8,0,8,0,t0222,2022-12-12
dolnośląskie,wrocławski,8,3,11,0.52,0.19,0.71,0,0,0,15,0,0,62,11,51,0,t0223,2022-12-12
dolnośląskie,ząbkowicki,0,0,0,0.0,0.0,0.0,0,0,0,5,0,0,23,0,23,0,t0224,2022-12-12
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,4,1,3,0,t0225,2022-12-12
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0226,2022-12-12
dolnośląskie,Jelenia Góra,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,13,1,12,0,t0261,2022-12-12
dolnośląskie,Legnica,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,19,0,19,0,t0262,2022-12-12
dolnośląskie,Wrocław,18,2,20,0.28,0.03,0.31,0,0,0,75,0,0,146,20,126,0,t0264,2022-12-12
dolnośląskie,Wałbrzych,2,0,2,0.18,0.0,0.18,0,0,0,3,0,0,15,3,12,0,t0265,2022-12-12
kujawsko-pomorskie,aleksandrowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,5,0,5,0,t0401,2022-12-12
kujawsko-pomorskie,brodnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,17,0,t0402,2022-12-12
kujawsko-pomorskie,bydgoski,6,3,9,0.5,0.25,0.75,0,0,0,14,0,0,46,9,37,0,t0403,2022-12-12
kujawsko-pomorskie,chełmiński,0,0,0,0.0,0.0,0.0,0,0,0,12,0,0,24,0,24,0,t0404,2022-12-12
kujawsko-pomorskie,golubsko-dobrzyński,0,0,0,0.0,0.0,0.0,0,0,0,15,0,0,22,0,22,0,t0405,2022-12-12
kujawsko-pomorskie,grudziądzki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,t0406,2022-12-12
kujawsko-pomorskie,inowrocławski,11,3,14,0.69,0.19,0.88,1,0,1,43,0,0,100,14,86,0,t0407,2022-12-12
kujawsko-pomorskie,lipnowski,2,1,3,0.3,0.15,0.46,0,0,0,5,0,0,13,3,10,0,t0408,2022-12-12
kujawsko-pomorskie,mogileński,1,1,2,0.22,0.22,0.44,0,0,0,0,0,0,7,2,5,0,t0409,2022-12-12
kujawsko-pomorskie,nakielski,3,2,5,0.35,0.23,0.58,0,0,0,3,0,0,20,5,15,0,t0410,2022-12-12
kujawsko-pomorskie,radziejowski,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,5,0,5,0,t0411,2022-12-12
kujawsko-pomorskie,rypiński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t0412,2022-12-12
kujawsko-pomorskie,sępoleński,2,1,3,0.49,0.24,0.73,0,0,0,12,0,0,17,3,14,0,t0413,2022-12-12
kujawsko-pomorskie,świecki,3,0,3,0.3,0.0,0.3,0,0,0,0,0,0,18,3,15,0,t0414,2022-12-12
kujawsko-pomorskie,toruński,2,2,4,0.18,0.18,0.37,0,0,0,9,0,0,38,4,34,0,t0415,2022-12-12
kujawsko-pomorskie,tucholski,0,1,1,0.0,0.21,0.21,0,0,0,4,0,0,8,1,6,1,t0416,2022-12-12
kujawsko-pomorskie,wąbrzeski,5,0,5,1.47,0.0,1.47,0,0,0,7,0,0,11,5,6,0,t0417,2022-12-12
kujawsko-pomorskie,włocławski,2,0,2,0.23,0.0,0.23,0,0,0,1,0,0,23,2,21,0,t0418,2022-12-12
kujawsko-pomorskie,żniński,1,0,1,0.14,0.0,0.14,0,0,0,7,0,0,24,1,23,0,t0419,2022-12-12
kujawsko-pomorskie,Bydgoszcz,16,2,18,0.46,0.06,0.52,0,0,0,29,0,0,150,19,131,0,t0461,2022-12-12
kujawsko-pomorskie,Grudziądz,4,0,4,0.43,0.0,0.43,0,0,0,4,0,0,18,4,14,0,t0462,2022-12-12
kujawsko-pomorskie,Toruń,8,1,9,0.4,0.05,0.45,0,0,0,18,0,0,67,9,58,0,t0463,2022-12-12
kujawsko-pomorskie,Włocławek,4,1,5,0.37,0.09,0.46,0,0,0,1,0,0,35,5,30,0,t0464,2022-12-12
lubelskie,bialski,1,0,1,0.09,0.0,0.09,0,0,0,6,0,0,51,2,49,0,t0601,2022-12-12
lubelskie,biłgorajski,2,0,2,0.2,0.0,0.2,0,0,0,16,0,0,41,2,39,0,t0602,2022-12-12
lubelskie,chełmski,5,0,5,0.64,0.0,0.64,0,0,0,4,0,0,25,5,19,1,t0603,2022-12-12
lubelskie,hrubieszowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,11,0,t0604,2022-12-12
lubelskie,janowski,2,0,2,0.44,0.0,0.44,0,0,0,2,0,0,22,2,20,0,t0605,2022-12-12
lubelskie,krasnostawski,6,0,6,0.95,0.0,0.95,0,0,0,3,0,0,37,6,31,0,t0606,2022-12-12
lubelskie,kraśnicki,0,0,0,0.0,0.0,0.0,0,0,0,6,0,0,41,0,41,0,t0607,2022-12-12
lubelskie,lubartowski,0,0,0,0.0,0.0,0.0,0,0,0,6,0,0,31,0,31,0,t0608,2022-12-12
lubelskie,lubelski,3,0,3,0.19,0.0,0.19,0,0,0,13,0,0,98,5,93,0,t0609,2022-12-12
lubelskie,łęczyński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,19,0,19,0,t0610,2022-12-12
lubelskie,łukowski,0,0,0,0.0,0.0,0.0,0,0,0,5,0,0,24,0,24,0,t0611,2022-12-12
lubelskie,opolski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13,0,t0612,2022-12-12
lubelskie,parczewski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0613,2022-12-12
lubelskie,puławski,3,3,6,0.27,0.27,0.53,0,0,0,28,0,0,88,8,80,0,t0614,2022-12-12
lubelskie,radzyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,10,0,t0615,2022-12-12
lubelskie,rycki,2,1,3,0.36,0.18,0.54,0,0,0,17,0,0,36,3,33,0,t0616,2022-12-12
lubelskie,świdnicki,1,1,2,0.14,0.14,0.28,0,0,0,19,0,0,42,2,40,0,t0617,2022-12-12
lubelskie,tomaszowski,5,1,6,0.61,0.12,0.73,0,0,0,0,0,0,26,6,20,0,t0618,2022-12-12
lubelskie,włodawski,2,1,3,0.52,0.26,0.79,0,0,0,7,0,0,26,3,23,0,t0619,2022-12-12
lubelskie,zamojski,5,0,5,0.47,0.0,0.47,0,0,0,6,0,0,25,6,19,0,t0620,2022-12-12
lubelskie,Biała Podlaska,1,2,3,0.17,0.35,0.52,0,0,0,10,0,0,43,3,40,0,t0661,2022-12-12
lubelskie,Chełm,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,16,0,16,0,t0662,2022-12-12
lubelskie,Lublin,5,0,5,0.15,0.0,0.15,0,0,0,53,0,0,193,5,188,0,t0663,2022-12-12
lubelskie,Zamość,2,0,2,0.32,0.0,0.32,0,0,0,1,0,0,16,2,14,0,t0664,2022-12-12
lubuskie,gorzowski,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,11,0,11,0,t0801,2022-12-12
lubuskie,krośnieński,0,1,1,0.0,0.18,0.18,0,0,0,0,0,0,4,1,3,0,t0802,2022-12-12
lubuskie,międzyrzecki,1,2,3,0.17,0.35,0.52,0,0,0,1,0,0,19,4,15,0,t0803,2022-12-12
lubuskie,nowosolski,1,1,2,0.12,0.12,0.23,0,0,0,5,0,0,17,2,15,0,t0804,2022-12-12
lubuskie,słubicki,7,1,8,1.49,0.21,1.71,0,0,0,7,0,0,31,8,23,0,t0805,2022-12-12
lubuskie,strzelecko-drezdenecki,3,1,4,0.61,0.2,0.82,0,0,0,4,0,0,27,4,23,0,t0806,2022-12-12
lubuskie,sulęciński,1,0,1,0.28,0.0,0.28,0,0,0,0,0,0,5,1,4,0,t0807,2022-12-12
lubuskie,świebodziński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0808,2022-12-12
lubuskie,zielonogórski,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,15,1,14,0,t0809,2022-12-12
lubuskie,żagański,0,1,1,0.0,0.13,0.13,0,0,0,2,0,0,13,1,12,0,t0810,2022-12-12
