wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,357,24,381,0.09,0.01,0.1,0,0,0,34,26,7,6650,448,6172,30,t0000,2022-04-10
dolnośląskie,bolesławiecki,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,5,1,4,0,t0201,2022-04-10
dolnośląskie,dzierżoniowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0202,2022-04-10
dolnośląskie,głogowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9,0,t0203,2022-04-10
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0204,2022-04-10
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0205,2022-04-10
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,0,0,0,5,2,3,0,t0206,2022-04-10
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0207,2022-04-10
dolnośląskie,kłodzki,2,0,2,0.13,0.0,0.13,0,0,0,0,0,0,23,2,21,0,t0208,2022-04-10
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t0209,2022-04-10
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0210,2022-04-10
dolnośląskie,lubiński,4,0,4,0.38,0.0,0.38,0,0,0,0,1,0,17,4,13,0,t0211,2022-04-10
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0212,2022-04-10
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,0,0,0,4,2,2,0,t0213,2022-04-10
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,16,2,14,0,t0214,2022-04-10
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,19,0,t0215,2022-04-10
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9,0,t0216,2022-04-10
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0217,2022-04-10
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0218,2022-04-10
dolnośląskie,świdnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,14,0,t0219,2022-04-10
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,11,0,t0220,2022-04-10
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0221,2022-04-10
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0222,2022-04-10
dolnośląskie,wrocławski,0,1,1,0.0,0.06,0.06,0,0,0,0,0,0,29,1,28,0,t0223,2022-04-10
dolnośląskie,ząbkowicki,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,11,1,10,0,t0224,2022-04-10
dolnośląskie,zgorzelecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0225,2022-04-10
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,1,2,0,t0226,2022-04-10
dolnośląskie,Jelenia Góra,1,0,1,0.13,0.0,0.13,0,0,0,1,0,0,5,1,4,0,t0261,2022-04-10
dolnośląskie,Legnica,1,0,1,0.1,0.0,0.1,0,0,0,0,0,0,11,1,10,0,t0262,2022-04-10
dolnośląskie,Wrocław,8,1,9,0.12,0.02,0.14,0,0,0,2,0,0,128,13,115,0,t0264,2022-04-10
dolnośląskie,Wałbrzych,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13,1,12,0,t0265,2022-04-10
kujawsko-pomorskie,aleksandrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0401,2022-04-10
kujawsko-pomorskie,brodnicki,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,5,1,4,0,t0402,2022-04-10
kujawsko-pomorskie,bydgoski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,19,0,t0403,2022-04-10
kujawsko-pomorskie,chełmiński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0404,2022-04-10
kujawsko-pomorskie,golubsko-dobrzyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0405,2022-04-10
kujawsko-pomorskie,grudziądzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0406,2022-04-10
kujawsko-pomorskie,inowrocławski,2,0,2,0.13,0.0,0.13,0,0,0,0,0,0,28,2,25,1,t0407,2022-04-10
kujawsko-pomorskie,lipnowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0408,2022-04-10
kujawsko-pomorskie,mogileński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,7,1,t0409,2022-04-10
kujawsko-pomorskie,nakielski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0410,2022-04-10
kujawsko-pomorskie,radziejowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0411,2022-04-10
kujawsko-pomorskie,rypiński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0412,2022-04-10
kujawsko-pomorskie,sępoleński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0413,2022-04-10
kujawsko-pomorskie,świecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0414,2022-04-10
kujawsko-pomorskie,toruński,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,16,1,15,0,t0415,2022-04-10
