wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3536,690,4226,0.92,0.18,1.1,14,3,11,3897,2,0,12067,4528,7495,44,t0000,2022-08-11
dolnośląskie,bolesławiecki,13,0,13,1.44,0.0,1.44,0,0,0,5,0,0,22,15,7,0,t0201,2022-08-11
dolnośląskie,dzierżoniowski,7,2,9,0.7,0.2,0.9,0,0,0,6,0,0,20,9,11,0,t0202,2022-08-11
dolnośląskie,głogowski,5,1,6,0.56,0.11,0.68,0,0,0,0,0,0,24,7,17,0,t0203,2022-08-11
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,2,0,0,4,2,2,0,t0204,2022-08-11
dolnośląskie,jaworski,2,1,3,0.4,0.2,0.6,0,0,0,1,0,0,8,3,5,0,t0205,2022-08-11
dolnośląskie,jeleniogórski,7,1,8,1.1,0.16,1.26,0,0,0,5,0,0,10,9,1,0,t0206,2022-08-11
dolnośląskie,kamiennogórski,5,3,8,1.16,0.7,1.86,0,0,0,3,0,0,11,8,3,0,t0207,2022-08-11
dolnośląskie,kłodzki,3,1,4,0.19,0.06,0.25,0,0,0,2,0,0,18,7,11,0,t0208,2022-08-11
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,0,0,0,9,3,6,0,t0209,2022-08-11
dolnośląskie,lubański,6,2,8,1.11,0.37,1.48,0,0,0,5,0,0,16,10,6,0,t0210,2022-08-11
dolnośląskie,lubiński,10,4,14,0.94,0.38,1.32,0,0,0,17,0,0,28,14,13,1,t0211,2022-08-11
dolnośląskie,lwówecki,5,0,5,1.09,0.0,1.09,0,0,0,4,0,0,7,6,1,0,t0212,2022-08-11
dolnośląskie,milicki,0,1,1,0.0,0.27,0.27,0,0,0,1,0,0,4,1,3,0,t0213,2022-08-11
dolnośląskie,oleśnicki,10,0,10,0.93,0.0,0.93,0,0,0,11,0,0,22,10,12,0,t0214,2022-08-11
dolnośląskie,oławski,4,1,5,0.52,0.13,0.65,0,0,0,2,0,0,10,5,5,0,t0215,2022-08-11
dolnośląskie,polkowicki,3,0,3,0.48,0.0,0.48,0,0,0,5,0,0,16,3,12,1,t0216,2022-08-11
dolnośląskie,strzeliński,3,0,3,0.69,0.0,0.69,0,0,0,1,0,0,5,3,2,0,t0217,2022-08-11
dolnośląskie,średzki,3,0,3,0.54,0.0,0.54,0,0,0,5,0,0,8,3,5,0,t0218,2022-08-11
dolnośląskie,świdnicki,11,1,12,0.7,0.06,0.77,0,0,0,6,0,0,28,16,11,1,t0219,2022-08-11
dolnośląskie,trzebnicki,2,2,4,0.23,0.23,0.47,0,0,0,2,0,0,9,4,5,0,t0220,2022-08-11
dolnośląskie,wałbrzyski,10,2,12,1.8,0.36,2.17,0,0,0,8,0,0,18,12,6,0,t0221,2022-08-11
dolnośląskie,wołowski,3,0,3,0.64,0.0,0.64,0,0,0,2,0,0,6,3,3,0,t0222,2022-08-11
dolnośląskie,wrocławski,14,3,17,0.91,0.19,1.1,0,0,0,16,0,0,42,18,24,0,t0223,2022-08-11
dolnośląskie,ząbkowicki,4,4,8,0.62,0.62,1.24,0,0,0,12,0,0,26,10,15,1,t0224,2022-08-11
dolnośląskie,zgorzelecki,1,2,3,0.11,0.23,0.34,0,0,0,4,0,0,6,3,3,0,t0225,2022-08-11
dolnośląskie,złotoryjski,1,1,2,0.23,0.23,0.46,0,0,0,0,0,0,3,2,1,0,t0226,2022-08-11
dolnośląskie,Jelenia Góra,14,5,19,1.78,0.63,2.41,0,0,0,4,0,0,27,19,8,0,t0261,2022-08-11
dolnośląskie,Legnica,8,1,9,0.81,0.1,0.91,0,0,0,4,0,0,22,10,12,0,t0262,2022-08-11
dolnośląskie,Wrocław,62,17,79,0.96,0.26,1.23,0,0,0,73,0,0,215,84,130,1,t0264,2022-08-11
dolnośląskie,Wałbrzych,19,1,20,1.72,0.09,1.81,0,0,0,9,0,0,33,20,13,0,t0265,2022-08-11
kujawsko-pomorskie,aleksandrowski,3,1,4,0.55,0.18,0.73,0,0,0,1,0,0,9,4,5,0,t0401,2022-08-11
kujawsko-pomorskie,brodnicki,5,0,5,0.63,0.0,0.63,0,0,0,1,0,0,8,5,3,0,t0402,2022-08-11
kujawsko-pomorskie,bydgoski,18,5,23,1.51,0.42,1.93,0,0,0,7,0,0,42,23,19,0,t0403,2022-08-11
kujawsko-pomorskie,chełmiński,3,0,3,0.58,0.0,0.58,0,0,0,3,0,0,9,3,6,0,t0404,2022-08-11
kujawsko-pomorskie,golubsko-dobrzyński,3,2,5,0.67,0.44,1.11,0,0,0,4,0,0,8,5,3,0,t0405,2022-08-11
kujawsko-pomorskie,grudziądzki,1,1,2,0.25,0.25,0.5,0,0,0,2,0,0,4,2,2,0,t0406,2022-08-11
kujawsko-pomorskie,inowrocławski,25,2,27,1.57,0.13,1.69,0,0,0,23,0,0,69,27,42,0,t0407,2022-08-11
kujawsko-pomorskie,lipnowski,5,0,5,0.76,0.0,0.76,0,0,0,6,0,0,12,5,6,1,t0408,2022-08-11
kujawsko-pomorskie,mogileński,2,1,3,0.44,0.22,0.66,0,0,0,1,0,0,11,3,8,0,t0409,2022-08-11
kujawsko-pomorskie,nakielski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,4,0,4,0,t0410,2022-08-11
kujawsko-pomorskie,radziejowski,8,1,9,1.99,0.25,2.24,0,0,0,5,0,0,17,10,7,0,t0411,2022-08-11
kujawsko-pomorskie,rypiński,2,0,2,0.46,0.0,0.46,0,0,0,1,0,0,6,2,4,0,t0412,2022-08-11
kujawsko-pomorskie,sępoleński,1,0,1,0.24,0.0,0.24,0,0,0,5,0,0,14,1,13,0,t0413,2022-08-11
kujawsko-pomorskie,świecki,23,11,34,2.32,1.11,3.44,0,0,0,9,0,0,44,42,2,0,t0414,2022-08-11
kujawsko-pomorskie,toruński,13,1,14,1.19,0.09,1.29,0,0,0,10,0,0,29,14,15,0,t0415,2022-08-11
kujawsko-pomorskie,tucholski,3,0,3,0.62,0.0,0.62,0,0,0,10,0,0,13,3,10,0,t0416,2022-08-11
kujawsko-pomorskie,wąbrzeski,2,0,2,0.59,0.0,0.59,0,0,0,1,0,0,8,2,6,0,t0417,2022-08-11
kujawsko-pomorskie,włocławski,11,2,13,1.28,0.23,1.51,0,0,0,8,0,0,26,15,11,0,t0418,2022-08-11
kujawsko-pomorskie,żniński,9,4,13,1.28,0.57,1.86,0,0,0,19,0,0,35,14,21,0,t0419,2022-08-11
kujawsko-pomorskie,Bydgoszcz,34,11,45,0.98,0.32,1.3,0,0,0,39,0,0,128,47,79,2,t0461,2022-08-11
kujawsko-pomorskie,Grudziądz,5,1,6,0.53,0.11,0.64,0,0,0,7,0,0,24,6,18,0,t0462,2022-08-11
kujawsko-pomorskie,Toruń,19,4,23,0.94,0.2,1.14,0,0,0,21,0,0,54,24,29,1,t0463,2022-08-11
kujawsko-pomorskie,Włocławek,4,1,5,0.37,0.09,0.46,0,0,0,3,0,0,24,5,19,0,t0464,2022-08-11
lubelskie,bialski,11,3,14,1.0,0.27,1.27,0,0,0,9,0,0,36,15,21,0,t0601,2022-08-11
lubelskie,biłgorajski,11,2,13,1.09,0.2,1.29,0,0,0,11,0,0,47,14,33,0,t0602,2022-08-11
lubelskie,chełmski,4,3,7,0.51,0.39,0.9,0,0,0,3,0,0,20,7,13,0,t0603,2022-08-11
lubelskie,hrubieszowski,3,0,3,0.48,0.0,0.48,0,0,0,2,0,0,19,3,14,2,t0604,2022-08-11
lubelskie,janowski,8,0,8,1.76,0.0,1.76,0,0,0,5,0,0,56,8,47,1,t0605,2022-08-11
lubelskie,krasnostawski,4,0,4,0.64,0.0,0.64,0,0,0,2,0,0,28,4,24,0,t0606,2022-08-11
lubelskie,kraśnicki,4,1,5,0.42,0.11,0.53,0,0,0,1,0,0,22,5,16,1,t0607,2022-08-11
lubelskie,lubartowski,7,1,8,0.79,0.11,0.91,0,0,0,9,0,0,36,9,27,0,t0608,2022-08-11
lubelskie,lubelski,14,2,16,0.9,0.13,1.03,0,0,0,11,0,0,73,20,53,0,t0609,2022-08-11
lubelskie,łęczyński,3,1,4,0.52,0.17,0.7,0,0,0,4,0,0,16,4,12,0,t0610,2022-08-11
lubelskie,łukowski,15,2,17,1.41,0.19,1.59,0,0,0,14,0,0,29,17,12,0,t0611,2022-08-11
lubelskie,opolski,9,1,10,1.53,0.17,1.7,0,0,0,7,0,0,27,10,17,0,t0612,2022-08-11
lubelskie,parczewski,0,2,2,0.0,0.58,0.58,0,0,0,1,0,0,8,3,5,0,t0613,2022-08-11
lubelskie,puławski,16,1,17,1.42,0.09,1.51,0,0,0,27,0,0,49,18,31,0,t0614,2022-08-11
lubelskie,radzyński,3,0,3,0.51,0.0,0.51,0,0,0,5,0,0,16,4,12,0,t0615,2022-08-11
lubelskie,rycki,4,1,5,0.72,0.18,0.9,0,0,0,7,0,0,21,5,16,0,t0616,2022-08-11
lubelskie,świdnicki,6,2,8,0.84,0.28,1.12,0,0,0,8,0,0,30,9,21,0,t0617,2022-08-11
lubelskie,tomaszowski,7,2,9,0.85,0.24,1.09,0,0,0,8,0,0,17,9,8,0,t0618,2022-08-11
lubelskie,włodawski,2,0,2,0.52,0.0,0.52,0,0,0,2,0,0,11,3,8,0,t0619,2022-08-11
lubelskie,zamojski,11,1,12,1.04,0.09,1.13,0,0,0,13,0,0,33,12,21,0,t0620,2022-08-11
lubelskie,Biała Podlaska,10,3,13,1.75,0.52,2.27,0,0,0,13,0,0,21,14,7,0,t0661,2022-08-11
lubelskie,Chełm,2,1,3,0.32,0.16,0.49,0,0,0,4,0,0,17,3,14,0,t0662,2022-08-11
lubelskie,Lublin,60,3,63,1.77,0.09,1.86,0,0,0,38,0,0,241,70,169,2,t0663,2022-08-11
lubelskie,Zamość,4,1,5,0.63,0.16,0.79,0,0,0,5,0,0,25,6,19,0,t0664,2022-08-11
lubuskie,gorzowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,5,0,5,0,t0801,2022-08-11
lubuskie,krośnieński,3,1,4,0.55,0.18,0.73,0,0,0,2,0,0,7,4,3,0,t0802,2022-08-11
lubuskie,międzyrzecki,1,0,1,0.17,0.0,0.17,0,0,0,0,0,0,10,1,9,0,t0803,2022-08-11
lubuskie,nowosolski,6,0,6,0.7,0.0,0.7,0,0,0,6,0,0,15,6,9,0,t0804,2022-08-11
lubuskie,słubicki,1,1,2,0.21,0.21,0.43,0,0,0,2,0,0,7,2,5,0,t0805,2022-08-11
lubuskie,strzelecko-drezdenecki,2,0,2,0.41,0.0,0.41,0,0,0,7,0,0,12,2,10,0,t0806,2022-08-11
lubuskie,sulęciński,1,0,1,0.28,0.0,0.28,0,0,0,0,0,0,6,1,5,0,t0807,2022-08-11
lubuskie,świebodziński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t0808,2022-08-11
lubuskie,zielonogórski,7,1,8,0.93,0.13,1.06,0,0,0,4,0,0,16,8,7,1,t0809,2022-08-11
