wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2424,429,2853,0.63,0.11,0.74,11,2,9,2689,13,0,8931,3033,5870,28,t0000,2022-07-19
dolnośląskie,bolesławiecki,6,1,7,0.67,0.11,0.78,0,0,0,5,0,0,11,7,4,0,t0201,2022-07-19
dolnośląskie,dzierżoniowski,6,1,7,0.6,0.1,0.7,0,0,0,8,0,0,16,7,9,0,t0202,2022-07-19
dolnośląskie,głogowski,7,0,7,0.79,0.0,0.79,0,0,0,2,0,0,11,8,3,0,t0203,2022-07-19
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0204,2022-07-19
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,1,0,0,5,1,4,0,t0205,2022-07-19
dolnośląskie,jeleniogórski,6,1,7,0.95,0.16,1.1,0,0,0,5,0,0,9,7,2,0,t0206,2022-07-19
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,0,0,0,2,0,0,5,2,3,0,t0207,2022-07-19
dolnośląskie,kłodzki,8,0,8,0.51,0.0,0.51,2,0,2,10,0,0,25,8,17,0,t0208,2022-07-19
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,1,0,0,6,3,3,0,t0209,2022-07-19
dolnośląskie,lubański,6,0,6,1.11,0.0,1.11,0,0,0,4,0,0,11,6,5,0,t0210,2022-07-19
dolnośląskie,lubiński,4,0,4,0.38,0.0,0.38,0,0,0,11,1,0,15,5,9,1,t0211,2022-07-19
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0212,2022-07-19
dolnośląskie,milicki,0,1,1,0.0,0.27,0.27,0,0,0,1,0,0,1,1,0,0,t0213,2022-07-19
dolnośląskie,oleśnicki,3,0,3,0.28,0.0,0.28,0,0,0,6,0,0,8,3,5,0,t0214,2022-07-19
dolnośląskie,oławski,1,0,1,0.13,0.0,0.13,0,0,0,1,0,0,4,1,3,0,t0215,2022-07-19
dolnośląskie,polkowicki,2,0,2,0.32,0.0,0.32,0,0,0,1,0,0,4,2,2,0,t0216,2022-07-19
dolnośląskie,strzeliński,6,1,7,1.38,0.23,1.61,0,0,0,4,0,0,9,7,2,0,t0217,2022-07-19
dolnośląskie,średzki,1,1,2,0.18,0.18,0.36,0,0,0,6,0,0,9,2,7,0,t0218,2022-07-19
dolnośląskie,świdnicki,9,0,9,0.57,0.0,0.57,0,0,0,7,0,0,23,9,14,0,t0219,2022-07-19
dolnośląskie,trzebnicki,4,1,5,0.47,0.12,0.59,0,0,0,5,0,0,10,5,5,0,t0220,2022-07-19
