wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,153,-,-,0.04,2,1,1,1648,131,79794,42822,196,42561,65,t0000,2021-07-30
dolnośląskie,bolesławiecki,-,-,1,-,-,0.11,0,0,0,3,1,231,88,1,87,0,t0201,2021-07-30
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,4,0,106,131,0,131,0,t0202,2021-07-30
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,2,0,101,118,0,118,0,t0203,2021-07-30
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,1,0,47,26,0,26,0,t0204,2021-07-30
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,4,0,66,40,0,40,0,t0205,2021-07-30
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,1,0,102,42,0,41,1,t0206,2021-07-30
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,1,0,67,23,0,23,0,t0207,2021-07-30
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,8,1,228,109,0,109,0,t0208,2021-07-30
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,2,0,91,31,0,31,0,t0209,2021-07-30
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,2,0,49,22,0,22,0,t0210,2021-07-30
dolnośląskie,lubiński,-,-,0,-,-,0.0,0,0,0,3,0,97,84,0,84,0,t0211,2021-07-30
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,10,0,63,50,0,50,0,t0212,2021-07-30
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,3,0,69,21,0,21,0,t0213,2021-07-30
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,2,0,187,66,1,65,0,t0214,2021-07-30
dolnośląskie,oławski,-,-,2,-,-,0.26,0,0,0,16,1,302,78,2,75,1,t0215,2021-07-30
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,2,0,62,42,0,42,0,t0216,2021-07-30
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,2,0,50,30,0,30,0,t0217,2021-07-30
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,4,0,154,31,0,31,0,t0218,2021-07-30
dolnośląskie,świdnicki,-,-,1,-,-,0.06,0,0,0,2,1,427,134,1,133,0,t0219,2021-07-30
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,3,1,227,57,0,57,0,t0220,2021-07-30
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,2,0,33,41,0,41,0,t0221,2021-07-30
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,2,1,84,28,0,28,0,t0222,2021-07-30
dolnośląskie,wrocławski,-,-,0,-,-,0.0,0,0,0,11,0,651,157,0,157,0,t0223,2021-07-30
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,8,2,91,52,0,52,0,t0224,2021-07-30
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,3,0,99,50,2,48,0,t0225,2021-07-30
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,0,1,36,29,0,29,0,t0226,2021-07-30
dolnośląskie,Jelenia Góra,-,-,1,-,-,0.13,0,0,0,2,0,107,62,1,61,0,t0261,2021-07-30
dolnośląskie,Legnica,-,-,1,-,-,0.1,0,0,0,2,0,444,116,1,115,0,t0262,2021-07-30
dolnośląskie,Wrocław,-,-,3,-,-,0.05,0,0,0,37,0,2838,732,3,726,3,t0264,2021-07-30
dolnośląskie,Wałbrzych,-,-,3,-,-,0.27,0,0,0,2,0,144,85,4,81,0,t0265,2021-07-30
kujawsko-pomorskie,aleksandrowski,-,-,0,-,-,0.0,0,0,0,3,0,41,57,0,57,0,t0401,2021-07-30
kujawsko-pomorskie,brodnicki,-,-,0,-,-,0.0,0,0,0,0,0,86,58,0,58,0,t0402,2021-07-30
kujawsko-pomorskie,bydgoski,-,-,1,-,-,0.08,0,0,0,6,0,143,113,1,112,0,t0403,2021-07-30
kujawsko-pomorskie,chełmiński,-,-,0,-,-,0.0,0,0,0,5,0,74,38,0,38,0,t0404,2021-07-30
kujawsko-pomorskie,golubsko-dobrzyński,-,-,0,-,-,0.0,0,0,0,2,0,30,54,0,54,0,t0405,2021-07-30
kujawsko-pomorskie,grudziądzki,-,-,0,-,-,0.0,0,0,0,0,0,42,40,0,40,0,t0406,2021-07-30
kujawsko-pomorskie,inowrocławski,-,-,0,-,-,0.0,0,0,0,4,0,181,98,0,96,2,t0407,2021-07-30
kujawsko-pomorskie,lipnowski,-,-,0,-,-,0.0,0,0,0,2,0,54,54,0,54,0,t0408,2021-07-30
kujawsko-pomorskie,mogileński,-,-,0,-,-,0.0,0,0,0,2,0,52,36,0,36,0,t0409,2021-07-30
kujawsko-pomorskie,nakielski,-,-,0,-,-,0.0,0,0,0,2,0,53,57,0,57,0,t0410,2021-07-30
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,0,0,30,32,0,32,0,t0411,2021-07-30
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,0,0,31,42,0,42,0,t0412,2021-07-30
kujawsko-pomorskie,sępoleński,-,-,1,-,-,0.24,0,0,0,0,0,40,25,1,24,0,t0413,2021-07-30
kujawsko-pomorskie,świecki,-,-,0,-,-,0.0,0,0,0,1,0,141,78,0,78,0,t0414,2021-07-30
kujawsko-pomorskie,toruński,-,-,1,-,-,0.09,0,0,0,6,0,128,90,1,89,0,t0415,2021-07-30
kujawsko-pomorskie,tucholski,-,-,0,-,-,0.0,0,0,0,1,0,39,36,0,36,0,t0416,2021-07-30
kujawsko-pomorskie,wąbrzeski,-,-,0,-,-,0.0,0,0,0,1,0,26,39,0,39,0,t0417,2021-07-30
kujawsko-pomorskie,włocławski,-,-,0,-,-,0.0,0,0,0,1,0,74,61,0,61,0,t0418,2021-07-30
kujawsko-pomorskie,żniński,-,-,0,-,-,0.0,0,0,0,0,0,56,194,1,193,0,t0419,2021-07-30
kujawsko-pomorskie,Bydgoszcz,-,-,2,-,-,0.06,0,0,0,18,1,701,279,2,276,1,t0461,2021-07-30
kujawsko-pomorskie,Grudziądz,-,-,1,-,-,0.11,0,0,0,2,0,107,86,1,85,0,t0462,2021-07-30
kujawsko-pomorskie,Toruń,-,-,1,-,-,0.05,0,0,0,7,1,234,171,1,169,1,t0463,2021-07-30
kujawsko-pomorskie,Włocławek,-,-,0,-,-,0.0,0,0,0,2,0,107,151,0,150,1,t0464,2021-07-30
lubelskie,bialski,-,-,0,-,-,0.0,0,0,0,3,3,226,100,0,100,0,t0601,2021-07-30
lubelskie,biłgorajski,-,-,0,-,-,0.0,0,0,0,1,1,412,91,0,91,0,t0602,2021-07-30
lubelskie,chełmski,-,-,0,-,-,0.0,0,0,0,1,0,67,65,0,65,0,t0603,2021-07-30
lubelskie,hrubieszowski,-,-,0,-,-,0.0,0,0,0,1,0,183,68,0,68,0,t0604,2021-07-30
lubelskie,janowski,-,-,0,-,-,0.0,0,0,0,2,1,37,47,0,46,1,t0605,2021-07-30
lubelskie,krasnostawski,-,-,1,-,-,0.16,0,0,0,0,0,62,61,1,59,1,t0606,2021-07-30
lubelskie,kraśnicki,-,-,0,-,-,0.0,0,0,0,0,0,224,59,0,59,0,t0607,2021-07-30
lubelskie,lubartowski,-,-,1,-,-,0.11,0,0,0,3,1,147,58,2,56,0,t0608,2021-07-30
lubelskie,lubelski,-,-,2,-,-,0.13,0,0,0,7,2,334,180,2,178,0,t0609,2021-07-30
lubelskie,łęczyński,-,-,2,-,-,0.35,0,0,0,1,0,118,49,3,46,0,t0610,2021-07-30
lubelskie,łukowski,-,-,0,-,-,0.0,0,0,0,3,0,137,69,0,69,0,t0611,2021-07-30
lubelskie,opolski,-,-,0,-,-,0.0,0,0,0,1,0,286,39,0,39,0,t0612,2021-07-30
lubelskie,parczewski,-,-,0,-,-,0.0,0,0,0,3,0,45,17,0,17,0,t0613,2021-07-30
lubelskie,puławski,-,-,1,-,-,0.09,0,0,0,14,0,271,79,1,78,0,t0614,2021-07-30
lubelskie,radzyński,-,-,0,-,-,0.0,0,0,0,1,1,37,48,0,48,0,t0615,2021-07-30
