wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,12347,1340,13687,3.22,0.35,3.57,25,8,17,958,34560,220100,65689,15308,49096,1285,t0000,2022-02-19
dolnośląskie,bolesławiecki,2,1,3,0.22,0.11,0.33,0,0,0,0,107,505,62,4,58,0,t0201,2022-02-19
dolnośląskie,dzierżoniowski,15,1,16,1.49,0.1,1.59,0,0,0,1,45,278,104,18,85,1,t0202,2022-02-19
dolnośląskie,głogowski,38,2,40,4.28,0.23,4.5,0,0,0,0,106,412,147,47,97,3,t0203,2022-02-19
dolnośląskie,górowski,6,1,7,1.73,0.29,2.02,0,0,0,2,28,196,39,8,30,1,t0204,2022-02-19
dolnośląskie,jaworski,5,0,5,1.0,0.0,1.0,0,0,0,0,53,249,40,5,34,1,t0205,2022-02-19
dolnośląskie,jeleniogórski,22,1,23,3.47,0.16,3.63,0,0,0,3,58,256,111,23,86,2,t0206,2022-02-19
dolnośląskie,kamiennogórski,9,0,9,2.09,0.0,2.09,0,0,0,0,31,154,36,9,26,1,t0207,2022-02-19
dolnośląskie,kłodzki,45,3,48,2.86,0.19,3.05,0,0,0,0,97,703,198,53,144,1,t0208,2022-02-19
dolnośląskie,legnicki,15,0,15,2.72,0.0,2.72,0,0,0,0,55,364,53,16,33,4,t0209,2022-02-19
dolnośląskie,lubański,19,2,21,3.51,0.37,3.88,0,0,0,1,39,390,75,21,52,2,t0210,2022-02-19
dolnośląskie,lubiński,16,0,16,1.51,0.0,1.51,1,0,1,5,132,682,71,16,54,1,t0211,2022-02-19
dolnośląskie,lwówecki,12,0,12,2.62,0.0,2.62,0,0,0,0,38,255,78,12,64,2,t0212,2022-02-19
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,0,32,203,23,5,18,0,t0213,2022-02-19
dolnośląskie,oleśnicki,19,0,19,1.77,0.0,1.77,0,0,0,2,72,413,122,24,95,3,t0214,2022-02-19
dolnośląskie,oławski,33,0,33,4.3,0.0,4.3,0,0,0,0,61,592,110,36,72,2,t0215,2022-02-19
dolnośląskie,polkowicki,8,0,8,1.27,0.0,1.27,0,0,0,2,96,497,39,10,29,0,t0216,2022-02-19
dolnośląskie,strzeliński,7,3,10,1.61,0.69,2.3,0,0,0,0,27,217,38,13,25,0,t0217,2022-02-19
