wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,10445,-,-,2.72,4,0,4,667,11834,266535,56014,12101,43098,815,t0000,2022-01-16
dolnośląskie,bolesławiecki,-,-,16,-,-,1.78,0,0,0,0,94,558,106,21,82,3,t0201,2022-01-16
dolnośląskie,dzierżoniowski,-,-,4,-,-,0.4,0,0,0,0,38,559,53,4,49,0,t0202,2022-01-16
dolnośląskie,głogowski,-,-,4,-,-,0.45,0,0,0,0,12,372,49,4,44,1,t0203,2022-01-16
dolnośląskie,górowski,-,-,5,-,-,1.44,0,0,0,1,0,89,31,5,26,0,t0204,2022-01-16
dolnośląskie,jaworski,-,-,3,-,-,0.6,0,0,0,0,13,166,40,5,34,1,t0205,2022-01-16
dolnośląskie,jeleniogórski,-,-,7,-,-,1.1,0,0,0,0,10,219,30,8,22,0,t0206,2022-01-16
dolnośląskie,kamiennogórski,-,-,7,-,-,1.63,0,0,0,1,15,149,16,7,9,0,t0207,2022-01-16
dolnośląskie,kłodzki,-,-,49,-,-,3.12,0,0,0,1,18,815,187,52,134,1,t0208,2022-01-16
dolnośląskie,legnicki,-,-,7,-,-,1.27,0,0,0,0,8,210,38,8,30,0,t0209,2022-01-16
dolnośląskie,lubański,-,-,9,-,-,1.66,0,0,0,2,15,330,42,11,31,0,t0210,2022-01-16
dolnośląskie,lubiński,-,-,34,-,-,3.2,0,0,0,11,20,658,115,44,69,2,t0211,2022-01-16
dolnośląskie,lwówecki,-,-,4,-,-,0.87,0,0,0,0,8,275,20,4,16,0,t0212,2022-01-16
dolnośląskie,milicki,-,-,13,-,-,3.52,0,0,0,1,13,654,48,14,34,0,t0213,2022-01-16
dolnośląskie,oleśnicki,-,-,28,-,-,2.61,0,0,0,0,36,956,114,34,80,0,t0214,2022-01-16
dolnośląskie,oławski,-,-,8,-,-,1.04,0,0,0,0,33,878,62,9,52,1,t0215,2022-01-16
dolnośląskie,polkowicki,-,-,3,-,-,0.48,0,0,0,2,20,324,52,3,47,2,t0216,2022-01-16
dolnośląskie,strzeliński,-,-,6,-,-,1.38,0,0,0,0,10,351,34,7,27,0,t0217,2022-01-16
dolnośląskie,średzki,-,-,14,-,-,2.53,0,0,0,2,9,670,48,16,32,0,t0218,2022-01-16
dolnośląskie,świdnicki,-,-,52,-,-,3.32,0,0,0,4,37,1139,191,57,132,2,t0219,2022-01-16
dolnośląskie,trzebnicki,-,-,12,-,-,1.41,0,0,0,2,63,520,69,12,57,0,t0220,2022-01-16
dolnośląskie,wałbrzyski,-,-,7,-,-,1.26,0,0,0,0,4,245,37,8,29,0,t0221,2022-01-16
dolnośląskie,wołowski,-,-,5,-,-,1.07,0,0,0,0,30,280,34,5,29,0,t0222,2022-01-16
dolnośląskie,wrocławski,-,-,52,-,-,3.38,0,0,0,2,91,1983,219,59,159,1,t0223,2022-01-16
dolnośląskie,ząbkowicki,-,-,5,-,-,0.78,0,0,0,0,18,260,35,5,30,0,t0224,2022-01-16
dolnośląskie,zgorzelecki,-,-,11,-,-,1.24,0,0,0,0,18,603,51,11,40,0,t0225,2022-01-16
dolnośląskie,złotoryjski,-,-,1,-,-,0.23,0,0,0,0,5,128,15,2,13,0,t0226,2022-01-16
dolnośląskie,Jelenia Góra,-,-,6,-,-,0.76,0,0,0,0,17,391,50,11,39,0,t0261,2022-01-16
dolnośląskie,Legnica,-,-,9,-,-,0.91,0,0,0,0,18,536,87,13,74,0,t0262,2022-01-16
dolnośląskie,Wrocław,-,-,266,-,-,4.13,0,0,0,8,378,5008,1022,292,719,11,t0264,2022-01-16
dolnośląskie,Wałbrzych,-,-,10,-,-,0.9,0,0,0,0,11,473,38,10,28,0,t0265,2022-01-16
kujawsko-pomorskie,aleksandrowski,-,-,4,-,-,0.73,0,0,0,0,15,182,24,6,18,0,t0401,2022-01-16
kujawsko-pomorskie,brodnicki,-,-,12,-,-,1.52,0,0,0,0,16,356,80,12,68,0,t0402,2022-01-16
kujawsko-pomorskie,bydgoski,-,-,29,-,-,2.43,0,0,0,5,25,805,198,32,164,2,t0403,2022-01-16
kujawsko-pomorskie,chełmiński,-,-,7,-,-,1.35,0,0,0,1,24,269,52,8,42,2,t0404,2022-01-16
kujawsko-pomorskie,golubsko-dobrzyński,-,-,11,-,-,2.45,0,0,0,1,24,190,65,11,53,1,t0405,2022-01-16
kujawsko-pomorskie,grudziądzki,-,-,3,-,-,0.75,0,0,0,0,13,236,41,7,33,1,t0406,2022-01-16
kujawsko-pomorskie,inowrocławski,-,-,24,-,-,1.51,0,0,0,4,44,923,167,31,135,1,t0407,2022-01-16
kujawsko-pomorskie,lipnowski,-,-,0,-,-,0.0,0,0,0,1,8,179,17,0,17,0,t0408,2022-01-16
kujawsko-pomorskie,mogileński,-,-,6,-,-,1.32,0,0,0,0,7,200,40,6,31,3,t0409,2022-01-16
kujawsko-pomorskie,nakielski,-,-,2,-,-,0.23,0,0,0,1,21,308,63,5,58,0,t0410,2022-01-16
kujawsko-pomorskie,radziejowski,-,-,7,-,-,1.74,0,0,0,0,8,109,45,7,36,2,t0411,2022-01-16
kujawsko-pomorskie,rypiński,-,-,4,-,-,0.92,0,0,0,0,5,172,38,5,33,0,t0412,2022-01-16
kujawsko-pomorskie,sępoleński,-,-,2,-,-,0.49,0,0,0,0,10,121,27,4,22,1,t0413,2022-01-16
