wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2118,511,2629,0.55,0.13,0.69,41,10,31,4275,0,0,11336,2829,8469,38,t0000,2022-10-06
dolnośląskie,bolesławiecki,7,2,9,0.78,0.22,1.0,0,0,0,12,0,0,34,9,25,0,t0201,2022-10-06
dolnośląskie,dzierżoniowski,4,1,5,0.4,0.1,0.5,1,0,1,5,0,0,19,6,13,0,t0202,2022-10-06
dolnośląskie,głogowski,1,1,2,0.11,0.11,0.23,0,0,0,0,0,0,15,3,12,0,t0203,2022-10-06
dolnośląskie,górowski,2,1,3,0.58,0.29,0.86,0,0,0,6,0,0,7,3,4,0,t0204,2022-10-06
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,2,0,0,7,2,5,0,t0205,2022-10-06
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,2,0,0,16,2,14,0,t0206,2022-10-06
dolnośląskie,kamiennogórski,1,0,1,0.23,0.0,0.23,0,0,0,4,0,0,8,1,7,0,t0207,2022-10-06
dolnośląskie,kłodzki,7,0,7,0.45,0.0,0.45,1,0,1,9,0,0,23,7,16,0,t0208,2022-10-06
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t0209,2022-10-06
dolnośląskie,lubański,1,1,2,0.18,0.18,0.37,0,0,0,5,0,0,6,2,4,0,t0210,2022-10-06
dolnośląskie,lubiński,2,4,6,0.19,0.38,0.57,0,0,0,9,0,0,17,6,11,0,t0211,2022-10-06
dolnośląskie,lwówecki,2,0,2,0.44,0.0,0.44,0,0,0,1,0,0,2,2,0,0,t0212,2022-10-06
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,0,0,0,1,1,0,0,t0213,2022-10-06
dolnośląskie,oleśnicki,3,0,3,0.28,0.0,0.28,0,0,0,2,0,0,12,3,9,0,t0214,2022-10-06
dolnośląskie,oławski,3,0,3,0.39,0.0,0.39,0,0,0,0,0,0,6,3,3,0,t0215,2022-10-06
dolnośląskie,polkowicki,3,1,4,0.48,0.16,0.63,0,0,0,0,0,0,8,5,3,0,t0216,2022-10-06
dolnośląskie,strzeliński,3,1,4,0.69,0.23,0.92,0,0,0,3,0,0,9,4,5,0,t0217,2022-10-06
dolnośląskie,średzki,3,0,3,0.54,0.0,0.54,0,0,0,6,0,0,9,3,6,0,t0218,2022-10-06
dolnośląskie,świdnicki,5,0,5,0.32,0.0,0.32,0,0,0,3,0,0,18,5,13,0,t0219,2022-10-06
dolnośląskie,trzebnicki,5,0,5,0.59,0.0,0.59,1,1,0,7,0,0,20,5,15,0,t0220,2022-10-06
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,8,0,0,15,1,14,0,t0221,2022-10-06
dolnośląskie,wołowski,2,1,3,0.43,0.21,0.64,0,0,0,0,0,0,10,3,7,0,t0222,2022-10-06
dolnośląskie,wrocławski,9,2,11,0.58,0.13,0.71,0,0,0,20,0,0,53,11,42,0,t0223,2022-10-06
dolnośląskie,ząbkowicki,3,2,5,0.47,0.31,0.78,0,0,0,7,0,0,15,5,10,0,t0224,2022-10-06
dolnośląskie,zgorzelecki,3,0,3,0.34,0.0,0.34,0,0,0,6,0,0,7,3,4,0,t0225,2022-10-06
dolnośląskie,złotoryjski,1,0,1,0.23,0.0,0.23,0,0,0,0,0,0,3,1,2,0,t0226,2022-10-06
