wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3670,383,4053,0.96,0.1,1.06,74,17,57,7143,6271,7207,48745,4777,43557,411,t0000,2022-03-31
dolnośląskie,bolesławiecki,7,0,7,0.78,0.0,0.78,0,0,0,13,22,9,133,7,123,3,t0201,2022-03-31
dolnośląskie,dzierżoniowski,11,1,12,1.09,0.1,1.19,0,0,0,18,8,12,114,13,101,0,t0202,2022-03-31
dolnośląskie,głogowski,7,1,8,0.79,0.11,0.9,0,0,0,7,13,15,125,11,114,0,t0203,2022-03-31
dolnośląskie,górowski,3,0,3,0.86,0.0,0.86,0,0,0,9,3,1,32,3,29,0,t0204,2022-03-31
dolnośląskie,jaworski,2,0,2,0.4,0.0,0.4,0,0,0,5,6,5,51,2,47,2,t0205,2022-03-31
dolnośląskie,jeleniogórski,6,0,6,0.95,0.0,0.95,0,0,0,9,5,8,66,6,59,1,t0206,2022-03-31
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,1,1,3,34,1,33,0,t0207,2022-03-31
dolnośląskie,kłodzki,4,0,4,0.25,0.0,0.25,0,0,0,28,14,25,176,8,165,3,t0208,2022-03-31
dolnośląskie,legnicki,4,1,5,0.72,0.18,0.91,0,0,0,4,11,8,75,5,69,1,t0209,2022-03-31
dolnośląskie,lubański,5,0,5,0.92,0.0,0.92,0,0,0,18,17,10,72,6,65,1,t0210,2022-03-31
dolnośląskie,lubiński,13,1,14,1.23,0.09,1.32,0,0,0,10,12,25,107,16,91,0,t0211,2022-03-31
dolnośląskie,lwówecki,8,0,8,1.75,0.0,1.75,0,0,0,27,7,6,109,11,96,2,t0212,2022-03-31
dolnośląskie,milicki,2,0,2,0.54,0.0,0.54,0,0,0,2,3,2,69,3,66,0,t0213,2022-03-31
dolnośląskie,oleśnicki,9,3,12,0.84,0.28,1.12,0,0,0,19,13,15,112,13,98,1,t0214,2022-03-31
dolnośląskie,oławski,5,1,6,0.65,0.13,0.78,0,0,0,4,15,9,64,7,57,0,t0215,2022-03-31
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,8,6,6,72,3,69,0,t0216,2022-03-31
dolnośląskie,strzeliński,4,1,5,0.92,0.23,1.15,0,0,0,12,4,6,38,5,33,0,t0217,2022-03-31
dolnośląskie,średzki,3,1,4,0.54,0.18,0.72,0,0,0,9,8,11,44,4,40,0,t0218,2022-03-31
