7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
24.57142857,93.71428571,1635.428571,2023-06-26,1.502445842,-,-,1.346119483,-8.428571429,-34.30232558,2023-07-03,17.45121951,20.0712783
21.85714286,87.14285714,1582.285714,2023-06-27,1.381365114,-,-,1.476464612,-6.285714286,-28.75816993,2023-07-04,18.15737705,-
21.42857143,84.85714286,1539.285714,2023-06-28,1.392111369,-,-,1.522548614,-8.285714286,-38.66666667,2023-07-05,18.13973064,-
19.42857143,77,1473.714286,2023-06-29,1.318340442,-,-,1.808652759,-6.857142857,-35.29411765,2023-07-06,19.13914657,-
17.42857143,72.42857143,1423.714286,2023-06-30,1.224162151,-,-,1.91153045,-6.285714286,-36.06557377,2023-07-07,19.65680473,-
16.28571429,66.78571429,1363.642857,2023-07-01,1.194280027,-,-,1.912568306,-6.285714286,-38.59649123,2023-07-08,20.41818182,-
16.14285714,66.5,1291.785714,2023-07-02,1.24965441,-,-,1.759453782,-6.571428571,-40.7079646,2023-07-09,19.42534909,-
16.14285714,66.35714286,1199.214286,2023-07-03,1.346119483,-8.428571429,-34.30232558,1.683673469,-6.714285714,-41.59292035,2023-07-10,18.07212056,-
15.57142857,61.35714286,1054.642857,2023-07-04,1.476464612,-6.285714286,-28.75816993,1.708516697,-6.142857143,-39.44954128,2023-07-11,17.18859139,-
13.14285714,53.78571429,863.2142857,2023-07-05,1.522548614,-8.285714286,-38.66666667,1.616854483,-3.714285714,-28.26086957,2023-07-12,16.04913679,-
12.57142857,48.78571429,695.0714286,2023-07-06,1.808652759,-6.857142857,-35.29411765,1.673360107,-1.857142857,-14.77272727,2023-07-13,14.24743777,-
11.14285714,45.64285714,582.9285714,2023-07-07,1.91153045,-6.285714286,-36.06557377,1.814560744,0.5714285714,5.128205128,2023-07-14,12.771518,-
10,40,522.8571429,2023-07-08,1.912568306,-6.285714286,-38.59649123,1.853997683,1.428571429,14.28571429,2023-07-15,13.07142857,-
9.571428571,39.85714286,544,2023-07-09,1.759453782,-6.571428571,-40.7079646,1.855245076,2,20.89552239,2023-07-16,13.64874552,-
9.428571429,39.85714286,560,2023-07-10,1.683673469,-6.714285714,-41.59292035,1.926200975,2.428571429,25.75757576,2023-07-17,14.05017921,-
9.428571429,34.85714286,551.8571429,2023-07-11,1.708516697,-6.142857143,-39.44954128,1.850533808,1.714285714,18.18181818,2023-07-18,15.83196721,-
9.428571429,33.57142857,583.1428571,2023-07-12,1.616854483,-3.714285714,-28.26086957,1.757589591,1.571428571,16.66666667,2023-07-19,17.37021277,-
10.71428571,30.71428571,640.2857143,2023-07-13,1.673360107,-1.857142857,-14.77272727,1.622002821,-0.8571428571,-8,2023-07-20,20.84651163,-
11.71428571,28.57142857,645.5714286,2023-07-14,1.814560744,0.5714285714,5.128205128,1.509098979,-2,-17.07317073,2023-07-21,22.595,-
11.42857143,27.14285714,616.4285714,2023-07-15,1.853997683,1.428571429,14.28571429,1.507867133,-1.571428571,-13.75,2023-07-22,22.71052632,-
11.57142857,27.14285714,623.7142857,2023-07-16,1.855245076,2,20.89552239,1.569754588,-1.428571429,-12.34567901,2023-07-23,22.97894737,-
11.85714286,27.14285714,615.5714286,2023-07-17,1.926200975,2.428571429,25.75757576,-,-,-,-,22.67894737,-
11.14285714,24.85714286,602.1428571,2023-07-18,1.850533808,1.714285714,18.18181818,-,-,-,-,24.22413793,-
11,23.42857143,625.8571429,2023-07-19,1.757589591,1.571428571,16.66666667,-,-,-,-,26.71341463,-
9.857142857,22.85714286,607.7142857,2023-07-20,1.622002821,-0.8571428571,-8,-,-,-,-,26.5875,-
9.714285714,21.71428571,643.7142857,2023-07-21,1.509098979,-2,-17.07317073,-,-,-,-,29.64473684,-
9.857142857,22.28571429,653.7142857,2023-07-22,1.507867133,-1.571428571,-13.75,-,-,-,-,29.33333333,-
10.14285714,22.28571429,646.1428571,2023-07-23,1.569754588,-1.428571429,-12.34567901,-,-,-,-,28.99358974,-
