7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
2363.571429,1836.857143,7245.285714,2023-03-03,32.62219769,-,-,33.91014121,466.7142857,19.74614687,2023-03-10,3.944392596,3.792750193
2437.428571,1864.714286,7405.714286,2023-03-04,32.91280864,-,-,34.20012447,467.2857143,19.17125777,2023-03-11,3.971500804,-
2437.428571,1866.285714,7374.714286,2023-03-05,33.05115937,-,-,34.13029283,474.7142857,19.4760286,2023-03-12,3.951546234,-
2440,1867.142857,7405.428571,2023-03-06,32.94880204,-,-,34.04970225,484.2857143,19.84777518,2023-03-13,3.966182096,-
2591.571429,2025,7793.857143,2023-03-07,33.25146177,-,-,33.64728808,368.4285714,14.21641585,2023-03-14,3.848818342,-
2722.285714,2154.285714,8029.142857,2023-03-08,33.90506014,-,-,33.1871345,261.1428571,9.592779177,2023-03-15,3.727055703,-
2783.142857,2228.285714,8231.285714,2023-03-09,33.81176348,-,-,32.8160508,228.7142857,8.217842111,2023-03-16,3.693999231,-
2830.285714,2329.857143,8346.428571,2023-03-10,33.91014121,466.7142857,19.74614687,32.24288214,144.8571429,5.118110236,2023-03-17,3.582377828,-
2904.714286,2413.142857,8493.285714,2023-03-11,34.20012447,467.2857143,19.17125777,31.53029202,9,0.3098411449,2023-03-18,3.519595075,-
2912.142857,2411.571429,8532.428571,2023-03-12,34.13029283,474.7142857,19.4760286,31.4973916,-5.428571429,-0.1864115771,2023-03-19,3.53811978,-
2924.285714,2411,8588.285714,2023-03-13,34.04970225,484.2857143,19.84777518,31.33092465,-37.85714286,-1.29457743,2023-03-20,3.56212597,-
2960,2476.142857,8797.142857,2023-03-14,33.64728808,368.4285714,14.21641585,30.52488588,-199.2857143,-6.732625483,2023-03-21,3.55276063,-
2983.428571,2509.857143,8989.714286,2023-03-15,33.1871345,261.1428571,9.592779177,29.57229879,-368.8571429,-12.36353189,2023-03-22,3.581763333,-
3011.857143,2575.714286,9178,2023-03-16,32.8160508,228.7142857,8.217842111,28.67593632,-531.1428571,-17.63506142,2023-03-23,3.563283417,-
2975.142857,2560,9227.285714,2023-03-17,32.24288214,144.8571429,5.118110236,27.78882262,-638.8571429,-21.47315855,2023-03-24,3.604408482,-
2913.714286,2519.571429,9241,2023-03-18,31.53029202,9,0.3098411449,26.98799374,-698,-23.95567758,2023-03-25,3.667687248,-
2906.714286,2522.142857,9228.428571,2023-03-19,31.4973916,-5.428571429,-0.1864115771,26.83986461,-709.1428571,-24.39671696,2023-03-26,3.658963466,-
2886.428571,2521.285714,9212.714286,2023-03-20,31.33092465,-37.85714286,-1.29457743,26.80067881,-698,-24.18213314,2023-03-27,3.653974729,-
2760.714286,2448.714286,9044.142857,2023-03-21,30.52488588,-199.2857143,-6.732625483,25.345867,-784.7142857,-28.42432083,2023-03-28,3.693425121,-
2614.571429,2356.857143,8841.285714,2023-03-22,29.57229879,-368.8571429,-12.36353189,23.99548662,-822.1428571,-31.44465086,2023-03-29,3.751303188,-
2480.714286,2265.285714,8650.857143,2023-03-23,28.67593632,-531.1428571,-17.63506142,22.75211724,-857.2857143,-34.558019,2023-03-30,3.818881251,-
2336.285714,2170.714286,8407.285714,2023-03-24,27.78882262,-638.8571429,-21.47315855,-,-,-,-,3.873050346,-
2215.714286,2078.285714,8210,2023-03-25,26.98799374,-698,-23.95567758,-,-,-,-,3.950371185,-
2197.571429,2075.714286,8187.714286,2023-03-26,26.83986461,-709.1428571,-24.39671696,-,-,-,-,3.944528562,-
2188.428571,2076.142857,8165.571429,2023-03-27,26.80067881,-698,-24.18213314,-,-,-,-,3.933048923,-
1976,1911.714286,7796.142857,2023-03-28,25.345867,-784.7142857,-28.42432083,-,-,-,-,4.078089972,-
1792.428571,1768.571429,7469.857143,2023-03-29,23.99548662,-822.1428571,-31.44465086,-,-,-,-,4.223667205,-
1623.428571,1643.285714,7135.285714,2023-03-30,22.75211724,-857.2857143,-34.558019,-,-,-,-,4.342084674,-
