7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
1025.857143,801.7142857,2062.714286,2024-08-28,49.73336104,-,-,52.78490289,208.8571429,20.35928144,2024-09-04,2.572879544,2.458563164
1064,839,2107.285714,2024-08-29,50.4914921,-,-,52.86116604,196.2857143,18.44790548,2024-09-05,2.511663545,-
1128.714286,884,2203.714286,2024-08-30,51.21872164,-,-,52.73499734,148,13.11226427,2024-09-06,2.492889463,-
1172.714286,916.8571429,2265,2024-08-31,51.77546515,-,-,52.93050675,161.2857143,13.75319771,2024-09-07,2.470395762,-
1169.857143,916.8571429,2264.714286,2024-09-01,51.65583801,-,-,52.93285819,167,14.27524728,2024-09-08,2.470084138,-
1170.142857,916.7142857,2271.428571,2024-09-02,51.51572327,-,-,52.94316835,170,14.52814064,2024-09-09,2.477793361,-
1207.571429,946.2857143,2305.571429,2024-09-03,52.37623149,-,-,53.49200562,259.7142857,21.50715722,2024-09-10,2.436443237,-
1234.714286,968.7142857,2339.142857,2024-09-04,52.78490289,208.8571429,20.35928144,47.44065282,409.7142857,33.1829226,2024-09-11,2.414688099,-
1260.285714,990.1428571,2384.142857,2024-09-05,52.86116604,196.2857143,18.44790548,47.718509,436.8571429,34.66334165,2024-09-12,2.407877651,-
1276.714286,1011.428571,2421,2024-09-06,52.73499734,148,13.11226427,47.73160949,474.2857143,37.14893141,2024-09-13,2.393644068,-
1334,1055.285714,2520.285714,2024-09-07,52.93050675,161.2857143,13.75319771,47.58723943,436.8571429,32.74791176,2024-09-14,2.388249628,-
1336.857143,1055.142857,2525.571429,2024-09-08,52.93285819,167,14.27524728,47.50391505,439.8571429,32.90232956,2024-09-15,2.393582453,-
1340.142857,1056.285714,2531.285714,2024-09-09,52.94316835,170,14.52814064,47.44628256,442.1428571,32.99221831,2024-09-16,2.396402489,-
1467.285714,1162.714286,2743,2024-09-10,53.49200562,259.7142857,21.50715722,47.31390384,353.2857143,24.07749976,2024-09-17,2.359135029,-
1644.428571,1268.714286,3466.285714,2024-09-11,47.44065282,409.7142857,33.1829226,52.46680524,122.4285714,7.445052558,2024-09-18,2.732124761,-
1697.142857,1317.857143,3556.571429,2024-09-12,47.718509,436.8571429,34.66334165,52.15408421,132.5714286,7.811447811,2024-09-19,2.698753388,-
1751,1374.571429,3668.428571,2024-09-13,47.73160949,474.2857143,37.14893141,51.94629268,111.5714286,6.371869136,2024-09-20,2.668779879,-
1770.857143,1418,3721.285714,2024-09-14,47.58723943,436.8571429,32.74791176,51.36035753,100.7142857,5.68731849,2024-09-21,2.624319968,-
1776.714286,1418.428571,3740.142857,2024-09-15,47.50391505,439.8571429,32.90232956,51.36811526,92.57142857,5.210259709,2024-09-22,2.636821432,-
1782.285714,1417.857143,3756.428571,2024-09-16,47.44628256,442.1428571,32.99221831,51.32851191,83.28571429,4.672972106,2024-09-23,2.649370277,-
1820.571429,1459.142857,3847.857143,2024-09-17,47.31390384,353.2857143,24.07749976,50.24341975,-7.142857143,-0.392341494,2024-09-24,2.637066771,-
1766.857143,1464.571429,3367.571429,2024-09-18,52.46680524,122.4285714,7.445052558,-,-,-,-,2.299356223,-
1829.714286,1541.285714,3508.285714,2024-09-19,52.15408421,132.5714286,7.811447811,-,-,-,-,2.276207248,-
1862.571429,1577.428571,3585.571429,2024-09-20,51.94629268,111.5714286,6.371869136,-,-,-,-,2.273048361,-
1871.571429,1586.428571,3644,2024-09-21,51.36035753,100.7142857,5.68731849,-,-,-,-,2.296983341,-
1869.285714,1586.285714,3639,2024-09-22,51.36811526,92.57142857,5.210259709,-,-,-,-,2.294038184,-
1865.571429,1586,3634.571429,2024-09-23,51.32851191,83.28571429,4.672972106,-,-,-,-,2.291659161,-
1813.428571,1586.142857,3609.285714,2024-09-24,50.24341975,-7.142857143,-0.392341494,-,-,-,-,2.275511123,-
