7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
23.85714286,62.14285714,546.1428571,2024-06-08,4.368297149,-,-,6.735751295,13.28571429,55.68862275,2024-06-15,8.788505747,7.553633086
24.71428571,62.28571429,546.1428571,2024-06-09,4.525241957,-,-,6.647549531,11.71428571,47.39884393,2024-06-16,8.768348624,-
24.42857143,62.28571429,540.8571429,2024-06-10,4.516640254,-,-,6.670154329,12,49.12280702,2024-06-17,8.683486239,-
26.42857143,60,551.5714286,2024-06-11,4.791504792,-,-,7.72498009,15.14285714,57.2972973,2024-06-18,9.192857143,-
31.28571429,66.14285714,556.7142857,2024-06-12,5.619707467,-,-,8.119545094,12.57142857,40.1826484,2024-06-19,8.416846652,-
32.71428571,67.14285714,555.1428571,2024-06-13,5.892949048,-,-,8.392341988,13,39.73799127,2024-06-20,8.268085106,-
34.28571429,66.28571429,550.2857143,2024-06-14,6.230529595,-,-,9.319371728,16.57142857,48.33333333,2024-06-21,8.301724138,-
37.14285714,68.57142857,551.4285714,2024-06-15,6.735751295,13.28571429,55.68862275,9.7699664,16.85714286,45.38461538,2024-06-22,8.041666667,-
36.42857143,68.42857143,548,2024-06-16,6.647549531,11.71428571,47.39884393,9.791290904,17.85714286,49.01960784,2024-06-23,8.008350731,-
36.42857143,68.42857143,546.1428571,2024-06-17,6.670154329,12,49.12280702,9.884467266,18.57142857,50.98039216,2024-06-24,7.981210856,-
41.57142857,68.28571429,538.1428571,2024-06-18,7.72498009,15.14285714,57.2972973,10.03861004,14.14285714,34.02061856,2024-06-25,7.880753138,-
43.85714286,68.85714286,540.1428571,2024-06-19,8.119545094,12.57142857,40.1826484,9.989594173,11,25.08143322,2024-06-26,7.84439834,-
45.71428571,69.71428571,544.7142857,2024-06-20,8.392341988,13,39.73799127,11.06719368,14.28571429,31.25,2024-06-27,7.81352459,-
50.85714286,72,545.7142857,2024-06-21,9.319371728,16.57142857,48.33333333,11.34181158,11.57142857,22.75280899,2024-06-28,7.579365079,-
54,74.14285714,552.7142857,2024-06-22,9.7699664,16.85714286,45.38461538,11.53747103,10,18.51851852,2024-06-29,7.454720617,-
54.28571429,74.28571429,554.4285714,2024-06-23,9.791290904,17.85714286,49.01960784,11.55030801,10,18.42105263,2024-06-30,7.463461538,-
55,74.28571429,556.4285714,2024-06-24,9.884467266,18.57142857,50.98039216,11.2834626,9.428571429,17.14285714,2024-07-01,7.490384615,-
55.71428571,80.57142857,555,2024-06-25,10.03861004,14.14285714,34.02061856,11.2834626,8.714285714,15.64102564,2024-07-02,6.888297872,-
54.85714286,76.85714286,549.1428571,2024-06-26,9.989594173,11,25.08143322,11.78921569,13.85714286,25.26041667,2024-07-03,7.144981413,-
60,78.28571429,542.1428571,2024-06-27,11.06719368,14.28571429,31.25,11.37610303,8.142857143,13.57142857,2024-07-04,6.925182482,-
62.42857143,81.57142857,550.4285714,2024-06-28,11.34181158,11.57142857,22.75280899,11.21428571,4.857142857,7.780320366,2024-07-05,6.747810858,-
64,84.14285714,554.7142857,2024-06-29,11.53747103,10,18.51851852,-,-,-,-,6.592529711,-
64.28571429,84,556.5714286,2024-06-30,11.55030801,10,18.42105263,-,-,-,-,6.62585034,-
64.42857143,84,571,2024-07-01,11.2834626,9.428571429,17.14285714,-,-,-,-,6.797619048,-
64.42857143,84,571,2024-07-02,11.2834626,8.714285714,15.64102564,-,-,-,-,6.797619048,-
68.71428571,89.85714286,582.8571429,2024-07-03,11.78921569,13.85714286,25.26041667,-,-,-,-,6.486486486,-
68.14285714,95.42857143,599,2024-07-04,11.37610303,8.142857143,13.57142857,-,-,-,-,6.276946108,-
67.28571429,96.14285714,600,2024-07-05,11.21428571,4.857142857,7.780320366,-,-,-,-,6.240713224,-
