7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
133.2857143,190.2857143,753.2857143,2023-09-16,17.69391238,-,-,19.26042486,41.57142857,31.18971061,2023-09-23,3.958708709,3.676792651
133.2857143,190.2857143,762.1428571,2023-09-17,17.48828491,-,-,19.17163477,41.28571429,30.97534834,2023-09-24,4.005255255,-
133.8571429,190.1428571,757.5714286,2023-09-18,17.66924382,-,-,19.17334591,40.42857143,30.20277481,2023-09-25,3.984222389,-
145.7142857,215.5714286,804.7142857,2023-09-19,18.10758033,-,-,19.87463691,40,27.45098039,2023-09-26,3.732935719,-
159.2857143,235.2857143,854.4285714,2023-09-20,18.6423675,-,-,19.74550898,29.14285714,18.29596413,2023-09-27,3.631451123,-
164.1428571,243.2857143,872.7142857,2023-09-21,18.8083156,-,-,19.79366249,27.71428571,16.88424717,2023-09-28,3.58719906,-
169.7142857,254.1428571,891.7142857,2023-09-22,19.03236142,-,-,19.95741661,31.14285714,18.35016835,2023-09-29,3.50871276,-
174.8571429,258.1428571,907.8571429,2023-09-23,19.26042486,41.57142857,31.18971061,20.23456267,29.71428571,16.99346405,2023-09-30,3.516878805,-
174.5714286,258.1428571,910.5714286,2023-09-24,19.17163477,41.28571429,30.97534834,20.38008793,30.71428571,17.59410802,2023-10-01,3.52739347,-
174.2857143,258.1428571,909,2023-09-25,19.17334591,40.42857143,30.20277481,20.09824561,30.28571429,17.37704918,2023-10-02,3.521306032,-
185.7142857,265.2857143,934.4285714,2023-09-26,19.87463691,40,27.45098039,20.01124227,17.71428571,9.538461538,2023-10-03,3.522347873,-
188.4285714,269.5714286,954.2857143,2023-09-27,19.74550898,29.14285714,18.29596413,20.0698812,16.71428571,8.870356331,2023-10-04,3.540010599,-
191.8571429,272.2857143,969.2857143,2023-09-28,19.79366249,27.71428571,16.88424717,19.5923913,14.14285714,7.371556217,2023-10-05,3.559811123,-
200.8571429,272.8571429,1006.428571,2023-09-29,19.95741661,31.14285714,18.35016835,19.41391941,3.571428571,1.778093883,2023-10-06,3.688481675,-
204.5714286,274.8571429,1011,2023-09-30,20.23456267,29.71428571,16.99346405,18.86742872,0.5714285714,0.2793296089,2023-10-07,3.678274428,-
205.2857143,275.4285714,1007.285714,2023-10-01,20.38008793,30.71428571,17.59410802,18.86120996,-0.8571428571,-0.4175365344,2023-10-08,3.657157676,-
204.5714286,275.4285714,1017.857143,2023-10-02,20.09824561,30.28571429,17.37704918,18.94709065,0.5714285714,0.2793296089,2023-10-09,3.695539419,-
203.4285714,276.2857143,1016.571429,2023-10-03,20.01124227,17.71428571,9.538461538,19.19727376,13.85714286,6.811797753,2023-10-10,3.679420889,-
205.1428571,274,1022.142857,2023-10-04,20.0698812,16.71428571,8.870356331,19.074857,14,6.824512535,2023-10-11,3.730448384,-
206,276.5714286,1051.428571,2023-10-05,19.5923913,14.14285714,7.371556217,19.01442896,16.14285714,7.836338419,2023-10-12,3.801652893,-
204.4285714,280.7142857,1053,2023-10-06,19.41391941,3.571428571,1.778093883,19.4517913,26.71428571,13.06778477,2023-10-13,3.751145038,-
205.1428571,290.8571429,1087.285714,2023-10-07,18.86742872,0.5714285714,0.2793296089,-,-,-,-,3.738212181,-
204.4285714,290.5714286,1083.857143,2023-10-08,18.86120996,-0.8571428571,-0.4175365344,-,-,-,-,3.730088496,-
205.1428571,290.5714286,1082.714286,2023-10-09,18.94709065,0.5714285714,0.2793296089,-,-,-,-,3.726155359,-
217.2857143,309.7142857,1131.857143,2023-10-10,19.19727376,13.85714286,6.811797753,-,-,-,-,3.654520295,-
219.1428571,313.4285714,1148.857143,2023-10-11,19.074857,14,6.824512535,-,-,-,-,3.665451231,-
222.1428571,324.1428571,1168.285714,2023-10-12,19.01442896,16.14285714,7.836338419,-,-,-,-,3.604230939,-
231.1428571,334.4285714,1188.285714,2023-10-13,19.4517913,26.71428571,13.06778477,-,-,-,-,3.553182401,-
