7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
20.85714286,74.85714286,584,2024-05-18,3.571428571,-,-,3.58974359,0.1428571429,0.6849315068,2024-05-25,7.801526718,8.530628659
21.57142857,74.85714286,585,2024-05-19,3.687423687,-,-,3.471552555,-1,-4.635761589,2024-05-26,7.814885496,-
22.28571429,74.85714286,586.5714286,2024-05-20,3.799318071,-,-,3.419010669,-2.142857143,-9.615384615,2024-05-27,7.835877863,-
19.28571429,74.57142857,606,2024-05-21,3.182461103,-,-,4.208669355,4.571428571,23.7037037,2024-05-28,8.126436782,-
20.28571429,72.14285714,598.1428571,2024-05-22,3.391449725,-,-,4.05648267,2.285714286,11.26760563,2024-05-29,8.291089109,-
21.71428571,71,592.7142857,2024-05-23,3.663533382,-,-,3.859191656,-0.5714285714,-2.631578947,2024-05-30,8.348088531,-
22.14285714,70,583.8571429,2024-05-24,3.792512846,-,-,3.361344538,-5,-22.58064516,2024-05-31,8.340816327,-
21,72,585,2024-05-25,3.58974359,0.1428571429,0.6849315068,3.646723647,-2.714285714,-12.92517007,2024-06-01,8.125,-
20.57142857,72,592.5714286,2024-05-26,3.471552555,-1,-4.635761589,3.630554749,-2.714285714,-13.19444444,2024-06-02,8.23015873,-
20.14285714,72.28571429,589.1428571,2024-05-27,3.419010669,-2.142857143,-9.615384615,3.589890867,-2.285714286,-11.34751773,2024-06-03,8.150197628,-
23.85714286,71.42857143,566.8571429,2024-05-28,4.208669355,4.571428571,23.7037037,3.697234352,-5.714285714,-23.95209581,2024-06-04,7.936,-
22.57142857,68.85714286,556.4285714,2024-05-29,4.05648267,2.285714286,11.26760563,3.693181818,-4,-17.72151899,2024-06-05,8.080912863,-
21.14285714,65.28571429,547.8571429,2024-05-30,3.859191656,-0.5714285714,-2.631578947,3.972950127,-1,-4.72972973,2024-06-06,8.391684902,-
17.14285714,53.85714286,510,2024-05-31,3.361344538,-5,-22.58064516,4.518150953,7.571428571,44.16666667,2024-06-07,9.469496021,-
18.28571429,53.71428571,501.4285714,2024-06-01,3.646723647,-2.714285714,-12.92517007,4.368297149,5.571428571,30.46875,2024-06-08,9.335106383,-
17.85714286,53.71428571,491.8571429,2024-06-02,3.630554749,-2.714285714,-13.19444444,4.525241957,6.857142857,38.4,2024-06-09,9.156914894,-
17.85714286,53.42857143,497.4285714,2024-06-03,3.589890867,-2.285714286,-11.34751773,4.516640254,6.571428571,36.8,2024-06-10,9.310160428,-
18.14285714,54.85714286,490.7142857,2024-06-04,3.697234352,-5.714285714,-23.95209581,4.791504792,8.285714286,45.66929134,2024-06-11,8.9453125,-
18.57142857,53.28571429,502.8571429,2024-06-05,3.693181818,-4,-17.72151899,5.619707467,12.71428571,68.46153846,2024-06-12,9.436997319,-
20.14285714,55.42857143,507,2024-06-06,3.972950127,-1,-4.72972973,5.892949048,12.57142857,62.41134752,2024-06-13,9.146907216,-
24.71428571,67,547,2024-06-07,4.518150953,7.571428571,44.16666667,6.230529595,9.571428571,38.7283237,2024-06-14,8.164179104,-
23.85714286,62.14285714,546.1428571,2024-06-08,4.368297149,5.571428571,30.46875,-,-,-,-,8.788505747,-
24.71428571,62.28571429,546.1428571,2024-06-09,4.525241957,6.857142857,38.4,-,-,-,-,8.768348624,-
24.42857143,62.28571429,540.8571429,2024-06-10,4.516640254,6.571428571,36.8,-,-,-,-,8.683486239,-
26.42857143,60,551.5714286,2024-06-11,4.791504792,8.285714286,45.66929134,-,-,-,-,9.192857143,-
31.28571429,66.14285714,556.7142857,2024-06-12,5.619707467,12.71428571,68.46153846,-,-,-,-,8.416846652,-
32.71428571,67.14285714,555.1428571,2024-06-13,5.892949048,12.57142857,62.41134752,-,-,-,-,8.268085106,-
34.28571429,66.28571429,550.2857143,2024-06-14,6.230529595,9.571428571,38.7283237,-,-,-,-,8.301724138,-
