7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
94.57142857,227.8571429,2553.571429,2023-05-22,3.703496503,-,-,3.113721172,-21.85714286,-23.11178248,2023-05-29,11.20689655,15.10820917
92.71428571,219.7142857,2497.142857,2023-05-23,3.712814645,-,-,2.699471432,-31.42857143,-33.89830508,2023-05-30,11.36540962,-
89.57142857,207,2459.428571,2023-05-24,3.641960967,-,-,2.570545033,-32.57142857,-36.36363636,2023-05-31,11.88129745,-
79.71428571,190.4285714,2350,2023-05-25,3.392097264,-,-,2.60514752,-20.42857143,-25.62724014,2023-06-01,12.34058515,-
77.42857143,183.1428571,2340.571429,2023-05-26,3.308105469,-,-,2.596724734,-20.57142857,-26.56826568,2023-06-02,12.7800312,-
74.28571429,174.7142857,2300.857143,2023-05-27,3.228610456,-,-,2.562726419,-19.71428571,-26.53846154,2023-06-03,13.16925593,-
72.85714286,174.8571429,2294,2023-05-28,3.175987047,-,-,2.596005111,-17.71428571,-24.31372549,2023-06-04,13.11928105,-
72.71428571,175.1428571,2335.285714,2023-05-29,3.113721172,-21.85714286,-23.11178248,2.610857853,-18.71428571,-25.7367387,2023-06-05,13.33360522,-
61.28571429,166,2270.285714,2023-05-30,2.699471432,-31.42857143,-33.89830508,2.413241533,-11.71428571,-19.11421911,2023-06-06,13.67641997,-
57,162.1428571,2217.428571,2023-05-31,2.570545033,-32.57142857,-36.36363636,2.393784559,-8.142857143,-14.28571429,2023-06-07,13.67577093,-
59.28571429,159.1428571,2275.714286,2023-06-01,2.60514752,-20.42857143,-25.62724014,2.352160448,-13.71428571,-23.13253012,2023-06-08,14.29982047,-
56.85714286,154.1428571,2189.571429,2023-06-02,2.596724734,-20.57142857,-26.56826568,2.149312057,-19.14285714,-33.66834171,2023-06-09,14.20481928,-
54.57142857,143.8571429,2129.428571,2023-06-03,2.562726419,-19.71428571,-26.53846154,2.129899579,-17,-31.15183246,2023-06-10,14.80238332,-
55.14285714,144.1428571,2124.142857,2023-06-04,2.596005111,-17.71428571,-24.31372549,2.113993008,-18,-32.64248705,2023-06-11,14.73637265,-
54,143.8571429,2068.285714,2023-06-05,2.610857853,-18.71428571,-25.7367387,2.061175695,-18.28571429,-33.86243386,2023-06-12,14.37735849,-
49.57142857,131.5714286,2054.142857,2023-06-06,2.413241533,-11.71428571,-19.11421911,2.071202795,-14,-28.24207493,2023-06-13,15.61237785,-
48.85714286,125.7142857,2041,2023-06-07,2.393784559,-8.142857143,-14.28571429,1.995807128,-14.85714286,-30.40935673,2023-06-14,16.23522727,-
45.57142857,125.1428571,1937.428571,2023-06-08,2.352160448,-13.71428571,-23.13253012,1.756608395,-15.85714286,-34.79623824,2023-06-15,15.48173516,-
37.71428571,101.5714286,1754.714286,2023-06-09,2.149312057,-19.14285714,-33.66834171,1.749518304,-5.285714286,-14.01515152,2023-06-16,17.27566807,-
37.57142857,97.85714286,1764,2023-06-10,2.129899579,-17,-31.15183246,1.634449159,-7.857142857,-20.91254753,2023-06-17,18.02627737,-
37.14285714,97.85714286,1757,2023-06-11,2.113993008,-18,-32.64248705,1.588556074,-8.428571429,-22.69230769,2023-06-18,17.95474453,-
35.71428571,97.85714286,1732.714286,2023-06-12,2.061175695,-18.28571429,-33.86243386,-,-,-,-,17.70656934,-
35.57142857,95,1717.428571,2023-06-13,2.071202795,-14,-28.24207493,-,-,-,-,18.07819549,-
34,95.57142857,1703.571429,2023-06-14,1.995807128,-14.85714286,-30.40935673,-,-,-,-,17.82511211,-
29.71428571,90,1691.571429,2023-06-15,1.756608395,-15.85714286,-34.79623824,-,-,-,-,18.7952381,-
32.42857143,107.7142857,1853.571429,2023-06-16,1.749518304,-5.285714286,-14.01515152,-,-,-,-,17.20822281,-
29.71428571,107.2857143,1818,2023-06-17,1.634449159,-7.857142857,-20.91254753,-,-,-,-,16.94540613,-
28.71428571,106.8571429,1807.571429,2023-06-18,1.588556074,-8.428571429,-22.69230769,-,-,-,-,16.9157754,-
