7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
1387.857143,1179.428571,3162,2023-11-27,43.89175025,-,-,48.61950117,486.2857143,35.0386001,2023-12-04,2.680959302,2.394221904
1502.285714,1279.571429,3350.428571,2023-11-28,44.8386134,-,-,49.86063578,516.5714286,34.38569798,2023-12-05,2.618399018,-
1583.857143,1329.857143,3451.142857,2023-11-29,45.89369981,-,-,49.97175986,564.8571429,35.66338956,2023-12-06,2.595122999,-
1696.857143,1428.571429,3614.285714,2023-11-30,46.9486166,-,-,50.37469307,559.8571429,32.99376999,2023-12-07,2.53,-
1760.142857,1503,3680.714286,2023-12-01,47.82068698,-,-,50.16271644,574,32.61098937,2023-12-08,2.4489117,-
1859,1596.857143,3789.428571,2023-12-02,49.05752846,-,-,50.16099016,566.8571429,30.49258434,2023-12-09,2.373054214,-
1861.142857,1597.857143,3796.571429,2023-12-03,49.02167369,-,-,49.89894848,572.5714286,30.76450722,2023-12-10,2.376039338,-
1874.142857,1598.571429,3854.714286,2023-12-04,48.61950117,486.2857143,35.0386001,50.23615539,557,29.72025307,2023-12-11,2.411349419,-
2018.857143,1722.428571,4049,2023-12-05,49.86063578,516.5714286,34.38569798,50.12087256,498.7142857,24.70280215,2023-12-12,2.350750601,-
2148.714286,1842.714286,4299.857143,2023-12-06,49.97175986,564.8571429,35.66338956,50.43757864,428.2857143,19.93218536,2023-12-13,2.333436701,-
2256.714286,1939.571429,4479.857143,2023-12-07,50.37469307,559.8571429,32.99376999,49.84822203,370.7142857,16.42716972,2023-12-14,2.309714959,-
2334.142857,2015.428571,4653.142857,2023-12-08,50.16271644,574,32.61098937,49.33874523,288,12.33857641,2023-12-15,2.308760987,-
2425.857143,2085,4836.142857,2023-12-09,50.16099016,566.8571429,30.49258434,48.77893226,196.4285714,8.097285201,2023-12-16,2.319492977,-
2433.714286,2084.285714,4877.285714,2023-12-10,49.89894848,572.5714286,30.76450722,48.98214762,192.4285714,7.90678563,2023-12-17,2.340027416,-
2431.142857,2083.714286,4839.428571,2023-12-11,50.23615539,557,29.72025307,48.88173816,194.7142857,8.009166765,2023-12-18,2.322501028,-
2517.571429,2168.428571,5023,2023-12-12,50.12087256,498.7142857,24.70280215,47.39426284,19.71428571,0.7830675821,2023-12-19,2.316424007,-
2577,2205.571429,5109.285714,2023-12-13,50.43757864,428.2857143,19.93218536,46.49616092,-120.1428571,-4.66212096,2023-12-20,2.316536045,-
2627.428571,2252.285714,5270.857143,2023-12-14,49.84822203,370.7142857,16.42716972,45.70048309,-262.4285714,-9.988038278,2023-12-21,2.340225802,-
2622.142857,2273.285714,5314.571429,2023-12-15,49.33874523,288,12.33857641,45.36770406,-281.4285714,-10.73277036,2023-12-22,2.337836989,-
2622.285714,2271.428571,5375.857143,2023-12-16,48.77893226,196.4285714,8.097285201,44.32957659,-380.2857143,-14.50207017,2023-12-23,2.36672956,-
2626.142857,2271.857143,5361.428571,2023-12-17,48.98214762,192.4285714,7.90678563,44.43654765,-393.1428571,-14.97035304,2023-12-24,2.359932088,-
2625.857143,2272,5371.857143,2023-12-18,48.88173816,194.7142857,8.009166765,-,-,-,-,2.364373742,-
2537.285714,2238.142857,5353.571429,2023-12-19,47.39426284,19.71428571,0.7830675821,-,-,-,-,2.391970384,-
2456.857143,2209.857143,5284,2023-12-20,46.49616092,-120.1428571,-4.66212096,-,-,-,-,2.39110479,-
2365,2167.571429,5175,2023-12-21,45.70048309,-262.4285714,-9.988038278,-,-,-,-,2.387464575,-
2340.714286,2147.571429,5159.428571,2023-12-22,45.36770406,-281.4285714,-10.73277036,-,-,-,-,2.402447948,-
2242,2125.142857,5057.571429,2023-12-23,44.32957659,-380.2857143,-14.50207017,-,-,-,-,2.379873622,-
2233,2125,5025.142857,2023-12-24,44.43654765,-393.1428571,-14.97035304,-,-,-,-,2.364773109,-
