7D AVR - infections,7D AVR - number of orders,7D AVR - number of tests,Date,Percentage of infections in the number of tests performed,Difference of infections - week to week,Percentage of infections - week by week,Percentage Of Infections In The Number Of Tests Performed,Difference Of Infections - Week To Week,Percentage Of Infections - Week To Week,Date,The Cuotient Of Performed Tests To Orders,AVR L2:L29
454.8571429,616,4357.571429,2023-04-24,10.43831754,-,-,7.182743058,-186.5714286,-41.01758794,2023-05-01,7.073979592,10.36872004
391.1428571,553.5714286,4239.714286,2023-04-25,9.225689063,-,-,6.355951776,-194.5714286,-49.74433893,2023-05-02,7.65883871,-
351.1428571,522.7142857,4106.714286,2023-04-26,8.550457439,-,-,6.231933761,-169.4285714,-48.25061025,2023-05-03,7.856518174,-
327,495.1428571,4027.571429,2023-04-27,8.11903664,-,-,5.749665717,-185.7142857,-56.79335955,2023-05-04,8.134160415,-
302.8571429,471.2857143,3962.142857,2023-04-28,7.643771408,-,-,5.522431259,-166.5714286,-55,2023-05-05,8.407093059,-
275.5714286,450.7142857,3785.428571,2023-04-29,7.279794701,-,-,5.285795133,-142.1428571,-51.58113012,2023-05-06,8.398732171,-
271.5714286,451,3775,2023-04-30,7.193945128,-,-,5.332647462,-138.2857143,-50.92056812,2023-05-07,8.370288248,-
268.2857143,451.1428571,3735.142857,2023-05-01,7.182743058,-186.5714286,-41.01758794,5.285400023,-137.8571429,-51.38445154,2023-05-08,8.27929069,-
196.5714286,315.1428571,3092.714286,2023-05-02,6.355951776,-194.5714286,-49.74433893,5.223695318,-46.28571429,-23.54651163,2023-05-09,9.813689937,-
181.7142857,286,2915.857143,2023-05-03,6.231933761,-169.4285714,-48.25061025,4.753217297,-44,-24.21383648,2023-05-10,10.1953047,-
141.2857143,200.2857143,2457.285714,2023-05-04,5.749665717,-185.7142857,-56.79335955,4.708359466,8.857142857,6.268958544,2023-05-11,12.26890157,-
136.2857143,207.1428571,2467.857143,2023-05-05,5.522431259,-166.5714286,-55,4.321279818,-5.857142857,-4.29769392,2023-05-12,11.9137931,-
133.4285714,201.4285714,2524.285714,2023-05-06,5.285795133,-142.1428571,-51.58113012,4.115,-15.85714286,-11.88436831,2023-05-13,12.53191489,-
133.2857143,201,2499.428571,2023-05-07,5.332647462,-138.2857143,-50.92056812,4.061349074,-18.28571429,-13.71918542,2023-05-14,12.43496802,-
130.4285714,200.5714286,2467.714286,2023-05-08,5.285400023,-137.8571429,-51.38445154,3.990669844,-18,-13.80065717,2023-05-15,12.3034188,-
150.2857143,279.8571429,2877,2023-05-09,5.223695318,-46.28571429,-23.54651163,4.050409709,-38.71428571,-25.76045627,2023-05-16,10.28024502,-
137.7142857,260.5714286,2897.285714,2023-05-10,4.753217297,-44,-24.21383648,3.912396343,-32.57142857,-23.65145228,2023-05-17,11.1189693,-
150.1428571,305.5714286,3188.857143,2023-05-11,4.708359466,8.857142857,6.268958544,3.970668115,-45.71428571,-30.44719315,2023-05-18,10.43571763,-
130.4285714,275.8571429,3018.285714,2023-05-12,4.321279818,-5.857142857,-4.29769392,3.894335512,-28.28571429,-21.68674699,2023-05-19,10.9414811,-
117.5714286,252.7142857,2857.142857,2023-05-13,4.115,-15.85714286,-11.88436831,3.652385967,-23.42857143,-19.92709599,2023-05-20,11.3058225,-
115,252.8571429,2831.571429,2023-05-14,4.061349074,-18.28571429,-13.71918542,3.632311978,-21.85714286,-19.00621118,2023-05-21,11.19830508,-
112.4285714,253,2817.285714,2023-05-15,3.990669844,-18,-13.80065717,-,-,-,-,11.13551666,-
111.5714286,236.2857143,2754.571429,2023-05-16,4.050409709,-38.71428571,-25.76045627,-,-,-,-,11.65779927,-
105.1428571,236.8571429,2687.428571,2023-05-17,3.912396343,-32.57142857,-23.65145228,-,-,-,-,11.34620024,-
104.4285714,235.4285714,2630,2023-05-18,3.970668115,-45.71428571,-30.44719315,-,-,-,-,11.1711165,-
102.1428571,227.1428571,2622.857143,2023-05-19,3.894335512,-28.28571429,-21.68674699,-,-,-,-,11.54716981,-
94.14285714,228.1428571,2577.571429,2023-05-20,3.652385967,-23.42857143,-19.92709599,-,-,-,-,11.29805886,-
93.14285714,228,2564.285714,2023-05-21,3.632311978,-21.85714286,-19.00621118,-,-,-,-,11.24686717,-
