#REF!,,,,,,,,,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
,,,,,,,,,0.17,0.15,0.15,0.16,0.18,0.20,0.22,0.22,0.20,0.20,0.18,0.16,0.15,0.16,
,,,,,,,,,0.22,0.19,0.19,0.19,0.19,0.26,0.22,0.15,0.22,0.19,0.19,0.19,0.23,0.26,
,,,,,,,,,0.32,0.33,0.33,0.34,0.34,0.38,0.36,0.27,0.15,0.15,0.12,0.12,0.16,0.20,
,,,,,,,,,0.32,0.21,0.07,0.09,0.09,0.11,0.06,0.04,0.04,0.04,0.02,0.02,0.04,0.04,
,,,,,,,,,0.24,0.24,0.27,0.27,0.27,0.37,0.37,0.27,0.34,0.31,0.27,0.27,0.24,0.31,
,,,,,,,,,0.30,0.32,0.19,0.19,0.19,0.22,0.19,0.04,0.02,0.02,0.02,0.02,0.00,0.02,
,,,,,,,,,0.32,0.30,0.24,0.26,0.26,0.31,0.21,0.16,0.15,0.13,0.11,0.11,0.12,0.13,
,,,,,,,,,0.28,0.23,0.23,0.23,0.23,0.23,0.18,0.09,0.05,0.00,0.00,0.00,0.00,0.00,
,,,,,,,,,0.24,0.21,0.19,0.19,0.19,0.21,0.18,0.13,0.10,0.08,0.08,0.08,0.10,0.10,
,,,,,,,,,0.47,0.31,0.27,0.27,0.27,0.31,0.27,0.23,0.18,0.14,0.14,0.14,0.18,0.16,
,,,,,,,,,0.48,0.33,0.27,0.27,0.27,0.27,0.21,0.18,0.12,0.12,0.12,0.12,0.12,0.12,
,,,,,,,,,0.47,0.43,0.39,0.39,0.39,0.41,0.28,0.25,0.28,0.19,0.17,0.17,0.19,0.28,
,,,,,,,,,0.48,0.51,0.47,0.44,0.41,0.44,0.41,0.30,0.21,0.14,0.14,0.14,0.14,0.15,
,,,,,,,,,0.29,0.29,0.23,0.23,0.23,0.28,0.28,0.25,0.15,0.13,0.13,0.13,0.09,0.08,
,,,,,,,,,0.12,0.15,0.15,0.15,0.15,0.15,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
,,,,,,,,,0.70,0.70,0.66,0.64,0.66,0.79,0.60,0.54,0.47,0.49,0.49,0.49,0.51,0.47,
,,,,,,,,,0.18,0.15,0.13,0.12,0.12,0.16,0.19,0.16,0.13,0.13,0.14,0.14,0.13,0.09,
,,,,,,,,,0.12,0.17,0.14,0.15,0.15,0.16,0.14,0.11,0.07,0.08,0.07,0.07,0.07,0.06,
,,,,,,,,,0.32,0.32,0.29,0.29,0.29,0.35,0.38,0.29,0.38,0.35,0.35,0.35,0.35,0.24,
,,,,,,,,,0.26,0.37,0.38,0.38,0.38,0.40,0.37,0.29,0.22,0.13,0.13,0.13,0.11,0.10,
,,,,,,,,,0.16,0.18,0.15,0.15,0.15,0.16,0.13,0.13,0.11,0.13,0.13,0.13,0.14,0.14,
,,,,,,,,,0.16,0.19,0.12,0.12,0.12,0.15,0.13,0.07,0.07,0.08,0.08,0.08,0.07,0.08,
,,,,,,,,,0.54,0.67,0.23,0.23,0.23,0.28,0.30,0.30,0.15,0.12,0.12,0.12,0.19,0.23,
,,,,,,,,,0.27,0.27,0.20,0.20,0.20,0.23,0.19,0.12,0.11,0.12,0.12,0.12,0.13,0.12,
,,,,,,,,,0.10,0.13,0.13,0.13,0.17,0.20,0.23,0.13,0.13,0.13,0.13,0.10,0.07,0.03,
,,,,,,,,,0.65,0.63,0.51,0.51,0.46,0.53,0.44,0.42,0.47,0.41,0.39,0.39,0.39,0.39,
,,,,,,,,,0.40,0.41,0.35,0.36,0.36,0.41,0.38,0.29,0.26,0.21,0.21,0.21,0.21,0.24,
,,,,,,,,,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,,,,,,,,,0.77,0.78,0.76,0.76,0.75,0.85,0.78,0.66,0.52,0.39,0.39,0.39,0.38,0.42,
,,,,,,,,,0.20,0.29,0.30,0.30,0.30,0.32,0.32,0.22,0.17,0.13,0.13,0.13,0.12,0.11,
,,,,,,,,,0.31,0.33,0.32,0.32,0.32,0.38,0.36,0.33,0.26,0.23,0.23,0.23,0.22,0.20,
,,,,,,,,,0.21,0.21,0.22,0.22,0.22,0.26,0.24,0.19,0.19,0.10,0.10,0.10,0.14,0.14,
,,,,,,,,,0.48,0.52,0.48,0.48,0.49,0.51,0.39,0.33,0.22,0.26,0.26,0.25,0.28,0.22,
,,,,,,,,,1.41,1.24,1.33,1.33,1.33,1.46,0.99,0.81,0.77,0.64,0.64,0.64,0.51,0.64,
,,,,,,,,,0.82,0.75,0.53,0.42,0.42,0.50,0.29,0.22,0.35,0.35,0.34,0.34,0.34,0.37,
,,,,,,,,,0.35,0.34,0.30,0.30,0.30,0.55,0.51,0.54,0.49,0.47,0.47,0.47,0.30,0.28,
,,,,,,,,,0.51,0.48,0.26,0.26,0.29,0.35,0.32,0.22,0.16,0.22,0.22,0.19,0.26,0.26,
,,,,,,,,,0.16,0.15,0.13,0.12,0.12,0.13,0.12,0.10,0.09,0.07,0.07,0.07,0.07,0.07,
,,,,,,,,,0.33,0.44,0.48,0.49,0.49,0.58,0.55,0.39,0.27,0.22,0.19,0.19,0.13,0.13,
,,,,,,,,,0.62,0.45,0.43,0.33,0.33,0.43,0.31,0.36,0.36,0.31,0.31,0.31,0.31,0.33,
,,,,,,,,,0.50,0.54,0.45,0.45,0.45,0.52,0.48,0.45,0.30,0.26,0.26,0.27,0.24,0.19,
,,,,,,,,,0.55,0.47,0.38,0.38,0.47,0.51,0.38,0.38,0.34,0.30,0.30,0.21,0.25,0.25,
,,,,,,,,,0.37,0.33,0.51,0.51,0.51,0.61,0.51,0.51,0.42,0.23,0.23,0.23,0.14,0.33,
,,,,,,,,,0.32,0.45,0.45,0.45,0.45,0.51,0.48,0.35,0.19,0.22,0.22,0.22,0.22,0.16,
,,,,,,,,,0.45,0.37,0.30,0.30,0.31,0.39,0.34,0.29,0.25,0.27,0.26,0.25,0.18,0.19,
,,,,,,,,,0.20,0.18,0.20,0.16,0.16,0.20,0.24,0.22,0.24,0.20,0.20,0.20,0.22,0.14,
,,,,,,,,,0.40,0.40,0.38,0.38,0.40,0.47,0.38,0.27,0.20,0.27,0.27,0.25,0.23,0.25,
,,,,,,,,,0.26,0.29,0.26,0.26,0.26,0.31,0.31,0.14,0.10,0.13,0.13,0.13,0.11,0.10,
,,,,,,,,,0.59,0.63,0.67,0.67,0.67,0.79,0.83,0.63,0.55,0.44,0.44,0.44,0.40,0.26,
,,,,,,,,,0.70,0.75,0.62,0.62,0.58,0.70,0.63,0.65,0.47,0.39,0.39,0.39,0.33,0.37,
,,,,,,,,,0.31,0.32,0.25,0.25,0.26,0.31,0.31,0.20,0.13,0.18,0.18,0.17,0.16,0.16,
,,,,,,,,,0.28,0.27,0.23,0.23,0.23,0.27,0.21,0.14,0.10,0.14,0.14,0.14,0.12,0.17,
,,,,,,,,,0.15,0.23,0.23,0.23,0.23,0.28,0.28,0.30,0.20,0.17,0.17,0.17,0.17,0.17,
,,,,,,,,,0.17,0.16,0.15,0.16,0.15,0.15,0.11,0.05,0.03,0.04,0.03,0.03,0.03,0.05,
,,,,,,,,,0.38,0.38,0.33,0.33,0.33,0.41,0.33,0.22,0.19,0.16,0.16,0.16,0.11,0.11,
,,,,,,,,,0.80,0.86,0.79,0.79,0.79,0.86,0.62,0.52,0.31,0.24,0.28,0.28,0.28,0.17,
,,,,,,,,,0.11,0.19,0.25,0.22,0.22,0.28,0.28,0.25,0.17,0.08,0.08,0.08,0.05,0.03,
,,,,,,,,,0.35,0.37,0.31,0.32,0.32,0.32,0.31,0.20,0.20,0.19,0.18,0.18,0.21,0.20,
,,,,,,,,,0.44,0.38,0.40,0.40,0.38,0.47,0.35,0.30,0.30,0.30,0.31,0.31,0.31,0.37,
,,,,,,,,,0.30,0.28,0.33,0.33,0.28,0.30,0.28,0.41,0.44,0.52,0.52,0.52,0.52,0.58,
,,,,,,,,,0.39,0.37,0.35,0.35,0.35,0.44,0.37,0.35,0.32,0.35,0.35,0.35,0.32,0.30,
,,,,,,,,,0.29,0.29,0.21,0.19,0.19,0.21,0.27,0.27,0.21,0.16,0.16,0.16,0.29,0.24,
,,,,,,,,,0.36,0.36,0.43,0.47,0.47,0.58,0.54,0.36,0.29,0.25,0.22,0.22,0.14,0.14,
,,,,,,,,,0.49,0.53,0.48,0.47,0.48,0.55,0.45,0.26,0.19,0.20,0.21,0.20,0.14,0.14,
,,,,,,,,,0.52,0.63,0.56,0.56,0.56,0.76,0.67,0.54,0.41,0.43,0.43,0.46,0.30,0.26,
,,,,,,,,,0.24,0.25,0.23,0.23,0.23,0.31,0.29,0.23,0.14,0.15,0.14,0.14,0.11,0.10,
,,,,,,,,,1.06,1.13,1.02,1.02,1.02,1.08,0.96,0.50,0.29,0.23,0.23,0.27,0.23,0.25,
,,,,,,,,,0.52,0.56,0.52,0.48,0.48,0.59,0.75,0.67,0.75,0.71,0.71,0.71,0.79,0.60,
,,,,,,,,,0.67,0.63,0.52,0.52,0.48,0.63,0.52,0.74,0.67,0.89,0.93,0.93,0.86,0.82,
,,,,,,,,,0.30,0.26,0.17,0.17,0.17,0.23,0.24,0.15,0.11,0.09,0.09,0.09,0.06,0.02,
,,,,,,,,,0.58,0.69,0.72,0.72,0.72,0.83,0.72,0.41,0.27,0.22,0.22,0.22,0.14,0.11,
,,,,,,,,,0.20,0.18,0.14,0.14,0.14,0.15,0.12,0.08,0.09,0.13,0.13,0.13,0.13,0.14,
,,,,,,,,,0.29,0.39,0.31,0.32,0.32,0.35,0.33,0.28,0.22,0.24,0.24,0.25,0.28,0.26,
,,,,,,,,,0.51,0.51,0.55,0.53,0.55,0.62,0.49,0.44,0.44,0.31,0.31,0.29,0.26,0.28,
,,,,,,,,,0.25,0.23,0.20,0.20,0.20,0.22,0.21,0.14,0.12,0.11,0.11,0.11,0.11,0.11,
,,,,,,,,,0.10,0.26,0.24,0.26,0.26,0.27,0.26,0.19,0.03,0.03,0.02,0.02,0.00,0.03,
,,,,,,,,,0.25,0.19,0.22,0.22,0.22,0.22,0.25,0.16,0.13,0.06,0.06,0.06,0.13,0.09,
,,,,,,,,,0.23,0.28,0.18,0.23,0.25,0.38,0.40,0.31,0.28,0.31,0.26,0.24,0.12,0.11,
,,,,,,,,,0.09,0.15,0.13,0.13,0.13,0.13,0.18,0.11,0.07,0.09,0.09,0.09,0.11,0.11,
,,,,,,,,,0.09,0.11,0.09,0.09,0.07,0.11,0.11,0.11,0.07,0.09,0.09,0.09,0.05,0.05,
,,,,,,,,,0.20,0.20,0.10,0.10,0.13,0.13,0.10,0.03,0.03,0.03,0.03,0.00,0.03,0.10,
,,,,,,,,,0.62,0.67,0.71,0.74,0.78,0.84,0.78,0.57,0.39,0.33,0.30,0.37,0.35,0.31,
,,,,,,,,,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.07,
,,,,,,,,,0.15,0.18,0.15,0.15,0.15,0.19,0.19,0.16,0.14,0.14,0.14,0.15,0.13,0.11,
,,,,,,,,,0.60,0.57,0.44,0.44,0.47,0.52,0.52,0.44,0.28,0.31,0.31,0.31,0.26,0.13,
,,,,,,,,,0.21,0.23,0.21,0.21,0.21,0.25,0.27,0.23,0.19,0.21,0.21,0.21,0.23,0.15,
,,,,,,,,,0.55,0.44,0.42,0.42,0.42,0.45,0.41,0.40,0.35,0.25,0.25,0.25,0.29,0.29,
,,,,,,,,,0.13,0.20,0.33,0.33,0.33,0.33,0.33,0.20,0.13,0.00,0.00,0.00,0.00,0.07,
,,,,,,,,,0.35,0.35,0.31,0.28,0.28,0.28,0.31,0.22,0.17,0.11,0.11,0.11,0.13,0.11,
,,,,,,,,,0.57,0.63,0.59,0.57,0.56,0.62,0.49,0.42,0.34,0.27,0.27,0.28,0.36,0.38,
,,,,,,,,,0.49,0.52,0.39,0.38,0.38,0.44,0.32,0.26,0.14,0.12,0.12,0.12,0.13,0.15,
,,,,,,,,,0.49,0.45,0.40,0.40,0.40,0.54,0.45,0.39,0.35,0.37,0.37,0.37,0.30,0.30,
,,,,,,,,,0.16,0.21,0.14,0.14,0.14,0.14,0.09,0.05,0.00,0.07,0.07,0.07,0.14,0.21,
,,,,,,,,,0.61,0.55,0.41,0.46,0.47,0.57,0.41,0.36,0.35,0.29,0.24,0.23,0.17,0.22,
,,,,,,,,,0.47,0.52,0.47,0.49,0.47,0.76,0.70,0.74,0.80,0.72,0.70,0.70,0.64,0.60,
,,,,,,,,,0.52,0.44,0.39,0.39,0.36,0.47,0.49,0.52,0.49,0.44,0.49,0.49,0.39,0.28,
,,,,,,,,,0.37,0.41,0.37,0.37,0.37,0.44,0.32,0.23,0.23,0.19,0.21,0.21,0.16,0.16,
,,,,,,,,,0.64,0.56,0.24,0.21,0.19,0.24,0.21,0.13,0.10,0.15,0.15,0.15,0.13,0.20,
,,,,,,,,,0.28,0.28,0.32,0.32,0.36,0.51,0.45,0.43,0.39,0.28,0.28,0.24,0.24,0.26,
,,,,,,,,,0.27,0.25,0.19,0.19,0.19,0.23,0.23,0.14,0.16,0.18,0.18,0.18,0.14,0.14,
,,,,,,,,,0.53,0.51,0.37,0.37,0.37,0.46,0.31,0.33,0.33,0.33,0.33,0.33,0.33,0.31,
,,,,,,,,,0.96,0.71,0.59,0.61,0.61,0.75,0.59,0.57,0.57,0.61,0.61,0.61,0.55,0.61,
,,,,,,,,,0.27,0.24,0.19,0.16,0.14,0.18,0.17,0.15,0.15,0.14,0.13,0.13,0.14,0.15,
,,,,,,,,,0.44,0.41,0.29,0.30,0.30,0.30,0.26,0.23,0.24,0.29,0.29,0.29,0.30,0.29,
,,,,,,,,,0.34,0.28,0.26,0.28,0.28,0.34,0.35,0.28,0.27,0.32,0.30,0.30,0.34,0.36,
