Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-09-28,Entire Country,Entire Country,0000,0.01,0.40,39.50,2024-09-21,3823.19,0.46,0.46,0.46,0.47,0.46,0.48,0.49,0.49,0.49,0.48,0.47,0.46,0.44,0.42,0.40
2024-09-28,dolnośląskie,Bolesławiecki,0201,0.00,0.51,32.75,2024-09-21,8.98,0.54,0.54,0.54,0.51,0.51,0.60,0.67,0.71,0.71,0.71,0.71,0.71,0.59,0.59,0.51
2024-09-28,dolnośląskie,Dzierżoniowski,0202,0.00,0.48,36.41,2024-09-21,9.99,0.57,0.57,0.57,0.50,0.44,0.44,0.34,0.36,0.36,0.36,0.34,0.33,0.37,0.50,0.48
2024-09-28,dolnośląskie,Głogowski,0203,0.00,0.47,44.52,2024-09-21,8.84,0.35,0.35,0.35,0.34,0.42,0.37,0.39,0.44,0.44,0.44,0.48,0.53,0.53,0.47,0.47
2024-09-28,dolnośląskie,Górowski,0204,0.29,0.04,29.05,2024-09-21,3.46,0.21,0.21,0.21,0.21,0.17,0.21,0.25,0.25,0.25,0.25,0.21,0.12,0.12,0.04,0.04
2024-09-28,dolnośląskie,Jaworski,0205,0.00,0.00,37.10,2024-09-21,4.97,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00
2024-09-28,dolnośląskie,Karkonoski,0206,0.00,0.47,30.12,2024-09-21,6.33,0.47,0.47,0.47,0.47,0.47,0.43,0.43,0.47,0.47,0.47,0.54,0.52,0.52,0.52,0.47
2024-09-28,dolnośląskie,Kamiennogórski,0207,0.00,0.20,37.50,2024-09-21,4.28,0.20,0.20,0.20,0.17,0.10,0.17,0.27,0.27,0.27,0.27,0.27,0.23,0.20,0.13,0.20
2024-09-28,dolnośląskie,Kłodzki,0208,0.00,0.05,36.71,2024-09-21,15.63,0.04,0.04,0.04,0.04,0.06,0.07,0.04,0.04,0.04,0.04,0.06,0.04,0.03,0.05,0.05
2024-09-28,dolnośląskie,Legnicki,0209,0.00,0.10,33.25,2024-09-21,5.51,0.08,0.08,0.08,0.10,0.13,0.15,0.13,0.18,0.18,0.18,0.15,0.18,0.18,0.15,0.10
2024-09-28,dolnośląskie,Lubański,0210,0.00,0.00,32.91,2024-09-21,5.39,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.00,0.00
2024-09-28,dolnośląskie,Lubiński,0211,0.00,0.45,45.48,2024-09-21,10.59,0.67,0.67,0.67,0.66,0.55,0.58,0.55,0.50,0.51,0.51,0.44,0.47,0.42,0.43,0.45
2024-09-28,dolnośląskie,Lwówecki,0212,0.00,0.06,40.94,2024-09-21,4.56,0.06,0.06,0.06,0.06,0.03,0.06,0.09,0.09,0.09,0.09,0.13,0.09,0.06,0.03,0.06
2024-09-28,dolnośląskie,Milicki,0213,0.00,1.08,36.42,2024-09-21,3.68,1.78,1.78,1.78,2.32,2.32,2.01,2.48,2.40,2.40,2.40,2.05,1.90,1.63,1.20,1.08
2024-09-28,dolnośląskie,Oleśnicki,0214,0.00,0.11,54.04,2024-09-21,10.73,0.25,0.25,0.25,0.29,0.29,0.27,0.23,0.17,0.17,0.17,0.15,0.15,0.14,0.11,0.11
2024-09-28,dolnośląskie,Oławski,0215,0.00,0.17,27.54,2024-09-21,4.36,0.33,0.33,0.33,0.20,0.20,0.17,0.15,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.17
2024-09-28,dolnośląskie,Polkowicki,0216,0.16,0.14,28.50,2024-09-21,6.30,0.16,0.16,0.16,0.21,0.14,0.14,0.14,0.09,0.09,0.09,0.05,0.07,0.05,0.07,0.14
2024-09-28,dolnośląskie,Strzeliński,0217,0.00,0.30,36.77,2024-09-21,4.32,0.23,0.23,0.23,0.13,0.16,0.16,0.20,0.23,0.23,0.23,0.33,0.30,0.39,0.30,0.30
2024-09-28,dolnośląskie,Średzki,0218,0.00,0.23,25.66,2024-09-21,5.55,0.57,0.57,0.57,0.46,0.52,0.52,0.36,0.36,0.36,0.36,0.33,0.33,0.31,0.26,0.23
2024-09-28,dolnośląskie,Świdnicki,0219,0.00,0.18,37.98,2024-09-21,15.60,0.14,0.14,0.14,0.16,0.17,0.17,0.20,0.21,0.21,0.21,0.20,0.22,0.24,0.20,0.18
