Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-10-09,Entire Country,Entire Country,0000,0.01,0.24,39.50,2024-10-05,3823.19,0.46,0.44,0.42,0.40,0.40,0.40,0.36,0.33,0.31,0.28,0.26,0.26,0.26,0.25,0.24
2024-10-09,dolnośląskie,Bolesławiecki,0201,0.00,0.22,32.75,2024-10-05,8.98,0.71,0.59,0.59,0.51,0.51,0.51,0.48,0.49,0.51,0.41,0.32,0.32,0.32,0.27,0.22
2024-10-09,dolnośląskie,Dzierżoniowski,0202,0.00,0.34,36.41,2024-10-05,9.99,0.33,0.37,0.50,0.48,0.48,0.48,0.55,0.57,0.55,0.47,0.44,0.44,0.44,0.36,0.34
2024-10-09,dolnośląskie,Głogowski,0203,0.00,0.14,44.52,2024-10-05,8.84,0.53,0.53,0.47,0.47,0.47,0.47,0.32,0.24,0.19,0.24,0.22,0.22,0.22,0.21,0.14
2024-10-09,dolnośląskie,Górowski,0204,0.29,0.00,29.05,2024-10-05,3.46,0.12,0.12,0.04,0.04,0.04,0.04,0.21,0.21,0.16,0.16,0.16,0.16,0.16,0.00,0.00
2024-10-09,dolnośląskie,Jaworski,0205,0.00,0.03,37.10,2024-10-05,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.03,0.03
2024-10-09,dolnośląskie,Karkonoski,0206,0.00,0.36,30.12,2024-10-05,6.33,0.52,0.52,0.52,0.47,0.47,0.47,0.38,0.34,0.27,0.29,0.32,0.32,0.32,0.32,0.36
2024-10-09,dolnośląskie,Kamiennogórski,0207,0.00,0.03,37.50,2024-10-05,4.28,0.23,0.20,0.13,0.20,0.20,0.20,0.20,0.20,0.16,0.13,0.07,0.07,0.07,0.07,0.03
2024-10-09,dolnośląskie,Kłodzki,0208,0.00,0.04,36.71,2024-10-05,15.63,0.04,0.03,0.05,0.05,0.05,0.05,0.02,0.04,0.04,0.02,0.05,0.05,0.05,0.05,0.04
2024-10-09,dolnośląskie,Legnicki,0209,0.00,0.10,33.25,2024-10-05,5.51,0.18,0.18,0.15,0.10,0.10,0.10,0.10,0.08,0.10,0.15,0.13,0.13,0.13,0.13,0.10
