Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-06-16,Entire Country,Entire Country,0000,0.00,0.01,#DIV/0!,2024-06-15,3823.19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2024-06-16,dolnośląskie,Bolesławiecki,0201,0.00,0.00,0.00,2024-06-15,8.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Dzierżoniowski,0202,0.00,0.00,0.00,2024-06-15,9.99,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00
2024-06-16,dolnośląskie,Głogowski,0203,0.00,0.02,0.00,2024-06-15,8.84,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
2024-06-16,dolnośląskie,Górowski,0204,0.00,0.00,0.00,2024-06-15,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Jaworski,0205,0.00,0.00,0.00,2024-06-15,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Karkonoski,0206,0.00,0.00,0.00,2024-06-15,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Kamiennogórski,0207,0.00,0.00,0.00,2024-06-15,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Kłodzki,0208,0.00,0.00,0.00,2024-06-15,15.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Legnicki,0209,0.00,0.00,0.00,2024-06-15,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Lubański,0210,0.00,0.00,0.00,2024-06-15,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Lubiński,0211,0.00,0.03,0.00,2024-06-15,10.59,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.03,0.03
2024-06-16,dolnośląskie,Lwówecki,0212,0.00,0.00,0.00,2024-06-15,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Milicki,0213,0.00,0.00,0.00,2024-06-15,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Oleśnicki,0214,0.00,0.00,0.00,2024-06-15,10.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Oławski,0215,0.00,0.00,0.00,2024-06-15,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Polkowicki,0216,0.00,0.00,0.00,2024-06-15,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Strzeliński,0217,0.00,0.00,0.00,2024-06-15,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Średzki,0218,0.00,0.00,0.00,2024-06-15,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Świdnicki,0219,0.00,0.00,0.00,2024-06-15,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Trzebnicki,0220,0.00,0.00,0.00,2024-06-15,8.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Wałbrzyski,0221,0.00,0.00,0.00,2024-06-15,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Wołowski,0222,0.00,0.00,0.00,2024-06-15,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Wrocławski,0223,0.00,0.02,0.00,2024-06-15,15.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.02
2024-06-16,dolnośląskie,Ząbkowicki,0224,0.00,0.07,0.00,2024-06-15,6.41,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.02,0.02,0.07,0.07
2024-06-16,dolnośląskie,Zgorzelecki,0225,0.00,0.02,0.00,2024-06-15,8.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02
2024-06-16,dolnośląskie,Złotoryjski,0226,0.00,0.00,0.00,2024-06-15,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Jelenia Góra,0261,0.00,0.00,0.00,2024-06-15,7.83,0.00,0.00,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Legnica,0262,0.00,0.00,0.00,2024-06-15,9.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,dolnośląskie,Wrocław,0264,0.00,0.01,0.00,2024-06-15,64.19,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2024-06-16,dolnośląskie,Wałbrzych,0265,0.00,0.00,0.00,2024-06-15,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.00,0.00,2024-06-15,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,kujawsko-pomorskie,Brodnicki,0402,0.00,0.00,0.00,2024-06-15,7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-06-16,kujawsko-pomorskie,Bydgoski,0403,0.00,0.00,0.00,2024-06-15,12.04,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00
2024-06-16,kujawsko-pomorskie,Chełmiński,0404,0.00,0.00,0.00,2024-06-15,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
