Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-11-30,Entire Country,Entire Country,0000,0.02,0.44,38.19,2023-11-25,3823.19,0.25,0.26,0.28,0.28,0.28,0.30,0.32,0.33,0.35,0.36,0.36,0.36,0.39,0.41,0.44
2023-11-30,dolnośląskie,Bolesławiecki,0201,0.00,0.65,31.78,2023-11-25,8.98,0.36,0.40,0.38,0.38,0.38,0.38,0.37,0.46,0.49,0.52,0.52,0.52,0.65,0.65,0.65
2023-11-30,dolnośląskie,Dzierżoniowski,0202,0.00,0.70,35.10,2023-11-25,9.99,0.50,0.47,0.47,0.47,0.47,0.36,0.45,0.40,0.41,0.46,0.46,0.46,0.65,0.67,0.70
2023-11-30,dolnośląskie,Głogowski,0203,0.00,0.60,42.53,2023-11-25,8.84,0.40,0.50,0.50,0.50,0.50,0.64,0.66,0.76,0.77,0.77,0.77,0.77,0.68,0.58,0.60
2023-11-30,dolnośląskie,Górowski,0204,0.00,0.12,28.22,2023-11-25,3.46,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.12,0.17,0.17,0.17,0.17,0.08,0.08,0.12
2023-11-30,dolnośląskie,Jaworski,0205,0.00,0.11,35.61,2023-11-25,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.11,0.11,0.11,0.11,0.20,0.20,0.11
2023-11-30,dolnośląskie,Karkonoski,0206,0.00,0.47,29.29,2023-11-25,6.33,0.16,0.11,0.14,0.14,0.14,0.20,0.16,0.14,0.16,0.23,0.23,0.23,0.16,0.43,0.47
2023-11-30,dolnośląskie,Kamiennogórski,0207,0.00,0.50,36.62,2023-11-25,4.28,0.13,0.13,0.16,0.16,0.16,0.23,0.23,0.33,0.40,0.43,0.43,0.43,0.53,0.63,0.50
2023-11-30,dolnośląskie,Kłodzki,0208,0.00,0.14,35.81,2023-11-25,15.63,0.07,0.07,0.06,0.06,0.06,0.15,0.15,0.14,0.15,0.14,0.15,0.15,0.07,0.11,0.14
2023-11-30,dolnośląskie,Legnicki,0209,0.00,0.03,32.11,2023-11-25,5.51,0.08,0.10,0.13,0.13,0.13,0.13,0.13,0.10,0.08,0.05,0.05,0.05,0.05,0.08,0.03
2023-11-30,dolnośląskie,Lubański,0210,0.00,0.05,31.80,2023-11-25,5.39,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.05,0.05,0.05
2023-11-30,dolnośląskie,Lubiński,0211,0.00,0.47,43.74,2023-11-25,10.59,0.13,0.16,0.19,0.19,0.19,0.20,0.19,0.19,0.22,0.24,0.24,0.27,0.41,0.45,0.47
2023-11-30,dolnośląskie,Lwówecki,0212,0.00,0.22,39.38,2023-11-25,4.56,0.41,0.41,0.34,0.34,0.34,0.34,0.31,0.16,0.22,0.25,0.25,0.25,0.28,0.31,0.22
2023-11-30,dolnośląskie,Milicki,0213,0.00,0.39,35.53,2023-11-25,3.68,0.46,0.35,0.27,0.27,0.27,0.27,0.27,0.39,0.42,0.50,0.50,0.50,0.46,0.46,0.39
2023-11-30,dolnośląskie,Oleśnicki,0214,0.00,0.15,52.76,2023-11-25,10.73,0.12,0.17,0.21,0.21,0.23,0.24,0.25,0.31,0.25,0.25,0.25,0.24,0.16,0.21,0.15
2023-11-30,dolnośląskie,Oławski,0215,0.00,0.33,25.65,2023-11-25,4.36,0.09,0.15,0.15,0.15,0.15,0.17,0.17,0.19,0.24,0.22,0.22,0.22,0.30,0.30,0.33
2023-11-30,dolnośląskie,Polkowicki,0216,0.00,0.30,27.47,2023-11-25,6.30,0.18,0.29,0.29,0.32,0.32,0.38,0.45,0.45,0.36,0.43,0.41,0.41,0.39,0.39,0.30
2023-11-30,dolnośląskie,Strzeliński,0217,0.00,0.43,35.72,2023-11-25,4.32,0.20,0.20,0.10,0.10,0.10,0.10,0.16,0.26,0.33,0.43,0.43,0.43,0.46,0.56,0.43
2023-11-30,dolnośląskie,Średzki,0218,0.00,0.15,25.08,2023-11-25,5.55,0.18,0.15,0.15,0.15,0.15,0.21,0.33,0.33,0.36,0.33,0.33,0.33,0.26,0.10,0.15
2023-11-30,dolnośląskie,Świdnicki,0219,0.00,0.21,36.57,2023-11-25,15.60,0.20,0.18,0.22,0.23,0.23,0.25,0.26,0.26,0.30,0.25,0.24,0.24,0.26,0.24,0.21
2023-11-30,dolnośląskie,Trzebnicki,0220,0.00,0.08,32.68,2023-11-25,8.52,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.08,0.08,0.08,0.08,0.08,0.07,0.08
2023-11-30,dolnośląskie,Wałbrzyski,0221,0.18,0.15,24.38,2023-11-25,5.51,0.15,0.13,0.10,0.10,0.10,0.03,0.00,0.00,0.03,0.05,0.05,0.05,0.08,0.15,0.15
2023-11-30,dolnośląskie,Wołowski,0222,0.00,0.06,35.30,2023-11-25,4.66,0.03,0.03,0.06,0.06,0.06,0.06,0.09,0.06,0.09,0.06,0.06,0.06,0.06,0.06,0.06
2023-11-30,dolnośląskie,Wrocławski,0223,0.00,0.62,33.13,2023-11-25,15.63,0.31,0.33,0.32,0.32,0.32,0.31,0.38,0.34,0.36,0.42,0.42,0.42,0.55,0.52,0.62
2023-11-30,dolnośląskie,Ząbkowicki,0224,0.00,0.78,34.72,2023-11-25,6.41,0.33,0.27,0.22,0.22,0.22,0.29,0.42,0.45,0.58,0.76,0.76,0.76,0.71,0.67,0.78
2023-11-30,dolnośląskie,Zgorzelecki,0225,0.00,0.40,35.62,2023-11-25,8.84,0.16,0.18,0.24,0.24,0.24,0.24,0.24,0.21,0.21,0.19,0.19,0.19,0.29,0.29,0.40
2023-11-30,dolnośląskie,Złotoryjski,0226,0.00,0.10,37.45,2023-11-25,4.30,0.07,0.07,0.13,0.13,0.13,0.16,0.23,0.26,0.26,0.20,0.20,0.20,0.16,0.13,0.10
2023-11-30,dolnośląskie,Jelenia Góra,0261,0.13,0.25,54.47,2023-11-25,7.83,0.22,0.18,0.20,0.20,0.20,0.23,0.13,0.16,0.20,0.20,0.20,0.20,0.18,0.29,0.25
2023-11-30,dolnośląskie,Legnica,0262,0.00,0.17,43.90,2023-11-25,9.84,0.10,0.09,0.07,0.07,0.07,0.04,0.06,0.09,0.10,0.14,0.14,0.14,0.19,0.20,0.17
2023-11-30,dolnośląskie,Wrocław,0264,0.11,0.33,69.85,2023-11-25,64.19,0.28,0.30,0.30,0.30,0.30,0.30,0.29,0.36,0.34,0.32,0.33,0.33,0.35,0.36,0.33
2023-11-30,dolnośląskie,Wałbrzych,0265,0.00,0.10,55.58,2023-11-25,11.00,0.09,0.09,0.09,0.09,0.09,0.09,0.13,0.14,0.13,0.15,0.15,0.15,0.13,0.12,0.10
2023-11-30,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.13,45.79,2023-11-25,5.49,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.05,0.10,0.10,0.10,0.13,0.13,0.13
2023-11-30,kujawsko-pomorskie,Brodnicki,0402,0.00,0.05,32.87,2023-11-25,7.90,0.05,0.05,0.05,0.05,0.05,0.02,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.05
2023-11-30,kujawsko-pomorskie,Bydgoski,0403,0.00,0.83,28.33,2023-11-25,12.04,0.61,0.53,0.51,0.51,0.51,0.44,0.50,0.54,0.75,0.73,0.73,0.73,0.84,0.83,0.83
2023-11-30,kujawsko-pomorskie,Chełmiński,0404,0.00,0.41,37.15,2023-11-25,5.17,0.30,0.41,0.39,0.39,0.39,0.47,0.52,0.52,0.47,0.44,0.44,0.44,0.41,0.44,0.41
2023-11-30,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0.00,1.24,25.36,2023-11-25,4.49,0.44,0.38,0.41,0.41,0.41,0.48,0.73,0.79,0.83,1.05,1.05,1.05,1.21,1.14,1.24
2023-11-30,kujawsko-pomorskie,Grudziądzki,0406,0.00,1.14,21.38,2023-11-25,4.03,0.53,0.53,0.53,0.53,0.53,0.68,0.85,0.78,0.85,0.89,0.89,0.89,0.89,0.96,1.14
2023-11-30,kujawsko-pomorskie,Inowrocławski,0407,0.00,1.07,30.33,2023-11-25,15.85,0.39,0.41,0.42,0.42,0.40,0.59,0.72,0.74,0.74,0.87,0.87,0.87,0.86,0.92,1.07
2023-11-30,kujawsko-pomorskie,Lipnowski,0408,0.00,0.13,28.69,2023-11-25,6.55,0.07,0.07,0.11,0.11,0.11,0.04,0.09,0.09,0.11,0.15,0.15,0.15,0.17,0.13,0.13
2023-11-30,kujawsko-pomorskie,Mogileński,0409,0.22,0.09,37.27,2023-11-25,4.55,0.13,0.09,0.06,0.06,0.06,0.09,0.06,0.06,0.03,0.03,0.03,0.03,0.06,0.09,0.09
2023-11-30,kujawsko-pomorskie,Nakielski,0410,0.00,0.59,39.28,2023-11-25,8.61,0.20,0.23,0.25,0.25,0.25,0.31,0.25,0.31,0.28,0.31,0.31,0.31,0.38,0.51,0.59
2023-11-30,kujawsko-pomorskie,Radziejowski,0411,0.00,1.42,32.74,2023-11-25,4.00,0.28,0.36,0.43,0.43,0.46,0.57,0.71,0.71,0.64,0.67,0.67,0.67,1.03,1.14,1.42
2023-11-30,kujawsko-pomorskie,Rypiński,0412,0.00,0.43,33.16,2023-11-25,4.34,0.16,0.33,0.39,0.43,0.46,0.49,0.49,0.59,0.49,0.39,0.39,0.36,0.43,0.43,0.43
2023-11-30,kujawsko-pomorskie,Sępoleński,0413,0.00,0.42,37.03,2023-11-25,4.08,0.17,0.24,0.28,0.31,0.31,0.38,0.28,0.28,0.24,0.28,0.24,0.24,0.31,0.38,0.42
2023-11-30,kujawsko-pomorskie,Świecki,0414,0.00,0.27,35.52,2023-11-25,9.87,0.19,0.16,0.20,0.20,0.20,0.14,0.22,0.22,0.23,0.17,0.17,0.17,0.26,0.24,0.27
2023-11-30,kujawsko-pomorskie,Toruński,0415,0.09,0.75,20.31,2023-11-25,10.96,0.42,0.35,0.33,0.34,0.34,0.42,0.43,0.37,0.50,0.60,0.59,0.59,0.66,0.67,0.75
2023-11-30,kujawsko-pomorskie,Tucholski,0416,0.00,0.71,33.04,2023-11-25,4.83,0.50,0.38,0.41,0.41,0.44,0.44,0.47,0.44,0.53,0.47,0.47,0.44,0.53,0.53,0.71
2023-11-30,kujawsko-pomorskie,Wąbrzeski,0417,0.00,0.84,32.65,2023-11-25,3.40,0.21,0.33,0.33,0.29,0.29,0.50,0.63,0.71,0.67,0.71,0.71,0.71,0.75,0.80,0.84
2023-11-30,kujawsko-pomorskie,Włocławski,0418,0.00,0.33,25.26,2023-11-25,8.56,0.22,0.20,0.27,0.25,0.25,0.35,0.35,0.37,0.37,0.40,0.40,0.40,0.30,0.28,0.33
2023-11-30,kujawsko-pomorskie,Żniński,0419,0.14,1.06,24.44,2023-11-25,6.99,0.43,0.55,0.63,0.63,0.63,0.67,0.77,0.79,0.77,0.86,0.90,0.90,0.92,0.90,1.06
2023-11-30,kujawsko-pomorskie,Bydgoszcz,0461,0.00,0.49,63.87,2023-11-25,34.41,0.39,0.42,0.43,0.43,0.43,0.48,0.46,0.46,0.46,0.44,0.44,0.44,0.43,0.47,0.49
2023-11-30,kujawsko-pomorskie,Grudziądz,0462,0.00,0.91,50.19,2023-11-25,9.36,0.55,0.62,0.53,0.53,0.53,0.59,0.56,0.48,0.52,0.61,0.61,0.61,0.64,0.81,0.91
2023-11-30,kujawsko-pomorskie,Toruń,0463,0.00,0.74,61.66,2023-11-25,19.86,0.65,0.56,0.44,0.35,0.34,0.34,0.39,0.43,0.51,0.58,0.58,0.58,0.68,0.68,0.74
2023-11-30,kujawsko-pomorskie,Włocławek,0464,0.00,0.40,47.42,2023-11-25,10.86,0.14,0.16,0.13,0.13,0.13,0.15,0.15,0.14,0.22,0.21,0.22,0.22,0.33,0.35,0.40
2023-11-30,lubelskie,Bialski,0601,0.00,1.05,20.03,2023-11-25,11.00,0.61,0.57,0.63,0.66,0.66,0.74,0.82,0.93,0.96,0.98,0.96,0.97,1.13,1.14,1.05
2023-11-30,lubelskie,Biłgorajski,0602,0.00,0.96,21.40,2023-11-25,10.03,0.33,0.50,0.54,0.54,0.54,0.64,0.74,0.79,0.75,0.82,0.84,0.85,0.96,0.95,0.96
2023-11-30,lubelskie,Chełmski,0603,0.00,0.51,17.24,2023-11-25,7.75,0.35,0.35,0.33,0.33,0.33,0.39,0.35,0.35,0.39,0.37,0.39,0.39,0.33,0.39,0.51
2023-11-30,lubelskie,Hrubieszowski,0604,0.00,0.64,26.53,2023-11-25,6.20,0.37,0.55,0.59,0.62,0.62,0.71,0.87,0.91,0.78,0.62,0.62,0.66,0.73,0.69,0.64
2023-11-30,lubelskie,Janowski,0605,0.00,0.69,18.82,2023-11-25,4.51,0.47,0.47,0.53,0.53,0.53,0.69,0.85,0.88,0.94,0.88,0.88,0.88,0.57,0.53,0.69
2023-11-30,lubelskie,Krasnostawski,0606,0.00,0.25,27.31,2023-11-25,6.26,0.11,0.14,0.23,0.23,0.23,0.32,0.32,0.39,0.41,0.30,0.32,0.34,0.30,0.32,0.25
2023-11-30,lubelskie,Kraśnicki,0607,0.00,0.62,25.57,2023-11-25,9.45,0.45,0.45,0.42,0.42,0.44,0.48,0.50,0.48,0.57,0.54,0.54,0.51,0.54,0.59,0.62
2023-11-30,lubelskie,Lubartowski,0608,0.00,0.34,21.10,2023-11-25,8.79,0.58,0.66,0.75,0.76,0.78,0.58,0.57,0.57,0.52,0.55,0.53,0.52,0.42,0.45,0.34
2023-11-30,lubelskie,Lubelski,0609,0.00,0.64,19.42,2023-11-25,15.65,0.53,0.58,0.71,0.70,0.71,0.60,0.66,0.69,0.65,0.58,0.57,0.59,0.65,0.62,0.64
2023-11-30,lubelskie,Łęczyński,0610,0.00,0.37,21.98,2023-11-25,5.72,0.12,0.12,0.15,0.15,0.15,0.30,0.25,0.32,0.37,0.47,0.47,0.47,0.32,0.42,0.37
2023-11-30,lubelskie,Łukowski,0611,0.00,0.59,18.44,2023-11-25,10.62,0.55,0.54,0.54,0.55,0.55,0.55,0.51,0.56,0.60,0.63,0.62,0.62,0.58,0.62,0.59
2023-11-30,lubelskie,Opolski,0612,0.00,0.39,28.27,2023-11-25,5.87,0.36,0.39,0.41,0.41,0.41,0.36,0.32,0.24,0.19,0.19,0.19,0.19,0.22,0.32,0.39
