Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-05-05,Entire Country,Entire Country,0000,0.01,0.04,38.10,2023-04-29,3823.19,0.14,0.12,0.12,0.12,0.10,0.09,0.09,0.08,0.07,0.07,0.07,0.05,0.05,0.04,0.04
2023-05-05,dolnośląskie,Bolesławiecki,0201,0.00,0.05,31.78,2023-04-29,8.98,0.11,0.06,0.06,0.06,0.00,0.00,0.00,0.02,0.02,0.02,0.03,0.03,0.05,0.05,0.05
2023-05-05,dolnośląskie,Dzierżoniowski,0202,0.00,0.01,35.06,2023-04-29,9.99,0.06,0.06,0.06,0.06,0.04,0.04,0.09,0.07,0.07,0.07,0.07,0.06,0.04,0.00,0.01
2023-05-05,dolnośląskie,Głogowski,0203,0.00,0.05,42.51,2023-04-29,8.84,0.08,0.08,0.08,0.13,0.10,0.10,0.05,0.05,0.08,0.08,0.03,0.03,0.05,0.05,0.05
2023-05-05,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-04-29,3.46,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-05-05,dolnośląskie,Jaworski,0205,0.00,0.00,35.58,2023-04-29,4.97,0.03,0.03,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
2023-05-05,dolnośląskie,Karkonoski,0206,0.00,0.02,29.22,2023-04-29,6.33,0.02,0.02,0.05,0.05,0.07,0.07,0.09,0.09,0.07,0.05,0.05,0.02,0.05,0.02,0.02
2023-05-05,dolnośląskie,Kamiennogórski,0207,0.00,0.00,36.62,2023-04-29,4.28,0.16,0.16,0.16,0.16,0.10,0.10,0.07,0.07,0.03,0.03,0.03,0.03,0.00,0.00,0.00
2023-05-05,dolnośląskie,Kłodzki,0208,0.00,0.01,35.80,2023-04-29,15.63,0.05,0.04,0.04,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.00,0.00,0.01
2023-05-05,dolnośląskie,Legnicki,0209,0.00,0.03,32.11,2023-04-29,5.51,0.08,0.08,0.05,0.05,0.05,0.05,0.05,0.10,0.08,0.08,0.08,0.08,0.10,0.08,0.03
2023-05-05,dolnośląskie,Lubański,0210,0.00,0.00,31.74,2023-04-29,5.39,0.10,0.10,0.10,0.10,0.10,0.10,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.00
2023-05-05,dolnośląskie,Lubiński,0211,0.09,0.04,43.70,2023-04-29,10.59,0.09,0.08,0.08,0.08,0.05,0.08,0.07,0.09,0.09,0.09,0.09,0.09,0.05,0.04,0.04
2023-05-05,dolnośląskie,Lwówecki,0212,0.00,0.00,39.36,2023-04-29,4.56,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.00
2023-05-05,dolnośląskie,Milicki,0213,0.00,0.00,35.47,2023-04-29,3.68,0.15,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.00,0.00,0.00,0.00
2023-05-05,dolnośląskie,Oleśnicki,0214,0.00,0.03,52.73,2023-04-29,10.73,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
2023-05-05,dolnośląskie,Oławski,0215,0.00,0.04,25.62,2023-04-29,4.36,0.11,0.11,0.11,0.11,0.09,0.06,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04
