Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-03-23,Entire Country,Entire Country,0000,0.05,0.65,38.02,2023-03-18,3823.19,0.73,0.74,0.76,0.76,0.74,0.75,0.76,0.77,0.76,0.74,0.76,0.75,0.72,0.68,0.65
2023-03-23,dolnośląskie,Bolesławiecki,0201,0.00,0.84,31.76,2023-03-18,8.98,0.33,0.44,0.54,0.55,0.51,0.60,0.70,0.76,0.67,0.64,0.65,0.65,0.65,0.78,0.84
2023-03-23,dolnośląskie,Dzierżoniowski,0202,0.00,0.56,35.02,2023-03-18,9.99,0.17,0.19,0.19,0.17,0.17,0.19,0.23,0.60,0.67,0.73,0.74,0.74,0.88,0.85,0.56
2023-03-23,dolnośląskie,Głogowski,0203,0.00,0.48,42.48,2023-03-18,8.84,0.37,0.37,0.39,0.37,0.37,0.40,0.72,0.79,0.80,0.84,0.84,0.92,0.80,0.53,0.48
2023-03-23,dolnośląskie,Górowski,0204,0.00,0.12,28.22,2023-03-18,3.46,0.25,0.21,0.12,0.17,0.12,0.29,0.37,0.37,0.33,0.33,0.33,0.33,0.17,0.12,0.12
2023-03-23,dolnośląskie,Jaworski,0205,0.00,0.14,35.56,2023-03-18,4.97,0.09,0.09,0.14,0.14,0.17,0.23,0.26,0.26,0.26,0.20,0.26,0.23,0.17,0.11,0.14
2023-03-23,dolnośląskie,Karkonoski,0206,0.00,0.32,29.18,2023-03-18,6.33,0.27,0.29,0.34,0.34,0.34,0.32,0.29,0.23,0.20,0.25,0.25,0.25,0.29,0.27,0.32
2023-03-23,dolnośląskie,Kamiennogórski,0207,0.00,0.43,36.60,2023-03-18,4.28,0.26,0.26,0.26,0.26,0.26,0.20,0.43,0.53,0.53,0.60,0.60,0.60,0.70,0.40,0.43
2023-03-23,dolnośląskie,Kłodzki,0208,0.00,0.15,35.78,2023-03-18,15.63,0.18,0.19,0.25,0.26,0.24,0.23,0.30,0.35,0.34,0.27,0.27,0.27,0.31,0.20,0.15
2023-03-23,dolnośląskie,Legnicki,0209,0.18,0.39,32.09,2023-03-18,5.51,0.10,0.15,0.13,0.10,0.08,0.05,0.13,0.18,0.15,0.18,0.21,0.28,0.36,0.33,0.39
2023-03-23,dolnośląskie,Lubański,0210,0.00,0.34,31.72,2023-03-18,5.39,0.71,0.74,0.61,0.61,0.61,0.76,0.66,0.58,0.58,0.61,0.61,0.61,0.31,0.24,0.34
2023-03-23,dolnośląskie,Lubiński,0211,0.00,0.57,43.66,2023-03-18,10.59,0.59,0.61,0.56,0.58,0.56,0.62,0.62,0.51,0.50,0.55,0.58,0.57,0.51,0.51,0.57
2023-03-23,dolnośląskie,Lwówecki,0212,0.00,0.31,39.35,2023-03-18,4.56,0.47,0.38,0.41,0.41,0.41,0.41,0.50,0.47,0.47,0.44,0.44,0.44,0.28,0.25,0.31
2023-03-23,dolnośląskie,Milicki,0213,0.00,0.54,35.44,2023-03-18,3.68,0.35,0.31,0.46,0.46,0.46,0.39,0.39,0.39,0.54,0.46,0.46,0.46,0.42,0.54,0.54
2023-03-23,dolnośląskie,Oleśnicki,0214,0.00,0.19,52.70,2023-03-18,10.73,0.24,0.23,0.27,0.27,0.25,0.20,0.20,0.23,0.27,0.25,0.27,0.27,0.23,0.16,0.19
2023-03-23,dolnośląskie,Oławski,0215,0.00,0.19,25.56,2023-03-18,4.36,0.30,0.24,0.37,0.35,0.35,0.35,0.35,0.39,0.41,0.28,0.30,0.28,0.24,0.26,0.19
2023-03-23,dolnośląskie,Polkowicki,0216,0.16,0.41,27.45,2023-03-18,6.30,0.25,0.27,0.25,0.25,0.25,0.27,0.23,0.29,0.23,0.25,0.25,0.25,0.29,0.43,0.41
2023-03-23,dolnośląskie,Strzeliński,0217,0.00,0.56,35.68,2023-03-18,4.32,0.33,0.36,0.43,0.49,0.43,0.33,0.36,0.33,0.23,0.20,0.20,0.20,0.46,0.39,0.56
2023-03-23,dolnośląskie,Średzki,0218,0.00,0.33,25.07,2023-03-18,5.55,0.41,0.46,0.44,0.44,0.44,0.57,0.52,0.52,0.44,0.36,0.36,0.39,0.28,0.31,0.33
2023-03-23,dolnośląskie,Świdnicki,0219,0.00,0.48,36.52,2023-03-18,15.60,0.33,0.28,0.32,0.32,0.32,0.43,0.47,0.48,0.61,0.64,0.64,0.63,0.49,0.48,0.48
2023-03-23,dolnośląskie,Trzebnicki,0220,0.00,0.32,32.65,2023-03-18,8.52,0.15,0.08,0.10,0.10,0.08,0.13,0.13,0.15,0.15,0.20,0.22,0.24,0.20,0.22,0.32
2023-03-23,dolnośląskie,Wałbrzyski,0221,0.18,0.28,24.36,2023-03-18,5.51,0.36,0.39,0.41,0.41,0.44,0.39,0.39,0.39,0.41,0.36,0.36,0.33,0.31,0.23,0.28
2023-03-23,dolnośląskie,Wołowski,0222,0.00,0.27,35.15,2023-03-18,4.66,0.18,0.15,0.12,0.12,0.12,0.09,0.03,0.06,0.09,0.18,0.18,0.18,0.24,0.24,0.27
