Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-10-02,Entire Country,Entire Country,0000,0.00,0.33,39.50,2024-09-28,3823.19,0.46,0.48,0.49,0.49,0.49,0.48,0.47,0.46,0.44,0.42,0.40,0.40,0.40,0.36,0.33
2024-10-02,dolnośląskie,Bolesławiecki,0201,0.00,0.49,32.75,2024-09-28,8.98,0.51,0.60,0.67,0.71,0.71,0.71,0.71,0.71,0.59,0.59,0.51,0.51,0.51,0.48,0.49
2024-10-02,dolnośląskie,Dzierżoniowski,0202,0.00,0.57,36.41,2024-09-28,9.99,0.44,0.44,0.34,0.36,0.36,0.36,0.34,0.33,0.37,0.50,0.48,0.48,0.48,0.55,0.57
2024-10-02,dolnośląskie,Głogowski,0203,0.00,0.24,44.52,2024-09-28,8.84,0.42,0.37,0.39,0.44,0.44,0.44,0.48,0.53,0.53,0.47,0.47,0.47,0.47,0.32,0.24
2024-10-02,dolnośląskie,Górowski,0204,0.29,0.21,29.05,2024-09-28,3.46,0.17,0.21,0.25,0.25,0.25,0.25,0.21,0.12,0.12,0.04,0.04,0.04,0.04,0.21,0.21
2024-10-02,dolnośląskie,Jaworski,0205,0.00,0.06,37.10,2024-09-28,4.97,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06
2024-10-02,dolnośląskie,Karkonoski,0206,0.00,0.34,30.12,2024-09-28,6.33,0.47,0.43,0.43,0.47,0.47,0.47,0.54,0.52,0.52,0.52,0.47,0.47,0.47,0.38,0.34
2024-10-02,dolnośląskie,Kamiennogórski,0207,0.00,0.20,37.50,2024-09-28,4.28,0.10,0.17,0.27,0.27,0.27,0.27,0.27,0.23,0.20,0.13,0.20,0.20,0.20,0.20,0.20
2024-10-02,dolnośląskie,Kłodzki,0208,0.00,0.04,36.71,2024-09-28,15.63,0.06,0.07,0.04,0.04,0.04,0.04,0.06,0.04,0.03,0.05,0.05,0.05,0.05,0.02,0.04
2024-10-02,dolnośląskie,Legnicki,0209,0.00,0.08,33.25,2024-09-28,5.51,0.13,0.15,0.13,0.18,0.18,0.18,0.15,0.18,0.18,0.15,0.10,0.10,0.10,0.10,0.08
2024-10-02,dolnośląskie,Lubański,0210,0.00,0.05,32.91,2024-09-28,5.39,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.05
2024-10-02,dolnośląskie,Lubiński,0211,0.00,0.49,45.48,2024-09-28,10.59,0.55,0.58,0.55,0.50,0.51,0.51,0.44,0.47,0.42,0.43,0.45,0.43,0.43,0.55,0.49
2024-10-02,dolnośląskie,Lwówecki,0212,0.00,0.09,40.94,2024-09-28,4.56,0.03,0.06,0.09,0.09,0.09,0.09,0.13,0.09,0.06,0.03,0.06,0.06,0.06,0.06,0.09
2024-10-02,dolnośląskie,Milicki,0213,0.00,0.66,36.42,2024-09-28,3.68,2.32,2.01,2.48,2.40,2.40,2.40,2.05,1.90,1.63,1.20,1.08,1.08,1.08,0.85,0.66
2024-10-02,dolnośląskie,Oleśnicki,0214,0.00,0.12,54.04,2024-09-28,10.73,0.29,0.27,0.23,0.17,0.17,0.17,0.15,0.15,0.14,0.11,0.11,0.11,0.11,0.15,0.12
2024-10-02,dolnośląskie,Oławski,0215,0.00,0.17,27.54,2024-09-28,4.36,0.20,0.17,0.15,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.17,0.17,0.17,0.20,0.17
2024-10-02,dolnośląskie,Polkowicki,0216,0.16,0.18,28.50,2024-09-28,6.30,0.14,0.14,0.14,0.09,0.09,0.09,0.05,0.07,0.05,0.07,0.14,0.14,0.14,0.14,0.18
2024-10-02,dolnośląskie,Strzeliński,0217,0.00,0.16,36.77,2024-09-28,4.32,0.16,0.16,0.20,0.23,0.23,0.23,0.33,0.30,0.39,0.30,0.30,0.30,0.30,0.20,0.16
