Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-12-20,Entire Country,Entire Country,0000,0.06,0.64,38.52,2023-12-16,3823.19,0.56,0.59,0.61,0.63,0.63,0.63,0.66,0.67,0.68,0.68,0.68,0.68,0.68,0.66,0.64
2023-12-20,dolnośląskie,Bolesławiecki,0201,0.00,0.94,31.83,2023-12-16,8.98,0.62,0.73,0.84,0.94,0.94,0.94,1.13,1.28,1.27,1.22,1.21,1.21,1.21,1.02,0.94
2023-12-20,dolnośląskie,Dzierżoniowski,0202,0.20,0.71,35.30,2023-12-16,9.99,0.77,0.83,0.97,1.18,1.18,1.18,1.14,1.14,1.15,1.05,0.85,0.85,0.85,0.78,0.71
2023-12-20,dolnośląskie,Głogowski,0203,0.00,0.90,42.93,2023-12-16,8.84,0.84,1.01,1.05,1.08,1.08,1.04,1.01,1.17,0.97,0.93,0.98,0.98,0.98,1.00,0.90
2023-12-20,dolnośląskie,Górowski,0204,0.00,0.33,28.46,2023-12-16,3.46,0.12,0.08,0.08,0.08,0.08,0.08,0.16,0.29,0.49,0.49,0.53,0.53,0.53,0.45,0.33
2023-12-20,dolnośląskie,Jaworski,0205,0.00,0.11,35.99,2023-12-16,4.97,0.17,0.26,0.20,0.23,0.23,0.23,0.20,0.29,0.20,0.23,0.23,0.23,0.23,0.17,0.11
2023-12-20,dolnośląskie,Karkonoski,0206,0.16,0.63,29.47,2023-12-16,6.33,0.18,0.18,0.23,0.29,0.29,0.29,0.36,0.34,0.32,0.32,0.38,0.38,0.38,0.45,0.63
2023-12-20,dolnośląskie,Kamiennogórski,0207,0.00,0.47,37.05,2023-12-16,4.28,0.33,0.36,0.40,0.40,0.40,0.40,0.33,0.40,0.46,0.40,0.30,0.30,0.30,0.37,0.47
2023-12-20,dolnośląskie,Kłodzki,0208,0.00,0.38,36.00,2023-12-16,15.63,0.27,0.24,0.26,0.32,0.32,0.32,0.29,0.23,0.37,0.46,0.41,0.42,0.41,0.41,0.38
2023-12-20,dolnośląskie,Legnicki,0209,0.00,0.13,32.25,2023-12-16,5.51,0.10,0.13,0.18,0.13,0.13,0.13,0.10,0.10,0.10,0.05,0.13,0.13,0.13,0.13,0.13
2023-12-20,dolnośląskie,Lubański,0210,0.00,0.08,31.88,2023-12-16,5.39,0.00,0.00,0.00,0.03,0.03,0.03,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.08,0.08
2023-12-20,dolnośląskie,Lubiński,0211,0.00,0.57,44.06,2023-12-16,10.59,0.59,0.88,0.92,0.92,1.00,0.97,1.05,1.09,0.81,0.77,0.77,0.70,0.69,0.55,0.57
2023-12-20,dolnośląskie,Lwówecki,0212,0.00,0.47,39.94,2023-12-16,4.56,0.31,0.31,0.34,0.31,0.31,0.31,0.31,0.22,0.22,0.19,0.38,0.38,0.38,0.34,0.47
2023-12-20,dolnośląskie,Milicki,0213,0.00,1.08,35.53,2023-12-16,3.68,0.46,0.46,0.58,0.66,0.66,0.66,0.93,1.04,1.12,1.08,1.04,1.04,1.04,1.28,1.08
2023-12-20,dolnośląskie,Oleśnicki,0214,0.09,0.45,53.30,2023-12-16,10.73,0.12,0.13,0.08,0.09,0.09,0.09,0.15,0.13,0.29,0.37,0.39,0.39,0.39,0.40,0.45
2023-12-20,dolnośląskie,Oławski,0215,0.00,0.39,26.04,2023-12-16,4.36,0.26,0.20,0.24,0.24,0.24,0.24,0.32,0.39,0.46,0.46,0.52,0.52,0.52,0.41,0.39
2023-12-20,dolnośląskie,Polkowicki,0216,0.00,0.34,27.77,2023-12-16,6.30,0.48,0.68,0.68,0.68,0.68,0.63,0.77,0.70,0.54,0.50,0.52,0.52,0.52,0.38,0.34
2023-12-20,dolnośląskie,Strzeliński,0217,0.23,0.79,36.06,2023-12-16,4.32,0.36,0.33,0.26,0.16,0.13,0.13,0.10,0.13,0.26,0.33,0.46,0.46,0.46,0.72,0.79
2023-12-20,dolnośląskie,Średzki,0218,0.18,0.44,25.30,2023-12-16,5.55,0.13,0.10,0.15,0.13,0.13,0.13,0.15,0.23,0.26,0.36,0.44,0.44,0.44,0.41,0.44
2023-12-20,dolnośląskie,Świdnicki,0219,0.00,0.47,36.92,2023-12-16,15.60,0.24,0.25,0.32,0.32,0.32,0.32,0.35,0.43,0.49,0.47,0.53,0.54,0.54,0.55,0.47
2023-12-20,dolnośląskie,Trzebnicki,0220,0.00,0.28,32.76,2023-12-16,8.52,0.15,0.20,0.20,0.25,0.25,0.25,0.20,0.24,0.15,0.15,0.30,0.30,0.30,0.32,0.28
2023-12-20,dolnośląskie,Wałbrzyski,0221,0.00,0.41,24.39,2023-12-16,5.51,0.21,0.31,0.31,0.41,0.41,0.41,0.41,0.46,0.46,0.46,0.41,0.41,0.41,0.49,0.41
2023-12-20,dolnośląskie,Wołowski,0222,0.00,0.12,35.48,2023-12-16,4.66,0.06,0.06,0.09,0.06,0.06,0.06,0.03,0.03,0.03,0.00,0.09,0.12,0.12,0.12,0.12
2023-12-20,dolnośląskie,Wrocławski,0223,0.00,0.53,33.24,2023-12-16,15.63,0.48,0.50,0.56,0.65,0.65,0.65,0.66,0.73,0.67,0.62,0.65,0.64,0.63,0.59,0.53
2023-12-20,dolnośląskie,Ząbkowicki,0224,0.16,0.95,34.84,2023-12-16,6.41,1.13,1.00,0.80,0.73,0.73,0.73,0.55,0.60,0.71,0.80,0.86,0.86,0.86,0.91,0.95
2023-12-20,dolnośląskie,Zgorzelecki,0225,0.00,0.71,35.65,2023-12-16,8.84,0.64,0.58,0.58,0.58,0.58,0.58,0.60,0.52,0.60,0.52,0.52,0.52,0.53,0.60,0.71
2023-12-20,dolnośląskie,Złotoryjski,0226,0.00,0.59,37.63,2023-12-16,4.30,0.23,0.36,0.43,0.56,0.56,0.53,0.66,0.83,0.76,0.66,0.76,0.76,0.76,0.73,0.59
2023-12-20,dolnośląskie,Jelenia Góra,0261,0.26,0.51,55.75,2023-12-16,7.83,0.34,0.47,0.49,0.43,0.43,0.43,0.38,0.38,0.43,0.40,0.36,0.36,0.36,0.40,0.51
2023-12-20,dolnośląskie,Legnica,0262,0.00,0.09,44.31,2023-12-16,9.84,0.13,0.16,0.19,0.20,0.21,0.20,0.21,0.20,0.14,0.14,0.11,0.11,0.11,0.11,0.09
2023-12-20,dolnośląskie,Wrocław,0264,0.03,0.53,70.79,2023-12-16,64.19,0.44,0.47,0.52,0.55,0.56,0.56,0.58,0.66,0.66,0.65,0.64,0.64,0.64,0.60,0.53
2023-12-20,dolnośląskie,Wałbrzych,0265,0.09,0.19,55.71,2023-12-16,11.00,0.10,0.13,0.12,0.10,0.10,0.10,0.12,0.12,0.13,0.15,0.14,0.18,0.18,0.21,0.19
2023-12-20,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.10,46.04,2023-12-16,5.49,0.05,0.08,0.10,0.13,0.13,0.13,0.15,0.15,0.15,0.10,0.08,0.08,0.08,0.13,0.10
2023-12-20,kujawsko-pomorskie,Brodnicki,0402,0.13,0.34,33.18,2023-12-16,7.90,0.16,0.24,0.24,0.24,0.27,0.27,0.34,0.33,0.31,0.34,0.38,0.34,0.34,0.34,0.34
2023-12-20,kujawsko-pomorskie,Bydgoski,0403,0.08,0.92,28.78,2023-12-16,12.04,0.74,0.86,0.90,0.92,0.92,0.92,0.98,1.05,0.92,0.90,0.98,0.98,0.98,1.06,0.92
2023-12-20,kujawsko-pomorskie,Chełmiński,0404,0.00,0.63,37.27,2023-12-16,5.17,0.61,0.74,0.74,0.66,0.66,0.66,0.61,0.88,0.88,0.97,0.99,0.99,0.99,0.96,0.63
2023-12-20,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0.00,1.08,25.47,2023-12-16,4.49,1.40,1.27,1.33,1.17,1.17,1.17,1.17,1.11,1.24,1.05,1.27,1.27,1.27,1.08,1.08
2023-12-20,kujawsko-pomorskie,Grudziądzki,0406,0.00,1.56,21.38,2023-12-16,4.03,1.49,1.46,1.60,1.56,1.53,1.56,2.03,2.03,2.10,1.99,2.06,2.06,2.10,1.71,1.56
2023-12-20,kujawsko-pomorskie,Inowrocławski,0407,0.00,1.28,30.80,2023-12-16,15.85,2.13,2.23,2.10,1.90,1.88,1.88,1.94,1.96,1.95,1.95,1.89,1.90,1.91,1.61,1.28
2023-12-20,kujawsko-pomorskie,Lipnowski,0408,0.15,0.56,28.73,2023-12-16,6.55,0.26,0.46,0.61,0.54,0.54,0.59,0.67,0.78,0.67,0.61,0.59,0.61,0.57,0.61,0.56
2023-12-20,kujawsko-pomorskie,Mogileński,0409,0.00,0.22,37.58,2023-12-16,4.55,0.25,0.35,0.35,0.41,0.41,0.41,0.35,0.35,0.31,0.35,0.22,0.22,0.22,0.25,0.22
2023-12-20,kujawsko-pomorskie,Nakielski,0410,0.12,1.21,39.41,2023-12-16,8.61,1.13,1.42,1.39,1.42,1.49,1.51,1.47,1.44,1.14,1.42,1.51,1.44,1.42,1.34,1.21
2023-12-20,kujawsko-pomorskie,Radziejowski,0411,0.00,2.03,32.87,2023-12-16,4.00,1.78,1.56,1.67,1.67,1.56,1.56,1.70,1.31,1.67,1.78,1.95,2.03,2.03,1.99,2.03
2023-12-20,kujawsko-pomorskie,Rypiński,0412,0.23,0.82,33.31,2023-12-16,4.34,0.36,0.33,0.56,0.85,0.89,0.85,0.95,1.02,1.22,0.99,0.82,0.79,0.92,0.85,0.82
2023-12-20,kujawsko-pomorskie,Sępoleński,0413,0.00,0.80,37.60,2023-12-16,4.08,0.73,0.84,0.84,0.80,0.80,0.80,0.98,0.94,0.98,1.22,1.15,1.15,1.15,1.01,0.80
2023-12-20,kujawsko-pomorskie,Świecki,0414,0.10,0.64,35.64,2023-12-16,9.87,0.26,0.23,0.23,0.30,0.30,0.30,0.36,0.38,0.45,0.43,0.61,0.61,0.61,0.64,0.64
2023-12-20,kujawsko-pomorskie,Toruński,0415,0.09,1.01,20.39,2023-12-16,10.96,1.00,1.09,1.01,0.98,0.98,1.00,1.05,1.09,1.08,1.12,1.19,1.19,1.18,1.09,1.01
2023-12-20,kujawsko-pomorskie,Tucholski,0416,0.21,0.59,33.23,2023-12-16,4.83,0.92,0.83,0.89,0.86,0.89,0.89,0.71,0.71,0.68,0.65,0.53,0.50,0.56,0.47,0.59
2023-12-20,kujawsko-pomorskie,Wąbrzeski,0417,0.00,1.34,32.71,2023-12-16,3.40,1.26,1.30,1.55,1.55,1.55,1.55,1.55,1.55,1.63,1.59,1.51,1.51,1.51,1.30,1.34
2023-12-20,kujawsko-pomorskie,Włocławski,0418,0.00,0.70,25.44,2023-12-16,8.56,0.32,0.27,0.33,0.33,0.33,0.33,0.35,0.40,0.60,0.58,0.70,0.70,0.70,0.70,0.70
