Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-01-25,Entire Country,Entire Country,0000,0.03,0.14,39.14,2024-01-20,3823.19,0.25,0.20,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.15,0.14,0.14
2024-01-25,dolnośląskie,Bolesławiecki,0201,0.00,0.11,32.42,2024-01-20,8.98,0.27,0.25,0.20,0.20,0.20,0.16,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.11,0.11
2024-01-25,dolnośląskie,Dzierżoniowski,0202,0.10,0.19,36.06,2024-01-20,9.99,0.19,0.23,0.17,0.17,0.17,0.14,0.16,0.16,0.16,0.26,0.26,0.26,0.21,0.19,0.19
2024-01-25,dolnośląskie,Głogowski,0203,0.00,0.21,43.81,2024-01-20,8.84,0.39,0.36,0.32,0.32,0.32,0.10,0.13,0.11,0.10,0.14,0.14,0.14,0.21,0.18,0.21
2024-01-25,dolnośląskie,Górowski,0204,0.00,0.08,28.46,2024-01-20,3.46,0.21,0.04,0.08,0.08,0.08,0.08,0.12,0.12,0.12,0.17,0.17,0.17,0.12,0.08,0.08
2024-01-25,dolnośląskie,Jaworski,0205,0.00,0.03,36.77,2024-01-20,4.97,0.17,0.14,0.14,0.14,0.14,0.09,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.00,0.03
2024-01-25,dolnośląskie,Karkonoski,0206,0.16,0.11,29.73,2024-01-20,6.33,0.11,0.11,0.11,0.11,0.16,0.14,0.14,0.14,0.20,0.20,0.20,0.16,0.11,0.11,0.11
2024-01-25,dolnośląskie,Kamiennogórski,0207,0.00,0.00,37.29,2024-01-20,4.28,0.13,0.16,0.10,0.10,0.10,0.07,0.10,0.10,0.07,0.07,0.07,0.07,0.03,0.00,0.00
2024-01-25,dolnośląskie,Kłodzki,0208,0.00,0.04,36.38,2024-01-20,15.63,0.10,0.07,0.06,0.06,0.07,0.06,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04
2024-01-25,dolnośląskie,Legnicki,0209,0.00,0.00,32.82,2024-01-20,5.51,0.10,0.08,0.10,0.10,0.10,0.05,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
2024-01-25,dolnośląskie,Lubański,0210,0.00,0.05,32.77,2024-01-20,5.39,0.08,0.08,0.05,0.05,0.05,0.03,0.03,0.05,0.08,0.10,0.10,0.10,0.08,0.08,0.05
2024-01-25,dolnośląskie,Lubiński,0211,0.00,0.09,45.16,2024-01-20,10.59,0.32,0.19,0.12,0.13,0.13,0.11,0.11,0.12,0.12,0.15,0.13,0.15,0.13,0.12,0.09
2024-01-25,dolnośląskie,Lwówecki,0212,0.00,0.06,40.56,2024-01-20,4.56,0.09,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.06
2024-01-25,dolnośląskie,Milicki,0213,0.00,0.12,35.80,2024-01-20,3.68,0.46,0.35,0.31,0.31,0.31,0.23,0.23,0.15,0.19,0.12,0.12,0.12,0.08,0.12,0.12
2024-01-25,dolnośląskie,Oleśnicki,0214,0.00,0.03,53.76,2024-01-20,10.73,0.13,0.12,0.12,0.12,0.12,0.16,0.15,0.08,0.07,0.05,0.05,0.05,0.03,0.03,0.03
2024-01-25,dolnośląskie,Oławski,0215,0.00,0.09,26.74,2024-01-20,4.36,0.06,0.06,0.02,0.02,0.00,0.06,0.07,0.09,0.09,0.11,0.11,0.11,0.13,0.11,0.09
2024-01-25,dolnośląskie,Polkowicki,0216,0.00,0.07,28.17,2024-01-20,6.30,0.05,0.05,0.05,0.05,0.07,0.05,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.07,0.07
2024-01-25,dolnośląskie,Strzeliński,0217,0.00,0.20,36.40,2024-01-20,4.32,0.16,0.13,0.10,0.10,0.10,0.10,0.10,0.10,0.16,0.26,0.26,0.26,0.20,0.20,0.20
2024-01-25,dolnośląskie,Średzki,0218,0.00,0.10,25.50,2024-01-20,5.55,0.15,0.10,0.05,0.05,0.05,0.13,0.15,0.18,0.26,0.26,0.26,0.26,0.15,0.15,0.10
