Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-12-17,Entire Country,Entire Country,0000,0.05,0.68,#DIV/0!,2023-12-16,3823.19,0.48,0.49,0.53,0.56,0.59,0.61,0.63,0.63,0.63,0.66,0.67,0.68,0.68,0.68,0.68
2023-12-17,dolnośląskie,Bolesławiecki,0201,0.00,1.21,0.00,2023-12-16,8.98,0.64,0.64,0.54,0.62,0.73,0.84,0.94,0.94,0.94,1.13,1.28,1.27,1.22,1.21,1.21
2023-12-17,dolnośląskie,Dzierżoniowski,0202,0.20,0.85,0.00,2023-12-16,9.99,0.71,0.71,0.80,0.77,0.83,0.97,1.18,1.18,1.18,1.14,1.14,1.15,1.05,0.85,0.85
2023-12-17,dolnośląskie,Głogowski,0203,0.00,0.98,0.00,2023-12-16,8.84,0.64,0.68,0.76,0.84,1.01,1.05,1.08,1.08,1.04,1.01,1.17,0.97,0.93,0.98,0.98
2023-12-17,dolnośląskie,Górowski,0204,0.00,0.53,0.00,2023-12-16,3.46,0.08,0.08,0.17,0.12,0.08,0.08,0.08,0.08,0.08,0.16,0.29,0.49,0.49,0.53,0.53
2023-12-17,dolnośląskie,Jaworski,0205,0.00,0.23,0.00,2023-12-16,4.97,0.17,0.17,0.20,0.17,0.26,0.20,0.23,0.23,0.23,0.20,0.29,0.20,0.23,0.23,0.23
2023-12-17,dolnośląskie,Karkonoski,0206,0.16,0.38,0.00,2023-12-16,6.33,0.36,0.36,0.38,0.18,0.18,0.23,0.29,0.29,0.29,0.36,0.34,0.32,0.32,0.38,0.38
2023-12-17,dolnośląskie,Kamiennogórski,0207,0.00,0.30,0.00,2023-12-16,4.28,0.50,0.50,0.43,0.33,0.36,0.40,0.40,0.40,0.40,0.33,0.40,0.46,0.40,0.30,0.30
2023-12-17,dolnośląskie,Kłodzki,0208,0.00,0.42,0.00,2023-12-16,15.63,0.13,0.13,0.18,0.27,0.24,0.26,0.32,0.32,0.32,0.29,0.23,0.37,0.46,0.41,0.42
2023-12-17,dolnośląskie,Legnicki,0209,0.00,0.13,0.00,2023-12-16,5.51,0.08,0.08,0.10,0.10,0.13,0.18,0.13,0.13,0.13,0.10,0.10,0.10,0.05,0.13,0.13
2023-12-17,dolnośląskie,Lubański,0210,0.00,0.10,0.00,2023-12-16,5.39,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.10,0.10,0.10,0.10,0.10,0.10
2023-12-17,dolnośląskie,Lubiński,0211,0.00,0.70,0.00,2023-12-16,10.59,0.51,0.53,0.53,0.59,0.88,0.92,0.92,1.00,0.97,1.05,1.09,0.81,0.77,0.77,0.70
2023-12-17,dolnośląskie,Lwówecki,0212,0.00,0.38,0.00,2023-12-16,4.56,0.22,0.22,0.25,0.31,0.31,0.34,0.31,0.31,0.31,0.31,0.22,0.22,0.19,0.38,0.38
2023-12-17,dolnośląskie,Milicki,0213,0.00,1.04,0.00,2023-12-16,3.68,0.31,0.31,0.35,0.46,0.46,0.58,0.66,0.66,0.66,0.93,1.04,1.12,1.08,1.04,1.04
2023-12-17,dolnośląskie,Oleśnicki,0214,0.09,0.39,0.00,2023-12-16,10.73,0.13,0.13,0.15,0.12,0.13,0.08,0.09,0.09,0.09,0.15,0.13,0.29,0.37,0.39,0.39
