Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-04-24,Entire Country,Entire Country,0000,0.03,0.12,38.08,2023-04-22,3823.19,0.23,0.17,0.18,0.17,0.17,0.18,0.17,0.17,0.21,0.18,0.16,0.14,0.12,0.12,0.12
2023-04-24,dolnośląskie,Bolesławiecki,0201,0.00,0.06,31.78,2023-04-22,8.98,0.19,0.16,0.17,0.19,0.16,0.17,0.17,0.17,0.24,0.17,0.14,0.11,0.06,0.06,0.06
2023-04-24,dolnośląskie,Dzierżoniowski,0202,0.00,0.06,35.05,2023-04-22,9.99,0.37,0.33,0.33,0.26,0.26,0.17,0.17,0.14,0.17,0.11,0.09,0.06,0.06,0.06,0.06
2023-04-24,dolnośląskie,Głogowski,0203,0.00,0.13,42.50,2023-04-22,8.84,0.13,0.06,0.08,0.13,0.11,0.11,0.10,0.10,0.13,0.11,0.11,0.08,0.08,0.08,0.13
2023-04-24,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-04-22,3.46,0.04,0.04,0.04,0.08,0.17,0.21,0.17,0.17,0.17,0.17,0.12,0.04,0.00,0.00,0.00
2023-04-24,dolnośląskie,Jaworski,0205,0.00,0.06,35.58,2023-04-22,4.97,0.14,0.11,0.09,0.06,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.03,0.03,0.06,0.06
2023-04-24,dolnośląskie,Karkonoski,0206,0.00,0.05,29.22,2023-04-22,6.33,0.07,0.02,0.07,0.11,0.11,0.14,0.14,0.14,0.14,0.09,0.05,0.02,0.02,0.05,0.05
2023-04-24,dolnośląskie,Kamiennogórski,0207,0.00,0.16,36.62,2023-04-22,4.28,0.07,0.07,0.13,0.10,0.10,0.13,0.13,0.13,0.20,0.16,0.16,0.16,0.16,0.16,0.16
2023-04-24,dolnośląskie,Kłodzki,0208,0.06,0.05,35.79,2023-04-22,15.63,0.03,0.00,0.01,0.02,0.05,0.06,0.06,0.06,0.08,0.08,0.08,0.05,0.04,0.04,0.05
2023-04-24,dolnośląskie,Legnicki,0209,0.18,0.05,32.11,2023-04-22,5.51,0.13,0.10,0.03,0.05,0.03,0.05,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.05,0.05
