Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-11-04,Entire Country,Entire Country,0000,0.01,0.08,39.55,2024-11-02,3823.19,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.10,0.10,0.08,0.08,0.08
2024-11-04,dolnośląskie,Bolesławiecki,0201,0.00,0.05,32.86,2024-11-02,8.98,0.14,0.14,0.16,0.13,0.13,0.13,0.13,0.13,0.08,0.06,0.08,0.06,0.05,0.05,0.05
2024-11-04,dolnośląskie,Dzierżoniowski,0202,0.00,0.01,36.51,2024-11-02,9.99,0.26,0.19,0.16,0.13,0.09,0.09,0.09,0.09,0.10,0.07,0.03,0.03,0.01,0.01,0.01
2024-11-04,dolnośląskie,Głogowski,0203,0.00,0.02,44.60,2024-11-02,8.84,0.08,0.05,0.03,0.05,0.03,0.03,0.03,0.03,0.05,0.05,0.03,0.03,0.02,0.02,0.02
2024-11-04,dolnośląskie,Górowski,0204,0.00,0.04,29.06,2024-11-02,3.46,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04
2024-11-04,dolnośląskie,Jaworski,0205,0.00,0.00,37.11,2024-11-02,4.97,0.09,0.11,0.11,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.00,0.00,0.00
2024-11-04,dolnośląskie,Karkonoski,0206,0.00,0.07,30.12,2024-11-02,6.33,0.45,0.43,0.29,0.34,0.20,0.20,0.20,0.23,0.18,0.14,0.07,0.09,0.09,0.09,0.07
2024-11-04,dolnośląskie,Kamiennogórski,0207,0.00,0.03,37.57,2024-11-02,4.28,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.10,0.10,0.10,0.03,0.03,0.03,0.03
2024-11-04,dolnośląskie,Kłodzki,0208,0.00,0.02,36.74,2024-11-02,15.63,0.05,0.04,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02
2024-11-04,dolnośląskie,Legnicki,0209,0.00,0.08,33.28,2024-11-02,5.51,0.03,0.05,0.08,0.05,0.08,0.08,0.08,0.08,0.08,0.05,0.08,0.08,0.08,0.08,0.08
2024-11-04,dolnośląskie,Lubański,0210,0.00,0.00,33.00,2024-11-02,5.39,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-04,dolnośląskie,Lubiński,0211,0.00,0.07,45.52,2024-11-02,10.59,0.22,0.22,0.20,0.13,0.12,0.12,0.12,0.12,0.07,0.12,0.12,0.09,0.07,0.07,0.07
2024-11-04,dolnośląskie,Lwówecki,0212,0.00,0.06,40.97,2024-11-02,4.56,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.03,0.06,0.06,0.06,0.06,0.06
2024-11-04,dolnośląskie,Milicki,0213,0.00,0.15,36.45,2024-11-02,3.68,0.04,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.12,0.15,0.15,0.15,0.15,0.15,0.15
2024-11-04,dolnośląskie,Oleśnicki,0214,0.00,0.04,54.09,2024-11-02,10.73,0.01,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.04
2024-11-04,dolnośląskie,Oławski,0215,0.00,0.00,27.54,2024-11-02,4.36,0.06,0.04,0.02,0.02,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.00,0.00,0.00,0.00
2024-11-04,dolnośląskie,Polkowicki,0216,0.00,0.02,28.51,2024-11-02,6.30,0.05,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2024-11-04,dolnośląskie,Strzeliński,0217,0.00,0.00,36.83,2024-11-02,4.32,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-04,dolnośląskie,Średzki,0218,0.00,0.03,25.68,2024-11-02,5.55,0.08,0.10,0.10,0.13,0.10,0.10,0.10,0.10,0.05,0.08,0.03,0.03,0.03,0.03,0.03
2024-11-04,dolnośląskie,Świdnicki,0219,0.00,0.03,37.99,2024-11-02,15.60,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.02,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-04,dolnośląskie,Trzebnicki,0220,0.00,0.08,34.15,2024-11-02,8.52,0.05,0.05,0.05,0.03,0.02,0.02,0.02,0.02,0.07,0.08,0.08,0.08,0.08,0.08,0.08
2024-11-04,dolnośląskie,Wałbrzyski,0221,0.00,0.08,25.14,2024-11-02,5.51,0.15,0.13,0.13,0.08,0.08,0.08,0.08,0.08,0.10,0.15,0.15,0.13,0.08,0.08,0.08
2024-11-04,dolnośląskie,Wołowski,0222,0.00,0.03,36.51,2024-11-02,4.66,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-04,dolnośląskie,Wrocławski,0223,0.00,0.08,34.01,2024-11-02,15.63,0.09,0.08,0.12,0.12,0.14,0.14,0.15,0.15,0.18,0.12,0.11,0.11,0.09,0.08,0.08
2024-11-04,dolnośląskie,Ząbkowicki,0224,0.00,0.04,35.43,2024-11-02,6.41,0.05,0.07,0.07,0.09,0.07,0.07,0.07,0.07,0.05,0.07,0.04,0.04,0.04,0.04,0.04
2024-11-04,dolnośląskie,Zgorzelecki,0225,0.00,0.02,36.90,2024-11-02,8.84,0.02,0.00,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
2024-11-04,dolnośląskie,Złotoryjski,0226,0.00,0.00,38.54,2024-11-02,4.30,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00
2024-11-04,dolnośląskie,Jelenia Góra,0261,0.13,0.07,58.16,2024-11-02,7.83,0.18,0.24,0.27,0.22,0.16,0.16,0.16,0.16,0.11,0.09,0.09,0.09,0.07,0.07,0.07
2024-11-04,dolnośląskie,Legnica,0262,0.00,0.01,46.23,2024-11-02,9.84,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
2024-11-04,dolnośląskie,Wrocław,0264,0.00,0.07,73.59,2024-11-02,64.19,0.10,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.09,0.09,0.08,0.08,0.07,0.07,0.07
2024-11-04,dolnośląskie,Wałbrzych,0265,0.00,0.00,56.55,2024-11-02,11.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-04,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.03,46.42,2024-11-02,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03
2024-11-04,kujawsko-pomorskie,Brodnicki,0402,0.00,0.02,34.20,2024-11-02,7.90,0.09,0.09,0.07,0.05,0.02,0.02,0.02,0.02,0.00,0.00,0.02,0.02,0.02,0.02,0.02
2024-11-04,kujawsko-pomorskie,Bydgoski,0403,0.00,0.16,29.45,2024-11-02,12.04,0.13,0.14,0.10,0.08,0.12,0.12,0.12,0.12,0.17,0.22,0.22,0.18,0.16,0.16,0.16
2024-11-04,kujawsko-pomorskie,Chełmiński,0404,0.00,0.03,38.23,2024-11-02,5.17,0.19,0.17,0.17,0.22,0.17,0.17,0.17,0.17,0.11,0.14,0.08,0.08,0.03,0.03,0.03
