Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-11-21,Entire Country,Entire Country,0000,0.01,0.05,40.29,2024-11-16,3823.19,0.06,0.06,0.06,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05
2024-11-21,dolnośląskie,Bolesławiecki,0201,0.11,0.03,33.43,2024-11-16,8.98,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.03,0.03,0.05,0.05,0.05,0.03,0.02,0.03
2024-11-21,dolnośląskie,Dzierżoniowski,0202,0.00,0.00,37.31,2024-11-16,9.99,0.07,0.07,0.09,0.09,0.09,0.06,0.03,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.00
2024-11-21,dolnośląskie,Głogowski,0203,0.00,0.00,45.72,2024-11-16,8.84,0.02,0.03,0.05,0.05,0.05,0.05,0.05,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Górowski,0204,0.00,0.00,29.55,2024-11-16,3.46,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Jaworski,0205,0.00,0.00,37.60,2024-11-16,4.97,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Karkonoski,0206,0.16,0.09,30.24,2024-11-16,6.33,0.14,0.11,0.11,0.11,0.11,0.02,0.07,0.09,0.09,0.11,0.11,0.11,0.14,0.09,0.09
2024-11-21,dolnośląskie,Kamiennogórski,0207,0.00,0.03,38.95,2024-11-16,4.28,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03
2024-11-21,dolnośląskie,Kłodzki,0208,0.00,0.02,37.25,2024-11-16,15.63,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02
2024-11-21,dolnośląskie,Legnicki,0209,0.00,0.03,33.71,2024-11-16,5.51,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.03
2024-11-21,dolnośląskie,Lubański,0210,0.00,0.00,33.94,2024-11-16,5.39,0.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Lubiński,0211,0.00,0.08,46.68,2024-11-16,10.59,0.03,0.05,0.05,0.05,0.05,0.04,0.08,0.07,0.04,0.05,0.05,0.05,0.08,0.05,0.08
2024-11-21,dolnośląskie,Lwówecki,0212,0.00,0.00,41.52,2024-11-16,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00
2024-11-21,dolnośląskie,Milicki,0213,0.00,0.08,37.13,2024-11-16,3.68,0.00,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.00,0.00,0.00,0.00,0.04,0.08
2024-11-21,dolnośląskie,Oleśnicki,0214,0.00,0.05,54.69,2024-11-16,10.73,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.05
2024-11-21,dolnośląskie,Oławski,0215,0.00,0.04,28.41,2024-11-16,4.36,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04
2024-11-21,dolnośląskie,Polkowicki,0216,0.00,0.02,28.96,2024-11-16,6.30,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.02,0.02,0.02
2024-11-21,dolnośląskie,Strzeliński,0217,0.00,0.03,37.40,2024-11-16,4.32,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-21,dolnośląskie,Średzki,0218,0.00,0.03,25.94,2024-11-16,5.55,0.05,0.05,0.05,0.05,0.05,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03
2024-11-21,dolnośląskie,Świdnicki,0219,0.00,0.01,38.54,2024-11-16,15.60,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01
2024-11-21,dolnośląskie,Trzebnicki,0220,0.00,0.00,34.71,2024-11-16,8.52,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00
2024-11-21,dolnośląskie,Wałbrzyski,0221,0.00,0.05,25.73,2024-11-16,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05
2024-11-21,dolnośląskie,Wołowski,0222,0.00,0.00,37.13,2024-11-16,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Wrocławski,0223,0.00,0.02,34.48,2024-11-16,15.63,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02
2024-11-21,dolnośląskie,Ząbkowicki,0224,0.00,0.00,35.88,2024-11-16,6.41,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Zgorzelecki,0225,0.00,0.02,37.54,2024-11-16,8.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02
2024-11-21,dolnośląskie,Złotoryjski,0226,0.00,0.00,39.12,2024-11-16,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Jelenia Góra,0261,0.00,0.02,60.15,2024-11-16,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2024-11-21,dolnośląskie,Legnica,0262,0.00,0.00,47.54,2024-11-16,9.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,dolnośląskie,Wrocław,0264,0.00,0.03,75.57,2024-11-16,64.19,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03
2024-11-21,dolnośląskie,Wałbrzych,0265,0.00,0.01,57.51,2024-11-16,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
2024-11-21,kujawsko-pomorskie,Aleksandrowski,0401,0.00,0.03,46.75,2024-11-16,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03
2024-11-21,kujawsko-pomorskie,Brodnicki,0402,0.00,0.00,35.14,2024-11-16,7.90,0.04,0.04,0.04,0.04,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-21,kujawsko-pomorskie,Bydgoski,0403,0.00,0.04,29.98,2024-11-16,12.04,0.06,0.06,0.08,0.08,0.08,0.06,0.05,0.05,0.05,0.02,0.03,0.03,0.03,0.02,0.04
2024-11-21,kujawsko-pomorskie,Chełmiński,0404,0.00,0.03,38.67,2024-11-16,5.17,0.11,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-21,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0.00,0.09,26.33,2024-11-16,4.49,0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.09,0.09,0.09,0.09,0.09,0.09
2024-11-21,kujawsko-pomorskie,Grudziądzki,0406,0.00,0.11,21.93,2024-11-16,4.03,0.28,0.07,0.07,0.07,0.07,0.04,0.11,0.07,0.11,0.11,0.11,0.11,0.11,0.04,0.11
2024-11-21,kujawsko-pomorskie,Inowrocławski,0407,0.00,0.11,32.67,2024-11-16,15.85,0.21,0.24,0.27,0.27,0.27,0.19,0.16,0.16,0.11,0.10,0.10,0.10,0.13,0.13,0.11
2024-11-21,kujawsko-pomorskie,Lipnowski,0408,0.00,0.04,29.96,2024-11-16,6.55,0.11,0.11,0.11,0.13,0.15,0.11,0.17,0.13,0.13,0.15,0.13,0.11,0.11,0.04,0.04
2024-11-21,kujawsko-pomorskie,Mogileński,0409,0.00,0.03,38.46,2024-11-16,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
2024-11-21,kujawsko-pomorskie,Nakielski,0410,0.00,0.00,40.62,2024-11-16,8.61,0.12,0.10,0.12,0.10,0.10,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.00,0.00
2024-11-21,kujawsko-pomorskie,Radziejowski,0411,0.00,0.14,34.51,2024-11-16,4.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.14,0.14
2024-11-21,kujawsko-pomorskie,Rypiński,0412,0.00,0.07,34.62,2024-11-16,4.34,0.07,0.07,0.07,0.07,0.07,0.03,0.03,0.10,0.10,0.13,0.13,0.13,0.13,0.13,0.07
2024-11-21,kujawsko-pomorskie,Sępoleński,0413,0.24,0.07,38.65,2024-11-16,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.07,0.07
2024-11-21,kujawsko-pomorskie,Świecki,0414,0.00,0.10,36.74,2024-11-16,9.87,0.04,0.04,0.04,0.04,0.04,0.04,0.09,0.07,0.06,0.07,0.07,0.07,0.11,0.09,0.10
2024-11-21,kujawsko-pomorskie,Toruński,0415,0.00,0.05,21.11,2024-11-16,10.96,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.05,0.05,0.05
2024-11-21,kujawsko-pomorskie,Tucholski,0416,0.00,0.09,33.50,2024-11-16,4.83,0.24,0.18,0.21,0.21,0.18,0.12,0.09,0.18,0.15,0.18,0.18,0.18,0.21,0.21,0.09
2024-11-21,kujawsko-pomorskie,Wąbrzeski,0417,0.00,0.04,33.59,2024-11-16,3.40,0.12,0.12,0.17,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.04
