Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-11-11,Entire Country,Entire Country,0000,0.01,0.06,40.12,2024-11-09,3823.19,0.12,0.11,0.11,0.10,0.10,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.06
2024-11-11,dolnośląskie,Bolesławiecki,0201,0.00,0.05,33.26,2024-11-09,8.98,0.13,0.08,0.06,0.08,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.05
2024-11-11,dolnośląskie,Dzierżoniowski,0202,0.00,0.09,37.19,2024-11-09,9.99,0.09,0.10,0.07,0.03,0.03,0.01,0.01,0.01,0.03,0.06,0.07,0.07,0.09,0.09,0.09
2024-11-11,dolnośląskie,Głogowski,0203,0.00,0.05,45.49,2024-11-09,8.84,0.03,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.00,0.00,0.02,0.03,0.05,0.05,0.05
2024-11-11,dolnośląskie,Górowski,0204,0.00,0.00,29.42,2024-11-09,3.46,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Jaworski,0205,0.00,0.09,37.52,2024-11-09,4.97,0.06,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.06,0.06,0.09,0.09,0.09,0.09,0.09
2024-11-11,dolnośląskie,Karkonoski,0206,0.00,0.11,30.20,2024-11-09,6.33,0.23,0.18,0.14,0.07,0.09,0.09,0.09,0.07,0.14,0.14,0.14,0.11,0.11,0.11,0.11
2024-11-11,dolnośląskie,Kamiennogórski,0207,0.00,0.03,38.86,2024-11-09,4.28,0.07,0.10,0.10,0.10,0.03,0.03,0.03,0.03,0.00,0.00,0.03,0.03,0.03,0.03,0.03
2024-11-11,dolnośląskie,Kłodzki,0208,0.00,0.01,37.08,2024-11-09,15.63,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.00,0.01,0.01,0.01
2024-11-11,dolnośląskie,Legnicki,0209,0.00,0.00,33.62,2024-11-09,5.51,0.08,0.08,0.05,0.08,0.08,0.08,0.08,0.08,0.05,0.05,0.03,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Lubański,0210,0.00,0.05,33.83,2024-11-09,5.39,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.05
2024-11-11,dolnośląskie,Lubiński,0211,0.00,0.05,46.49,2024-11-09,10.59,0.12,0.07,0.12,0.12,0.09,0.07,0.07,0.07,0.08,0.01,0.03,0.05,0.05,0.05,0.05
2024-11-11,dolnośląskie,Lwówecki,0212,0.00,0.00,41.50,2024-11-09,4.56,0.03,0.00,0.03,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Milicki,0213,0.00,0.08,36.95,2024-11-09,3.68,0.08,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.04,0.00,0.00,0.04,0.08,0.08,0.08
2024-11-11,dolnośląskie,Oleśnicki,0214,0.00,0.03,54.57,2024-11-09,10.73,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.04,0.01,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-11,dolnośląskie,Oławski,0215,0.00,0.04,28.03,2024-11-09,4.36,0.04,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.04,0.04
2024-11-11,dolnośląskie,Polkowicki,0216,0.00,0.02,28.85,2024-11-09,6.30,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.02,0.02,0.02,0.02
2024-11-11,dolnośląskie,Strzeliński,0217,0.00,0.03,37.32,2024-11-09,4.32,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03
2024-11-11,dolnośląskie,Średzki,0218,0.00,0.05,25.84,2024-11-09,5.55,0.10,0.05,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.05,0.05,0.05,0.05,0.05,0.05
2024-11-11,dolnośląskie,Świdnicki,0219,0.00,0.04,38.41,2024-11-09,15.60,0.05,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04
2024-11-11,dolnośląskie,Trzebnicki,0220,0.00,0.00,34.36,2024-11-09,8.52,0.02,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Wałbrzyski,0221,0.00,0.00,25.65,2024-11-09,5.51,0.08,0.10,0.15,0.15,0.13,0.08,0.08,0.08,0.05,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Wołowski,0222,0.00,0.00,37.10,2024-11-09,4.66,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Wrocławski,0223,0.00,0.04,34.25,2024-11-09,15.63,0.15,0.18,0.12,0.11,0.11,0.09,0.08,0.08,0.05,0.05,0.05,0.04,0.04,0.04,0.04
2024-11-11,dolnośląskie,Ząbkowicki,0224,0.00,0.02,35.80,2024-11-09,6.41,0.07,0.05,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.02,0.02,0.02,0.02,0.02
2024-11-11,dolnośląskie,Zgorzelecki,0225,0.00,0.00,37.38,2024-11-09,8.84,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Złotoryjski,0226,0.00,0.00,39.10,2024-11-09,4.30,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-11-11,dolnośląskie,Jelenia Góra,0261,0.13,0.00,59.79,2024-11-09,7.83,0.16,0.11,0.09,0.09,0.09,0.07,0.07,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00
