Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-02-28,Entire Country,Entire Country,0000,0.03,0.57,37.98,2023-02-26,3823.19,0.28,0.31,0.34,0.36,0.39,0.39,0.40,0.44,0.47,0.50,0.53,0.55,0.56,0.56,0.57
2023-02-28,dolnośląskie,Bolesławiecki,0201,0.00,0.43,31.75,2023-02-26,8.98,0.22,0.22,0.27,0.24,0.27,0.27,0.27,0.33,0.38,0.37,0.45,0.45,0.46,0.48,0.43
2023-02-28,dolnośląskie,Dzierżoniowski,0202,0.00,0.41,35.01,2023-02-26,9.99,0.19,0.27,0.30,0.27,0.37,0.36,0.34,0.41,0.36,0.41,0.47,0.44,0.44,0.47,0.41
2023-02-28,dolnośląskie,Głogowski,0203,0.00,0.48,42.46,2023-02-26,8.84,0.48,0.60,0.63,0.48,0.61,0.63,0.63,0.58,0.48,0.55,0.56,0.48,0.47,0.47,0.48
2023-02-28,dolnośląskie,Górowski,0204,0.00,0.08,28.22,2023-02-26,3.46,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.08
2023-02-28,dolnośląskie,Jaworski,0205,0.00,0.29,35.56,2023-02-26,4.97,0.09,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.11,0.11,0.20,0.23,0.26,0.26,0.29
2023-02-28,dolnośląskie,Karkonoski,0206,0.00,0.16,29.12,2023-02-26,6.33,0.11,0.02,0.02,0.02,0.05,0.05,0.07,0.14,0.20,0.20,0.20,0.23,0.25,0.23,0.16
2023-02-28,dolnośląskie,Kamiennogórski,0207,0.00,0.26,36.58,2023-02-26,4.28,0.10,0.16,0.16,0.13,0.16,0.16,0.16,0.26,0.23,0.30,0.36,0.36,0.36,0.36,0.26
2023-02-28,dolnośląskie,Kłodzki,0208,0.00,0.24,35.76,2023-02-26,15.63,0.16,0.21,0.23,0.26,0.28,0.31,0.33,0.32,0.29,0.28,0.26,0.23,0.21,0.21,0.24
2023-02-28,dolnośląskie,Legnicki,0209,0.00,0.31,32.09,2023-02-26,5.51,0.03,0.00,0.03,0.08,0.10,0.10,0.10,0.10,0.15,0.18,0.15,0.18,0.18,0.21,0.31
2023-02-28,dolnośląskie,Lubański,0210,0.00,0.34,31.70,2023-02-26,5.39,0.16,0.16,0.32,0.26,0.34,0.34,0.34,0.42,0.58,0.47,0.47,0.40,0.40,0.40,0.34
2023-02-28,dolnośląskie,Lubiński,0211,0.19,0.50,43.64,2023-02-26,10.59,0.27,0.32,0.34,0.41,0.35,0.36,0.39,0.35,0.39,0.51,0.47,0.51,0.50,0.48,0.50
2023-02-28,dolnośląskie,Lwówecki,0212,0.00,0.09,39.34,2023-02-26,4.56,0.03,0.03,0.00,0.22,0.25,0.25,0.25,0.25,0.31,0.34,0.13,0.09,0.09,0.09,0.09
2023-02-28,dolnośląskie,Milicki,0213,0.00,0.35,35.43,2023-02-26,3.68,0.12,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.23,0.35,0.35,0.35,0.35,0.35,0.35
2023-02-28,dolnośląskie,Oleśnicki,0214,0.00,0.19,52.68,2023-02-26,10.73,0.27,0.28,0.31,0.33,0.29,0.29,0.29,0.23,0.23,0.27,0.20,0.20,0.20,0.20,0.19
2023-02-28,dolnośląskie,Oławski,0215,0.00,0.32,25.53,2023-02-26,4.36,0.09,0.11,0.11,0.09,0.13,0.15,0.15,0.26,0.28,0.30,0.35,0.43,0.41,0.41,0.32
2023-02-28,dolnośląskie,Polkowicki,0216,0.00,0.30,27.44,2023-02-26,6.30,0.25,0.27,0.25,0.30,0.30,0.27,0.25,0.23,0.18,0.23,0.14,0.14,0.14,0.14,0.30
2023-02-28,dolnośląskie,Strzeliński,0217,0.00,0.13,35.68,2023-02-26,4.32,0.13,0.13,0.13,0.16,0.16,0.16,0.20,0.16,0.13,0.20,0.16,0.16,0.16,0.13,0.13
2023-02-28,dolnośląskie,Średzki,0218,0.00,0.28,25.07,2023-02-26,5.55,0.44,0.49,0.44,0.46,0.44,0.44,0.44,0.31,0.21,0.26,0.23,0.23,0.23,0.23,0.28
2023-02-28,dolnośląskie,Świdnicki,0219,0.00,0.34,36.49,2023-02-26,15.60,0.15,0.16,0.20,0.22,0.23,0.23,0.22,0.33,0.40,0.39,0.41,0.42,0.43,0.43,0.34
2023-02-28,dolnośląskie,Trzebnicki,0220,0.00,0.17,32.64,2023-02-26,8.52,0.12,0.20,0.22,0.22,0.20,0.18,0.18,0.15,0.07,0.07,0.12,0.15,0.15,0.15,0.17
2023-02-28,dolnośląskie,Wałbrzyski,0221,0.00,0.23,24.35,2023-02-26,5.51,0.18,0.18,0.18,0.21,0.23,0.23,0.21,0.23,0.31,0.33,0.26,0.26,0.26,0.26,0.23
