Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-04-21,Entire Country,Entire Country,0000,0.02,0.14,38.07,2023-04-15,3823.19,0.26,0.24,0.24,0.23,0.17,0.18,0.17,0.17,0.18,0.17,0.17,0.21,0.18,0.16,0.14
2023-04-21,dolnośląskie,Bolesławiecki,0201,0.00,0.11,31.77,2023-04-15,8.98,0.22,0.19,0.19,0.19,0.16,0.17,0.19,0.16,0.17,0.17,0.17,0.24,0.17,0.14,0.11
2023-04-21,dolnośląskie,Dzierżoniowski,0202,0.00,0.06,35.04,2023-04-15,9.99,0.29,0.36,0.36,0.37,0.33,0.33,0.26,0.26,0.17,0.17,0.14,0.17,0.11,0.09,0.06
2023-04-21,dolnośląskie,Głogowski,0203,0.00,0.08,42.50,2023-04-15,8.84,0.19,0.15,0.16,0.13,0.06,0.08,0.13,0.11,0.11,0.10,0.10,0.13,0.11,0.11,0.08
2023-04-21,dolnośląskie,Górowski,0204,0.00,0.04,28.22,2023-04-15,3.46,0.08,0.00,0.04,0.04,0.04,0.04,0.08,0.17,0.21,0.17,0.17,0.17,0.17,0.12,0.04
2023-04-21,dolnośląskie,Jaworski,0205,0.00,0.03,35.57,2023-04-15,4.97,0.23,0.20,0.20,0.14,0.11,0.09,0.06,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.03
2023-04-21,dolnośląskie,Karkonoski,0206,0.00,0.02,29.21,2023-04-15,6.33,0.14,0.07,0.07,0.07,0.02,0.07,0.11,0.11,0.14,0.14,0.14,0.14,0.09,0.05,0.02
2023-04-21,dolnośląskie,Kamiennogórski,0207,0.00,0.16,36.62,2023-04-15,4.28,0.07,0.07,0.07,0.07,0.07,0.13,0.10,0.10,0.13,0.13,0.13,0.20,0.16,0.16,0.16
2023-04-21,dolnośląskie,Kłodzki,0208,0.06,0.05,35.79,2023-04-15,15.63,0.05,0.03,0.03,0.03,0.00,0.01,0.02,0.05,0.06,0.06,0.06,0.08,0.08,0.08,0.05
2023-04-21,dolnośląskie,Legnicki,0209,0.18,0.08,32.11,2023-04-15,5.51,0.15,0.15,0.15,0.13,0.10,0.03,0.05,0.03,0.05,0.08,0.08,0.08,0.08,0.08,0.08
