Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-09-09,Entire Country,Entire Country,0000,0.00,0.02,38.18,2023-09-02,3823.19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02
2023-09-09,dolnośląskie,Bolesławiecki,0201,0.00,0.00,31.78,2023-09-02,8.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Dzierżoniowski,0202,0.00,0.00,35.06,2023-09-02,9.99,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Głogowski,0203,0.00,0.11,42.53,2023-09-02,8.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.05,0.05,0.10,0.10,0.10,0.11
2023-09-09,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-09-02,3.46,0.00,0.00,0.00,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Jaworski,0205,0.00,0.00,35.61,2023-09-02,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Karkonoski,0206,0.00,0.00,29.26,2023-09-02,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Kamiennogórski,0207,0.00,0.03,36.62,2023-09-02,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.07,0.07,0.03,0.03
2023-09-09,dolnośląskie,Kłodzki,0208,0.00,0.00,35.81,2023-09-02,15.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Legnicki,0209,0.00,0.00,32.11,2023-09-02,5.51,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Lubański,0210,0.00,0.00,31.77,2023-09-02,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Lubiński,0211,0.00,0.03,43.72,2023-09-02,10.59,0.05,0.05,0.04,0.04,0.03,0.03,0.01,0.03,0.03,0.03,0.01,0.01,0.03,0.04,0.03
2023-09-09,dolnośląskie,Lwówecki,0212,0.00,0.00,39.37,2023-09-02,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-09,dolnośląskie,Milicki,0213,0.00,0.04,35.53,2023-09-02,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04
2023-09-09,dolnośląskie,Oleśnicki,0214,0.00,0.01,52.76,2023-09-02,10.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
2023-09-09,dolnośląskie,Oławski,0215,0.00,0.02,25.63,2023-09-02,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02
2023-09-09,dolnośląskie,Polkowicki,0216,0.00,0.00,27.47,2023-09-02,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
