Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-07-29,Entire Country,Entire Country,0000,0.00,0.06,39.50,2024-07-27,3823.19,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.06
2024-07-29,dolnośląskie,Bolesławiecki,0201,0.00,0.19,32.75,2024-07-27,8.98,0.08,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.08,0.16,0.16,0.19,0.19,0.19
2024-07-29,dolnośląskie,Dzierżoniowski,0202,0.00,0.06,36.40,2024-07-27,9.99,0.01,0.03,0.06,0.07,0.09,0.11,0.11,0.11,0.10,0.09,0.07,0.07,0.06,0.06,0.06
2024-07-29,dolnośląskie,Głogowski,0203,0.00,0.11,44.52,2024-07-27,8.84,0.02,0.02,0.00,0.00,0.02,0.02,0.02,0.02,0.03,0.05,0.11,0.11,0.11,0.11,0.11
2024-07-29,dolnośląskie,Górowski,0204,0.00,0.00,29.05,2024-07-27,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Jaworski,0205,0.00,0.00,37.10,2024-07-27,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Karkonoski,0206,0.00,0.09,30.11,2024-07-27,6.33,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.05,0.02,0.05,0.09,0.09,0.09
2024-07-29,dolnośląskie,Kamiennogórski,0207,0.00,0.00,37.50,2024-07-27,4.28,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Kłodzki,0208,0.00,0.00,36.71,2024-07-27,15.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Legnicki,0209,0.00,0.08,33.25,2024-07-27,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.08,0.08,0.08
2024-07-29,dolnośląskie,Lubański,0210,0.00,0.00,32.90,2024-07-27,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Lubiński,0211,0.00,0.09,45.48,2024-07-27,10.59,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.05,0.08,0.11,0.08,0.09,0.09,0.09
2024-07-29,dolnośląskie,Lwówecki,0212,0.00,0.00,40.94,2024-07-27,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-07-29,dolnośląskie,Milicki,0213,0.00,0.15,36.42,2024-07-27,3.68,0.19,0.19,0.19,0.08,0.12,0.15,0.15,0.15,0.12,0.12,0.15,0.12,0.15,0.15,0.15
2024-07-29,dolnośląskie,Oleśnicki,0214,0.00,0.01,54.04,2024-07-27,10.73,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.01,0.01,0.01,0.01
2024-07-29,dolnośląskie,Oławski,0215,0.00,0.02,27.54,2024-07-27,4.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02
