Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-11-01,Entire Country,Entire Country,0000,0.01,0.16,38.19,2023-10-28,3823.19,0.08,0.08,0.09,0.09,0.09,0.09,0.10,0.12,0.13,0.14,0.15,0.15,0.15,0.15,0.16
2023-11-01,dolnośląskie,Bolesławiecki,0201,0.00,0.22,31.78,2023-10-28,8.98,0.09,0.09,0.05,0.05,0.05,0.05,0.03,0.05,0.06,0.09,0.09,0.09,0.09,0.22,0.22
2023-11-01,dolnośląskie,Dzierżoniowski,0202,0.00,0.33,35.09,2023-10-28,9.99,0.21,0.21,0.23,0.19,0.19,0.19,0.20,0.21,0.29,0.30,0.30,0.30,0.30,0.36,0.33
2023-11-01,dolnośląskie,Głogowski,0203,0.00,0.50,42.53,2023-10-28,8.84,0.05,0.05,0.08,0.08,0.08,0.13,0.21,0.18,0.37,0.39,0.51,0.51,0.47,0.40,0.50
2023-11-01,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-10-28,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-11-01,dolnośląskie,Jaworski,0205,0.00,0.00,35.61,2023-10-28,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00
2023-11-01,dolnośląskie,Karkonoski,0206,0.00,0.16,29.27,2023-10-28,6.33,0.09,0.09,0.05,0.02,0.02,0.02,0.05,0.07,0.09,0.11,0.14,0.14,0.14,0.16,0.16
2023-11-01,dolnośląskie,Kamiennogórski,0207,0.00,0.13,36.62,2023-10-28,4.28,0.13,0.16,0.20,0.16,0.16,0.16,0.13,0.13,0.13,0.10,0.10,0.10,0.10,0.16,0.13
2023-11-01,dolnośląskie,Kłodzki,0208,0.00,0.00,35.81,2023-10-28,15.63,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.00
2023-11-01,dolnośląskie,Legnicki,0209,0.00,0.00,32.11,2023-10-28,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.00
2023-11-01,dolnośląskie,Lubański,0210,0.00,0.03,31.79,2023-10-28,5.39,0.03,0.03,0.03,0.03,0.05,0.05,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03
2023-11-01,dolnośląskie,Lubiński,0211,0.00,0.20,43.73,2023-10-28,10.59,0.07,0.12,0.08,0.11,0.11,0.11,0.11,0.11,0.07,0.17,0.13,0.15,0.15,0.15,0.20
