Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-11-17,Entire Country,Entire Country,0000,0.01,0.26,38.19,2023-11-11,3823.19,0.15,0.16,0.16,0.16,0.18,0.19,0.23,0.23,0.23,0.23,0.23,0.24,0.25,0.25,0.26
2023-11-17,dolnośląskie,Bolesławiecki,0201,0.00,0.40,31.78,2023-11-11,8.98,0.21,0.22,0.22,0.22,0.19,0.17,0.22,0.24,0.25,0.25,0.25,0.28,0.38,0.36,0.40
2023-11-17,dolnośląskie,Dzierżoniowski,0202,0.00,0.47,35.09,2023-11-11,9.99,0.24,0.24,0.24,0.24,0.27,0.31,0.37,0.36,0.38,0.38,0.38,0.46,0.41,0.50,0.47
2023-11-17,dolnośląskie,Głogowski,0203,0.00,0.50,42.53,2023-11-11,8.84,0.32,0.29,0.29,0.29,0.37,0.35,0.50,0.47,0.47,0.47,0.47,0.44,0.55,0.40,0.50
2023-11-17,dolnośląskie,Górowski,0204,0.00,0.04,28.22,2023-11-11,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.04,0.04
2023-11-17,dolnośląskie,Jaworski,0205,0.00,0.00,35.61,2023-11-11,4.97,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00
2023-11-17,dolnośląskie,Karkonoski,0206,0.00,0.11,29.27,2023-11-11,6.33,0.14,0.11,0.11,0.11,0.07,0.05,0.05,0.07,0.05,0.05,0.05,0.05,0.11,0.16,0.11
2023-11-17,dolnośląskie,Kamiennogórski,0207,0.00,0.13,36.62,2023-11-11,4.28,0.10,0.10,0.10,0.13,0.10,0.10,0.13,0.13,0.13,0.13,0.10,0.07,0.10,0.13,0.13
2023-11-17,dolnośląskie,Kłodzki,0208,0.00,0.07,35.81,2023-11-11,15.63,0.00,0.00,0.01,0.01,0.01,0.01,0.04,0.04,0.08,0.07,0.07,0.07,0.08,0.07,0.07
2023-11-17,dolnośląskie,Legnicki,0209,0.00,0.10,32.11,2023-11-11,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.10
2023-11-17,dolnośląskie,Lubański,0210,0.00,0.05,31.80,2023-11-11,5.39,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2023-11-17,dolnośląskie,Lubiński,0211,0.00,0.16,43.73,2023-11-11,10.59,0.12,0.16,0.15,0.15,0.17,0.12,0.16,0.12,0.08,0.08,0.08,0.08,0.15,0.13,0.16
2023-11-17,dolnośląskie,Lwówecki,0212,0.00,0.41,39.38,2023-11-11,4.56,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.09,0.16,0.41,0.41
2023-11-17,dolnośląskie,Milicki,0213,0.00,0.35,35.53,2023-11-11,3.68,0.19,0.12,0.12,0.12,0.19,0.31,0.35,0.46,0.54,0.54,0.54,0.50,0.42,0.46,0.35
2023-11-17,dolnośląskie,Oleśnicki,0214,0.00,0.17,52.76,2023-11-11,10.73,0.04,0.04,0.04,0.04,0.03,0.05,0.11,0.11,0.11,0.11,0.11,0.17,0.16,0.12,0.17
2023-11-17,dolnośląskie,Oławski,0215,0.00,0.15,25.65,2023-11-11,4.36,0.04,0.00,0.00,0.00,0.04,0.20,0.20,0.20,0.24,0.24,0.24,0.22,0.07,0.09,0.15
2023-11-17,dolnośląskie,Polkowicki,0216,0.00,0.29,27.47,2023-11-11,6.30,0.07,0.14,0.14,0.14,0.20,0.20,0.25,0.25,0.16,0.16,0.16,0.09,0.09,0.18,0.29
2023-11-17,dolnośląskie,Strzeliński,0217,0.00,0.20,35.72,2023-11-11,4.32,0.10,0.13,0.13,0.13,0.13,0.16,0.16,0.10,0.16,0.16,0.16,0.16,0.13,0.20,0.20
2023-11-17,dolnośląskie,Średzki,0218,0.00,0.15,25.08,2023-11-11,5.55,0.05,0.05,0.05,0.05,0.08,0.13,0.18,0.23,0.26,0.26,0.26,0.28,0.21,0.18,0.15
2023-11-17,dolnośląskie,Świdnicki,0219,0.00,0.18,36.57,2023-11-11,15.60,0.11,0.11,0.11,0.11,0.12,0.17,0.20,0.20,0.18,0.18,0.18,0.20,0.18,0.20,0.18
2023-11-17,dolnośląskie,Trzebnicki,0220,0.00,0.02,32.67,2023-11-11,8.52,0.02,0.02,0.03,0.03,0.07,0.07,0.08,0.08,0.07,0.05,0.05,0.03,0.03,0.02,0.02
2023-11-17,dolnośląskie,Wałbrzyski,0221,0.00,0.13,24.38,2023-11-11,5.51,0.08,0.10,0.10,0.10,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.13,0.15,0.15,0.13
2023-11-17,dolnośląskie,Wołowski,0222,0.00,0.03,35.30,2023-11-11,4.66,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03
2023-11-17,dolnośląskie,Wrocławski,0223,0.00,0.33,33.13,2023-11-11,15.63,0.18,0.23,0.23,0.23,0.24,0.30,0.30,0.28,0.26,0.26,0.26,0.29,0.27,0.31,0.33
2023-11-17,dolnośląskie,Ząbkowicki,0224,0.00,0.27,34.72,2023-11-11,6.41,0.09,0.11,0.11,0.11,0.18,0.22,0.24,0.36,0.38,0.38,0.38,0.33,0.31,0.33,0.27
2023-11-17,dolnośląskie,Zgorzelecki,0225,0.00,0.18,35.62,2023-11-11,8.84,0.34,0.29,0.29,0.29,0.26,0.21,0.24,0.11,0.10,0.10,0.10,0.13,0.16,0.16,0.18
2023-11-17,dolnośląskie,Złotoryjski,0226,0.00,0.07,37.45,2023-11-11,4.30,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07
2023-11-17,dolnośląskie,Jelenia Góra,0261,0.26,0.18,54.47,2023-11-11,7.83,0.11,0.20,0.20,0.20,0.16,0.16,0.16,0.20,0.05,0.05,0.05,0.07,0.18,0.22,0.18
2023-11-17,dolnośląskie,Legnica,0262,0.00,0.09,43.90,2023-11-11,9.84,0.03,0.01,0.01,0.01,0.03,0.07,0.07,0.09,0.10,0.10,0.10,0.11,0.07,0.10,0.09
