Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-02-07,Entire Country,Entire Country,0000,0.02,0.08,39.27,2024-02-03,3823.19,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.11,0.10,0.09,0.09,0.09,0.09,0.09,0.08
2024-02-07,dolnośląskie,Bolesławiecki,0201,0.00,0.13,32.60,2024-02-03,8.98,0.11,0.11,0.11,0.14,0.14,0.14,0.16,0.17,0.16,0.13,0.13,0.13,0.13,0.14,0.13
2024-02-07,dolnośląskie,Dzierżoniowski,0202,0.00,0.16,36.25,2024-02-03,9.99,0.19,0.19,0.19,0.13,0.13,0.13,0.19,0.20,0.20,0.20,0.16,0.16,0.16,0.17,0.16
2024-02-07,dolnośląskie,Głogowski,0203,0.11,0.10,44.11,2024-02-03,8.84,0.18,0.21,0.27,0.24,0.24,0.24,0.26,0.26,0.22,0.16,0.18,0.18,0.18,0.13,0.10
2024-02-07,dolnośląskie,Górowski,0204,0.00,0.00,28.47,2024-02-03,3.46,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-07,dolnośląskie,Jaworski,0205,0.00,0.03,36.98,2024-02-03,4.97,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03
2024-02-07,dolnośląskie,Karkonoski,0206,0.00,0.02,29.98,2024-02-03,6.33,0.11,0.11,0.05,0.05,0.05,0.05,0.09,0.07,0.09,0.09,0.09,0.09,0.09,0.02,0.02
2024-02-07,dolnośląskie,Kamiennogórski,0207,0.00,0.00,37.37,2024-02-03,4.28,0.00,0.00,0.03,0.03,0.03,0.03,0.07,0.10,0.10,0.07,0.07,0.07,0.07,0.03,0.00
2024-02-07,dolnośląskie,Kłodzki,0208,0.00,0.01,36.55,2024-02-03,15.63,0.04,0.04,0.04,0.05,0.05,0.04,0.02,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.01
2024-02-07,dolnośląskie,Legnicki,0209,0.00,0.00,32.90,2024-02-03,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-07,dolnośląskie,Lubański,0210,0.19,0.00,32.85,2024-02-03,5.39,0.08,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024-02-07,dolnośląskie,Lubiński,0211,0.19,0.24,45.25,2024-02-03,10.59,0.12,0.09,0.12,0.11,0.11,0.09,0.08,0.07,0.08,0.12,0.12,0.12,0.12,0.23,0.24
2024-02-07,dolnośląskie,Lwówecki,0212,0.00,0.00,40.77,2024-02-03,4.56,0.06,0.06,0.03,0.03,0.03,0.03,0.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.00
2024-02-07,dolnośląskie,Milicki,0213,0.00,0.08,35.90,2024-02-03,3.68,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.12,0.12,0.12,0.12,0.12,0.08
