Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-03-30,Entire Country,Entire Country,0000,0.06,0.42,38.04,2023-03-25,3823.19,0.77,0.76,0.74,0.76,0.75,0.72,0.68,0.65,0.61,0.58,0.57,0.57,0.52,0.47,0.42
2023-03-30,dolnośląskie,Bolesławiecki,0201,0.00,0.54,31.76,2023-03-25,8.98,0.76,0.67,0.64,0.65,0.65,0.65,0.78,0.84,0.94,0.95,0.94,0.97,0.90,0.68,0.54
2023-03-30,dolnośląskie,Dzierżoniowski,0202,0.00,0.44,35.03,2023-03-25,9.99,0.60,0.67,0.73,0.74,0.74,0.88,0.85,0.56,0.51,0.47,0.46,0.47,0.44,0.47,0.44
2023-03-30,dolnośląskie,Głogowski,0203,0.00,0.34,42.49,2023-03-25,8.84,0.79,0.80,0.84,0.84,0.92,0.80,0.53,0.48,0.43,0.39,0.40,0.35,0.40,0.37,0.34
2023-03-30,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-03-25,3.46,0.37,0.33,0.33,0.33,0.33,0.17,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.04,0.00
2023-03-30,dolnośląskie,Jaworski,0205,0.00,0.03,35.57,2023-03-25,4.97,0.26,0.26,0.20,0.26,0.23,0.17,0.11,0.14,0.11,0.14,0.09,0.09,0.06,0.06,0.03
2023-03-30,dolnośląskie,Karkonoski,0206,0.00,0.14,29.20,2023-03-25,6.33,0.23,0.20,0.25,0.25,0.25,0.29,0.27,0.32,0.32,0.25,0.25,0.25,0.20,0.16,0.14
2023-03-30,dolnośląskie,Kamiennogórski,0207,0.00,0.20,36.61,2023-03-25,4.28,0.53,0.53,0.60,0.60,0.60,0.70,0.40,0.43,0.46,0.43,0.43,0.43,0.36,0.36,0.20
2023-03-30,dolnośląskie,Kłodzki,0208,0.00,0.04,35.79,2023-03-25,15.63,0.35,0.34,0.27,0.27,0.27,0.31,0.20,0.15,0.14,0.12,0.12,0.11,0.04,0.06,0.04
2023-03-30,dolnośląskie,Legnicki,0209,0.00,0.21,32.09,2023-03-25,5.51,0.18,0.15,0.18,0.21,0.28,0.36,0.33,0.39,0.39,0.41,0.39,0.31,0.33,0.31,0.21
2023-03-30,dolnośląskie,Lubański,0210,0.00,0.18,31.73,2023-03-25,5.39,0.58,0.58,0.61,0.61,0.61,0.31,0.24,0.34,0.37,0.29,0.29,0.31,0.37,0.31,0.18
2023-03-30,dolnośląskie,Lubiński,0211,0.00,0.43,43.67,2023-03-25,10.59,0.51,0.50,0.55,0.58,0.57,0.51,0.51,0.57,0.51,0.53,0.53,0.55,0.54,0.46,0.43
2023-03-30,dolnośląskie,Lwówecki,0212,0.00,0.34,39.35,2023-03-25,4.56,0.47,0.47,0.44,0.44,0.44,0.28,0.25,0.31,0.25,0.34,0.34,0.34,0.47,0.44,0.34
