Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-02-21,Entire Country,Entire Country,0000,#REF!,0.44,37.96,2023-02-19,3823.19,0.20,0.21,0.22,0.23,0.25,0.25,0.25,0.28,0.31,0.34,0.36,0.39,0.39,0.40,0.44
2023-02-21,dolnośląskie,Bolesławiecki,0201,#REF!,0.33,31.75,2023-02-19,8.98,0.14,0.16,0.17,0.22,0.24,0.24,0.24,0.22,0.22,0.27,0.24,0.27,0.27,0.27,0.33
2023-02-21,dolnośląskie,Dzierżoniowski,0202,#REF!,0.41,35.00,2023-02-19,9.99,0.13,0.14,0.14,0.16,0.16,0.17,0.19,0.19,0.27,0.30,0.27,0.37,0.36,0.34,0.41
2023-02-21,dolnośląskie,Głogowski,0203,#REF!,0.58,42.45,2023-02-19,8.84,0.36,0.27,0.29,0.43,0.42,0.42,0.42,0.48,0.60,0.63,0.48,0.61,0.63,0.63,0.58
2023-02-21,dolnośląskie,Górowski,0204,#REF!,0.08,28.22,2023-02-19,3.46,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
2023-02-21,dolnośląskie,Jaworski,0205,#REF!,0.00,35.56,2023-02-19,4.97,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.06,0.06,0.06,0.00,0.00,0.00,0.00
2023-02-21,dolnośląskie,Karkonoski,0206,#REF!,0.14,29.12,2023-02-19,6.33,0.02,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.02,0.02,0.02,0.05,0.05,0.07,0.14
2023-02-21,dolnośląskie,Kamiennogórski,0207,#REF!,0.26,36.57,2023-02-19,4.28,0.07,0.07,0.10,0.13,0.13,0.13,0.13,0.10,0.16,0.16,0.13,0.16,0.16,0.16,0.26
2023-02-21,dolnośląskie,Kłodzki,0208,#REF!,0.32,35.76,2023-02-19,15.63,0.14,0.15,0.20,0.15,0.15,0.15,0.15,0.16,0.21,0.23,0.26,0.28,0.31,0.33,0.32
2023-02-21,dolnośląskie,Legnicki,0209,#REF!,0.10,32.09,2023-02-19,5.51,0.13,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.00,0.03,0.08,0.10,0.10,0.10,0.10
2023-02-21,dolnośląskie,Lubański,0210,#REF!,0.42,31.69,2023-02-19,5.39,0.21,0.13,0.10,0.13,0.16,0.16,0.16,0.16,0.16,0.32,0.26,0.34,0.34,0.34,0.42
2023-02-21,dolnośląskie,Lubiński,0211,#REF!,0.35,43.62,2023-02-19,10.59,0.17,0.15,0.17,0.16,0.23,0.23,0.23,0.27,0.32,0.34,0.41,0.35,0.36,0.39,0.35
