wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,14348,796,1417,44,t00
dolnośląskie,bolesławiecki,18824,376,5093,30,t0201
dolnośląskie,dzierżoniowski,17251,191,4552,71,t0202
dolnośląskie,głogowski,15833,389,3618,71,t0203
dolnośląskie,górowski,6069,63,1594,12,t0204
dolnośląskie,jaworski,10006,187,2639,0,t0205
dolnośląskie,jeleniogórski,15516,256,4114,80,t0206
dolnośląskie,kamiennogórski,7120,109,1999,37,t0207
dolnośląskie,kłodzki,41038,897,12087,322,t0208
dolnośląskie,legnicki,8073,209,1780,36,t0209
dolnośląskie,lubański,7350,170,2116,50,t0210
dolnośląskie,lubiński,36029,1063,8689,201,t0211
dolnośląskie,lwówecki,9763,155,2349,0,t0212
dolnośląskie,milicki,9255,134,2505,29,t0213
dolnośląskie,oleśnicki,15717,225,3588,25,t0214
dolnośląskie,oławski,16926,370,4578,0,t0215
dolnośląskie,polkowicki,5301,180,1265,51,t0216
dolnośląskie,strzeliński,10115,367,2776,88,t0217
dolnośląskie,średzki,6941,194,1922,19,t0218
dolnośląskie,świdnicki,25513,579,7095,146,t0219
dolnośląskie,trzebnicki,19239,561,5292,124,t0220
dolnośląskie,wałbrzyski,10731,267,2945,33,t0221
dolnośląskie,wołowski,9907,176,2682,16,t0222
dolnośląskie,wrocławski,23788,469,5847,240,t0223
dolnośląskie,ząbkowicki,15878,218,4318,90,t0224
dolnośląskie,zgorzelecki,16258,310,5121,57,t0225
dolnośląskie,złotoryjski,8563,206,1901,60,t0226
dolnośląskie,Jelenia Góra,24127,461,5828,49,t0261
dolnośląskie,Legnica,19114,636,4957,51,t0262
dolnośląskie,Wrocław,267284,5302,67321,461,t0264
dolnośląskie,Wałbrzych,78760,1591,18436,671,t0265
kujawsko-pomorskie,aleksandrowski,46911,1191,12139,317,t0401
kujawsko-pomorskie,brodnicki,15942,347,3815,87,t0402
kujawsko-pomorskie,bydgoski,15112,397,3548,81,t0403
kujawsko-pomorskie,chełmiński,9597,271,2239,60,t0404
kujawsko-pomorskie,golubsko-dobrzyński,7149,104,1811,9,t0405
kujawsko-pomorskie,grudziądzki,4167,195,1137,0,t0406
kujawsko-pomorskie,inowrocławski,29885,778,7349,186,t0407
kujawsko-pomorskie,lipnowski,11961,281,3063,65,t0408
kujawsko-pomorskie,mogileński,6426,157,1717,38,t0409
kujawsko-pomorskie,nakielski,9403,197,2068,38,t0410
kujawsko-pomorskie,radziejowski,9225,213,2138,72,t0411
kujawsko-pomorskie,rypiński,8191,259,1950,12,t0412
kujawsko-pomorskie,sępoleński,11287,196,3241,17,t0413
kujawsko-pomorskie,świecki,16866,312,4390,12,t0414
kujawsko-pomorskie,toruński,11701,280,3309,56,t0415
kujawsko-pomorskie,tucholski,8019,159,2005,48,t0416
kujawsko-pomorskie,wąbrzeski,6571,196,1898,46,t0417
kujawsko-pomorskie,włocławski,12974,394,3421,36,t0418
kujawsko-pomorskie,żniński,10875,209,2713,30,t0419
kujawsko-pomorskie,Bydgoszcz,114874,2546,27261,381,t0461
kujawsko-pomorskie,Grudziądz,30223,1496,4862,177,t0462
kujawsko-pomorskie,Toruń,43539,801,11573,71,t0463
kujawsko-pomorskie,Włocławek,19272,439,4810,65,t0464
lubelskie,bialski,18253,444,5155,104,t0601
lubelskie,biłgorajski,15637,337,4378,146,t0602
lubelskie,chełmski,10567,409,2980,150,t0603
lubelskie,hrubieszowski,12420,344,3680,150,t0604
lubelskie,janowski,10062,233,3005,74,t0605
lubelskie,krasnostawski,11279,227,3416,47,t0606
lubelskie,kraśnicki,16990,557,4774,92,t0607
lubelskie,lubartowski,16012,236,4656,87,t0608
lubelskie,lubelski,23615,592,6468,92,t0609
lubelskie,łęczyński,12215,312,3205,84,t0610
lubelskie,łukowski,16381,336,4613,63,t0611
lubelskie,opolski,12351,216,3260,0,t0612
lubelskie,parczewski,9259,101,2591,0,t0613
lubelskie,puławski,30397,599,7660,63,t0614
lubelskie,radzyński,10194,146,3248,30,t0615
lubelskie,rycki,15765,265,4006,37,t0616
lubelskie,świdnicki,12007,268,3409,41,t0617
lubelskie,tomaszowski,15757,377,4366,63,t0618
lubelskie,włodawski,10986,230,2840,3,t0619
lubelskie,zamojski,15340,381,4489,148,t0620
lubelskie,Biała Podlaska,20067,353,4604,71,t0661
lubelskie,Chełm,16780,391,3570,9,t0662
lubelskie,Lublin,151620,3407,43244,885,t0663
lubelskie,Zamość,26708,600,5813,72,t0664
lubuskie,gorzowski,9487,165,2532,12,t0801
lubuskie,krośnieński,13613,277,2980,25,t0802
lubuskie,międzyrzecki,19790,456,4357,31,t0803
lubuskie,nowosolski,21506,446,4930,29,t0804
lubuskie,słubicki,8846,174,2126,34,t0805
lubuskie,strzelecko-drezdenecki,11290,246,2962,6,t0806
lubuskie,sulęciński,6768,285,1944,127,t0807
lubuskie,świebodziński,12637,160,3803,53,t0808
lubuskie,zielonogórski,23762,364,4106,12,t0809
lubuskie,żagański,11414,373,2976,51,t0810
lubuskie,żarski,28197,652,5820,48,t0811
lubuskie,wschowski,4460,82,1243,7,t0812
lubuskie,Gorzów Wielkopolski,32871,500,8021,68,t0861
lubuskie,Zielona Góra,37396,713,11297,338,t0862
łódzkie,bełchatowski,17319,448,4750,0,t1001
łódzkie,kutnowski,20983,598,4912,36,t1002
łódzkie,łaski,6975,63,1885,0,t1003
łódzkie,łęczycki,12943,373,3537,47,t1004
łódzkie,łowicki,25430,693,7643,87,t1005
łódzkie,łódzki wschodni,8825,345,2226,60,t1006
łódzkie,opoczyński,13270,194,3396,32,t1007
łódzkie,pabianicki,25048,480,5839,61,t1008
łódzkie,pajęczański,7019,101,1661,24,t1009
